I,aVL,ABP,RESP
1557,1986,4240,2895
1605,2039,4203,2891
1626,2079,4174,2895
1559,2018,4127,2894
1557,1955,4075,2895
1707,1989,4013,2887
1868,2079,3975,2879
1835,2087,3940,2861
1661,2017,3909,2847
1548,1962,3865,2828
1592,1986,3843,2815
1676,2030,3825,2797
1695,2048,3810,2783
1655,2010,3770,2760
1661,1955,3743,2734
1799,1946,3724,2698
2076,2048,3710,2670
2351,2188,3671,2643
2491,2265,3644,2622
2530,2311,3634,2589
2630,2482,3644,2558
2771,2748,3631,2522
2768,2886,3611,2493
2575,2799,3587,2460
2457,2731,3578,2429
2616,2904,3559,2389
2941,3227,3545,2348
3189,3442,3524,2297
3322,3506,3511,2252
3402,3536,3488,2208
3391,3568,3478,2171
3190,3512,3473,2129
2872,3351,3478,2091
2606,3160,3464,2053
2457,3010,3445,2027
2319,2878,3420,1995
2111,2731,3412,1962
1859,2547,3406,1924
1661,2358,3412,1898
1561,2214,3411,1873
1557,2172,3412,1850
1621,2206,3405,1819
1730,2234,3412,1802
1805,2168,3414,1792
1765,2017,3412,1785
1602,1853,3389,1765
1419,1738,3379,1753
1253,1623,3375,1754
1073,1458,3379,1769
898,1287,3361,1776
865,1241,3346,1785
988,1315,3337,1796
1107,1365,3346,1818
1084,1281,3345,1836
1003,1148,3346,1866
967,1075,3340,1898
934,1055,3346,1930
832,1008,3344,1950
761,962,3346,1978
841,983,3342,2015
1003,1055,3346,2059
1049,1059,3343,2088
934,962,3346,2123
804,861,3342,2165
796,869,3346,2220
851,937,3343,2265
830,931,3346,2316
709,803,3342,2373
623,683,3346,2445
654,677,3343,2505
727,745,3346,2558
716,756,3341,2600
623,683,3346,2654
516,576,3344,2709
450,496,3346,2767
443,473,3340,2813
519,528,3346,2863
605,597,3346,2910
588,590,3346,2960
475,508,3325,2998
450,496,3313,3040
604,613,3303,3079
796,745,3313,3121
850,773,3310,3150
830,776,3313,3185
903,868,3306,3217
1073,1024,3313,3249
1167,1122,3308,3264
1107,1148,3313,3281
1015,1170,3315,3296
1073,1241,3346,3314
1310,1359,3392,3319
1592,1520,3478,3330
1739,1670,3586,3338
1730,1738,3743,3346
1708,1743,3941,3335
1799,1800,4207,3330
1903,1896,4509,3328
1834,1893,4836,3330
1617,1764,5143,3313
1522,1707,5433,3297
1690,1840,5672,3285
1938,2017,5863,3281
1999,2034,5982,3260
1868,1924,6062,3233
1713,1834,6092,3203
1626,1800,6095,3185
1563,1749,6067,3160
1522,1707,6062,3137
1563,1757,6081,3103
1695,1893,6128,3072
1814,1972,6167,3035
1834,1924,6228,3008
1773,1822,6302,2980
1730,1800,6393,2960
1732,1850,6461,2933
1730,1862,6526,2911
1658,1754,6578,2885
1557,1614,6625,2863
1520,1559,6633,2835
1592,1614,6625,2815
1690,1673,6603,2795
1730,1676,6592,2783
1707,1643,6562,2764
1695,1645,6526,2751
1715,1687,6461,2732
1730,1738,6393,2718
1699,1744,6306,2698
1661,1707,6228,2686
1650,1654,6140,2674
1661,1645,6062,2670
1656,1696,5973,2659
1661,1800,5897,2654
1712,1908,5811,2645
1799,1986,5731,2638
1821,1997,5629,2624
1730,1955,5532,2622
1595,1900,5426,2621
1557,1893,5333,2622
1636,1943,5229,2609
1730,2017,5135,2606
1748,2055,5037,2605
1730,2048,4969,2606
1718,2021,4908,2588
1695,2017,4870,2574
1650,2033,4828,2563
1661,2048,4803,2558
1724,2021,4769,2539
1730,1955,4737,2525
1629,1881,4693,2516
1557,1862,4671,2509
1585,1888,4643,2484
1626,1924,4605,2461
1616,1938,4531,2442
1661,1955,4472,2429
1756,1949,4429,2403
1730,1893,4406,2381
1531,1807,4356,2363
1419,1800,4306,2348
1531,1864,4261,2317
1661,1893,4240,2284
1589,1828,4208,2251
1488,1800,4174,2220
1603,1884,4132,2177
1868,1986,4108,2139
2028,1972,4075,2106
2076,1924,4041,2075
2188,1988,3998,2027
2422,2203,3975,1978
2637,2492,3956,1935
2733,2793,3942,1898
2716,2996,3906,1850
2664,3010,3876,1802
2675,2926,3849,1756
2837,3010,3843,1721
3102,3323,3825,1682
3322,3631,3810,1641
3400,3744,3786,1597
3391,3786,3776,1560
3326,3860,3758,1521
3149,3817,3743,1480
2827,3495,3719,1435
2491,3072,3710,1399
2292,2834,3705,1367
2214,2793,3710,1335
2087,2709,3697,1293
1834,2482,3677,1255
1574,2250,3649,1220
1488,2172,3644,1190
1563,2206,3643,1155
1626,2203,3644,1126
1547,2071,3624,1101
1384,1862,3611,1078
1223,1653,3603,1045
1073,1489,3611,1013
923,1364,3599,986
865,1303,3578,965
954,1306,3548,940
1107,1334,3545,917
1179,1323,3545,892
1142,1272,3545,869
1026,1188,3523,841
865,1086,3511,820
717,989,3507,804
692,962,3511,788
768,989,3494,763
796,993,3478,740
711,937,3468,722
657,900,3478,708
724,921,3480,690
796,931,3478,676
736,852,3470,666
623,745,3478,659
592,699,3481,644
623,714,3478,627
606,704,3456,616
554,652,3445,611
540,603,3441,604
554,590,3445,595
509,571,3429,585
415,528,3412,579
355,485,3400,576
381,496,3412,579
464,550,3417,582
554,590,3412,579
580,569,3387,568
519,528,3379,563
438,529,3376,568
450,590,3379,579
522,627,3359,582
519,590,3346,579
423,535,3336,577
415,590,3346,579
604,768,3343,580
865,962,3346,579
1006,1066,3341,577
1038,1117,3346,579
1092,1192,3340,580
1211,1303,3346,579
1309,1396,3352,577
1349,1458,3379,579
1372,1514,3419,581
1419,1583,3511,579
1472,1653,3649,570
1522,1738,3843,563
1581,1836,4065,561
1661,1924,4340,563
1725,1953,4645,558
1730,1924,4969,547
1656,1875,5254,536
1557,1862,5499,531
1513,1895,5676,525
1557,1955,5797,515
1619,1992,5847,503
1626,1986,5863,499
1589,1950,5849,500
1592,1924,5830,499
1633,1911,5800,489
1626,1893,5797,483
1510,1846,5816,482
1384,1800,5863,483
1393,1799,5906,475
1557,1862,5963,466
1715,1925,6024,464
1730,1924,6095,466
1620,1847,6138,466
1522,1769,6162,466
1476,1726,6160,471
1419,1707,6162,483
1327,1679,6138,491
1315,1676,6095,499
1446,1722,6021,505
1626,1800,5963,515
1699,1839,5909,521
1661,1831,5863,531
1604,1803,5784,539
1592,1800,5698,547
1607,1804,5605,556
1626,1800,5532,579
1595,1775,5448,611
1488,1769,5367,643
1376,1814,5267,665
1419,1924,5168,692
1620,2050,5048,727
1799,2141,4936,772
1809,2163,4823,815
1730,2141,4737,869
1683,2104,4649,931
1661,2079,4571,997
1580,2051,4490,1051
1488,2017,4439,1110
1478,1984,4398,1181
1557,1986,4373,1271
1611,2004,4333,1354
1592,2017,4306,1432
1547,2018,4283,1501
1557,2048,4273,1576
1597,2093,4242,1653
1626,2110,4207,1737
1650,2081,4155,1817
1730,2079,4108,1898
1824,2134,4050,1974
1834,2203,4008,2059
1751,2223,3970,2145
1730,2234,3942,2236
1839,2283,3893,2319
1972,2358,3843,2413
1997,2373,3795,2512
1972,2327,3776,2622
1993,2297,3760,2721
2041,2358,3743,2815
2023,2427,3705,2899
1972,2389,3677,2992
1989,2242,3653,3080
2111,2141,3644,3169
2263,2172,3624,3246
2422,2296,3611,3330
2617,2444,3592,3410
2837,2638,3578,3490
2943,2833,3554,3559
2837,2917,3545,3635
2630,2858,3531,3708
2595,2855,3511,3780
2847,3064,3469,3838
3218,3382,3445,3909
3433,3549,3440,3978
3426,3506,3445,4037
3314,3418,3427,4058
3218,3444,3412,4070
3119,3522,3406,4080
2976,3506,3412,4102
2799,3350,3396,4104
2630,3165,3379,4102
2415,3031,3359,4095
2111,2917,3346,4102
1806,2741,3321,4100
1695,2544,3313,4102
1794,2442,3311,4097
1903,2482,3313,4102
1857,2552,3292,4099
1730,2513,3280,4102
1617,2323,3276,4097
1488,2079,3280,4102
1299,1890,3260,4098
1176,1800,3246,4102
1217,1745,3241,4097
1315,1676,3246,4102
1270,1583,3230,4098
1107,1520,3213,4102
1010,1489,3203,4097
1073,1458,3213,4102
1153,1387,3214,4097
1107,1303,3213,4102
969,1248,3207,4097
900,1241,3213,4102
924,1236,3213,4097
934,1210,3213,4102
886,1185,3206,4097
900,1210,3213,4102
1013,1254,3216,4097
1073,1241,3213,4102
939,1133,3192,4097
761,1024,3180,4102
779,1027,3175,4097
1003,1148,3180,4102
1175,1240,3175,4097
1107,1179,3180,4102
869,988,3192,4097
692,838,3213,4102
709,842,3216,4097
865,962,3213,4102
975,1039,3205,4097
934,993,3213,4102
808,889,3224,4097
761,869,3246,4102
835,955,3253,4097
934,1055,3246,4102
966,1070,3218,4097
969,1024,3213,4102
1000,989,3224,4097
1073,1024,3246,4102
1172,1133,3244,4097
1315,1303,3246,4102
1445,1444,3253,4097
1453,1458,3280,4102
1325,1354,3292,4097
1246,1303,3313,4102
1376,1438,3334,4097
1661,1707,3379,4102
1894,1929,3426,4097
1972,2017,3511,4102
1930,1996,3640,4097
1868,1955,3843,4102
1867,1969,4087,4097
1972,2079,4373,4102
2125,2222,4664,4097
2214,2296,4969,4102
2201,2277,5249,4097
2180,2265,5499,4102
2224,2314,5678,4097
2284,2358,5797,4102
2243,2306,5845,4097
2111,2203,5863,4102
2014,2159,5857,4097
2041,2203,5863,4102
2085,2223,5870,4097
2007,2141,5897,4102
1846,2008,5929,4097
1799,1955,5996,4102
1900,2000,6074,4097
1972,2048,6162,4102
1905,2009,6227,4097
1834,1924,6294,4102
1859,1850,6346,4097
1868,1800,6393,4102
1743,1746,6410,4097
1626,1738,6427,4102
1690,1808,6429,4097
1868,1924,6427,4102
1948,1988,6393,4097
1903,1986,6360,4102
1854,1959,6314,4097
1868,1955,6261,4102
1887,1952,6174,4097
1868,1924,6095,4102
1781,1843,6022,4097
1626,1738,5963,4102
1472,1659,5879,4097
1453,1676,5797,4102
1556,1765,5709,4097
1626,1862,5632,4102
1592,1920,5530,4097
1592,1986,5433,4102
1702,2073,5328,4097
1799,2141,5234,4102
1755,2133,5117,4097
1661,2079,5002,4102
1636,2028,4886,4097
1661,2017,4803,4102
1673,2052,4727,4097
1730,2141,4671,4102
1818,2221,4620,4097
1799,2203,4605,4102
1627,2059,4599,4097
1522,1924,4605,4102
1642,1933,4587,4097
1834,2079,4571,4102
1833,2186,4540,4097
1661,2141,4505,4102
1529,2006,4448,4097
1557,1955,4406,4102
1648,2017,4368,4097
1695,2079,4340,4102
1662,2025,4288,4097
1592,1924,4240,4102
1525,1872,4196,4097
1522,1893,4174,4102
1589,1922,4140,4097
1695,1955,4108,4102
1775,1981,4068,4097
1834,1986,4041,4102
1928,1972,4006,4097
2111,2017,3975,4102
2316,2117,3936,4097
2457,2203,3909,4102
2530,2273,3874,4097
2630,2451,3843,4102
2745,2726,3801,4097
2768,2917,3776,4102
2688,2927,3755,4097
2699,2948,3743,4102
2928,3152,3719,4097
3253,3444,3710,4102
3439,3604,3706,4097
3460,3631,3710,4102
3450,3661,3692,4097
3460,3724,3677,4102
3356,3683,3666,4097
3045,3475,3677,4102
2637,3184,3679,4097
2353,2948,3677,4102
2257,2813,3657,4097
2214,2731,3644,4102
2053,2589,3633,4097
1799,2358,3644,4102
1616,2150,3648,4097
1592,2110,3644,4102
1597,2177,3619,4097
1488,2141,3611,4102
1310,1916,3610,4097
1246,1676,3611,4102
1308,1565,3589,4097
1315,1520,3578,4102
1142,1401,3574,4097
934,1241,3578,4102
879,1152,3558,4097
969,1148,3545,4102
1001,1123,3539,4098
900,1055,3545,4102
795,1000,3527,4097
830,993,3511,4102
912,963,3502,4099
865,869,3511,4102
709,763,3510,4096
657,745,3511,4102
751,792,3508,4101
796,807,3511,4102
692,751,3504,4094
623,714,3511,4102
703,738,3524,4106
761,745,3545,4102
633,649,3544,4086
484,528,3545,4102
534,490,3541,4124
692,528,3545,4102
694,529,3528,3990
519,465,3511,3844
373,404,3498,3709
381,403,3511,3587
454,430,3527,3439
484,434,3545,3281
456,402,3543,3131
415,372,3545,2992
383,371,3540,2833
381,403,3545,2670
434,446,3539,2512
554,496,3545,2365
657,544,3542,2199
657,590,3545,2027
582,637,3535,1858
588,714,3545,1705
750,818,3556,1542
969,931,3578,1367
1105,1032,3576,1187
1176,1148,3578,1029
1278,1290,3580,871
1419,1427,3611,692
1501,1504,3646,494
1488,1520,3710,338
1443,1520,3797,237
1453,1552,3942,161
1507,1618,4128,71
1557,1707,4373,0
1595,1792,4651,-20
1661,1862,4969,0
1732,1898,5277,8
1730,1893,5565,0
1628,1833,5797,-7
1522,1738,5996,0
1502,1670,6137,3
1557,1707,6228,0
1614,1823,6243,-3
1661,1924,6228,0
1711,1945,6198,1
1730,1924,6195,0
1635,1879,6198,-1
1453,1800,6228,0
1337,1718,6266,0
1419,1738,6327,0
1598,1837,6386,0
1661,1862,6460,0
1541,1725,6525,0
1419,1583,6592,0
1445,1590,6632,0
1557,1707,6658,0
1588,1756,6649,0
1522,1707,6625,0
1448,1645,6573,0
1419,1645,6526,0
1402,1673,6462,0
1419,1707,6393,0
1519,1746,6302,0
1695,1800,6228,0
1818,1837,6157,0
1799,1862,6095,0
1696,1908,6009,0
1661,2017,5930,0
1729,2131,5845,0
1799,2172,5764,0
1773,2130,5648,0
1695,2110,5532,0
1646,2156,5418,0
1626,2203,5333,0
1566,2170,5236,0
1488,2110,5135,0
1475,2101,5021,0
1557,2141,4936,0
1628,2139,4860,0
1592,2079,4803,0
1483,2016,4740,-1
1453,2017,4704,0
1564,2071,4679,0
1730,2141,4671,0
1806,2179,4638,-2
1765,2172,4605,0
1658,2107,4563,1
1557,2017,4538,0
1471,1949,4503,-5
1419,1955,4472,0
1400,1997,4422,5
1419,2017,4373,0
1454,1989,4312,-11
1522,1986,4273,0
1612,2029,4237,28
1695,2079,4207,48
1709,2073,4154,57
1661,2048,4108,113
1616,2031,4065,242
1661,2017,4041,418
1786,1981,4007,578
1938,1986,3975,724
2089,2077,3936,875
2284,2234,3909,1046
2505,2379,3873,1208
2664,2513,3843,1367
2694,2681,3805,1529
2664,2886,3776,1705
2677,3009,3740,1875
2768,2979,3710,2043
2906,2889,3673,2212
3079,2948,3644,2397
3264,3200,3606,2574
3391,3475,3578,2734
3372,3576,3550,2870
3218,3506,3545,3008
3014,3380,3542,3147
2837,3258,3545,3281
2658,3102,3527,3394
2422,2917,3511,3507
2142,2744,3490,3616
1903,2607,3478,3716
1731,2458,3458,3791
1592,2296,3445,3877
1483,2188,3425,3971
1488,2203,3412,4053
1594,2265,3391,4083
1661,2234,3379,4086
1577,2060,3361,4086
1419,1862,3346,4102
1284,1732,3321,4104
1176,1645,3313,4102
1061,1530,3310,4095
1003,1427,3313,4102
1035,1383,3295,4100
1073,1365,3280,4102
1010,1298,3270,4097
900,1210,3280,4102
848,1157,3281,4099
865,1148,3280,4102
853,1133,3262,4097
796,1117,3246,4102
779,1124,3223,4098
865,1148,3213,4102
952,1121,3207,4098
900,1024,3213,4102
730,913,3212,4097
623,869,3213,4102
648,877,3208,4099
692,869,3213,4102
662,821,3212,4096
657,807,3213,4102
750,846,3207,4102
830,869,3213,4102
767,808,3215,4093
623,714,3213,4102
515,642,3192,4109
450,590,3180,4102
394,544,3174,4065
415,559,3180,4037
531,625,3176,4011
623,652,3180,3957
586,592,3179,3839
519,559,3180,3700
563,635,3160,3572
692,745,3147,3458
745,758,3137,3321
692,714,3147,3169
672,739,3145,3017
796,869,3147,2879
958,989,3140,2730
1003,1024,3147,2574
976,1030,3144,2415
1073,1117,3147,2268
1303,1281,3150,2112
1453,1427,3180,1946
1421,1496,3220,1771
1419,1552,3280,1609
1620,1655,3351,1449
1868,1769,3478,1287
1884,1796,3661,1112
1695,1738,3909,949
1567,1683,4179,786
1626,1707,4472,611
1720,1768,4758,428
1695,1800,5035,290
1599,1791,5259,206
1592,1800,5433,145
1709,1855,5538,65
1834,1924,5598,0
1833,1939,5607,-19
1730,1893,5598,0
1649,1829,5573,8
1661,1800,5565,0
1689,1795,5567,-7
1661,1800,5598,0
1617,1815,5638,3
1661,1862,5698,0
1765,1906,5756,-3
1799,1893,5830,0
1691,1793,5898,1
1557,1676,5963,0
1535,1616,5990,-1
1626,1645,5996,0
1693,1702,5975,0
1661,1738,5963,0
1583,1730,5945,0
1557,1707,5930,0
1565,1671,5885,0
1557,1645,5830,0
1558,1656,5757,0
1661,1738,5698,0
1817,1824,5631,0
1868,1831,5565,0
1761,1762,5478,0
1661,1738,5400,0
1680,1798,5314,0
1730,1862,5234,0
1689,1857,5132,0
1626,1862,5035,0
1632,1936,4931,0
1661,2017,4836,0
1623,2004,4728,0
1592,1955,4638,0
1658,1978,4558,0
1765,2079,4505,0
1762,2141,4447,0
1661,2110,4406,0
1590,2029,4374,0
1626,1986,4373,0
1698,2008,4370,0
1730,2079,4373,0
1718,2135,4356,0
1730,2141,4340,0
1783,2105,4305,0
1834,2079,4273,0
1791,2058,4224,0
1661,2017,4174,0
1541,1957,4114,0
1557,1955,4075,0
1684,2027,4037,0
1799,2110,4008,0
1796,2099,3967,0
1730,2017,3942,0
1695,1955,3922,0
1730,1986,3909,0
1775,2052,3873,0
1799,2079,3843,0
1813,2044,3817,0
1868,2017,3810,0
1990,2047,3791,0
2180,2141,3776,0
2365,2251,3755,0
2491,2389,3743,0
2589,2601,3722,0
2733,2886,3710,0
2857,3075,3692,0
2837,3041,3677,0
2730,2907,3652,0
2803,2979,3644,0
3135,3312,3641,0
3460,3631,3644,0
3489,3682,3626,0
3287,3568,3611,0
3091,3500,3592,0
2976,3475,3578,0
2825,3332,3552,0
2595,3072,3545,0
2350,2853,3543,0
2145,2762,3545,0
1962,2692,3523,0
1799,2544,3511,0
1663,2351,3507,0
1557,2234,3511,0
1484,2230,3493,0
1488,2265,3478,0
1558,2229,3472,0
1626,2110,3478,0
1622,1970,3463,0
1557,1862,3445,0
1460,1760,3432,0
1349,1645,3445,0
1194,1504,3451,0
1003,1365,3445,0
857,1277,3420,0
865,1303,3412,0
982,1374,3410,0
1073,1365,3412,0
1089,1277,3393,0
1107,1241,3379,0
1064,1211,3371,0
865,1055,3379,0
715,913,3377,0
934,1086,3379,0
1249,1343,3375,0
969,1055,3379,0
110,227,3375,0
-346,-217,3379,0
179,281,3379,0
1003,1086,3379,0
1216,1309,3360,0
934,1024,3346,0
784,838,3337,0
830,869,3346,0
714,788,3346,0
484,590,3346,0
482,556,3338,0
692,714,3346,0
765,795,3357,0
623,714,3379,0
512,627,3383,0
588,652,3379,0
704,707,3355,0
692,714,3346,0
577,683,3339,0
519,683,3346,0
597,730,3340,0
761,807,3346,0
913,878,3353,0
1038,962,3379,0
1165,1086,3393,0
1280,1241,3412,0
1331,1361,3420,0
1349,1427,3445,0
1438,1494,3476,0
1626,1614,3545,0
1768,1724,3646,0
1730,1738,3810,0
1606,1682,4015,0
1626,1707,4273,0
1793,1852,4555,0
1868,1986,4870,0
1750,1985,5185,0
1661,1924,5499,0
1766,1925,5760,4
1903,1986,5963,16
1861,2000,6085,32
1730,1955,6162,48
1696,1917,6189,63
1730,1924,6195,80
1703,1936,6170,100
1661,1924,6162,113
1684,1875,6173,119
1695,1800,6228,129
1576,1724,6289,146
1419,1707,6360,161
1374,1747,6421,163
1453,1800,6493,161
1567,1827,6557,166
1695,1862,6625,177
1794,1891,6665,182
1765,1862,6692,177
1610,1767,6690,168
1522,1707,6692,161
1578,1710,6676,154
1626,1707,6658,145
1552,1654,6610,136
1488,1645,6559,129
1527,1706,6490,122
1557,1738,6427,113
1493,1676,6342,98
1488,1645,6261,80
1611,1717,6169,64
1695,1800,6095,48
1647,1805,6011,32
1661,1831,5930,16
1793,1916,5826,5
1765,1924,5731,0
1435,1785,5627,-1
1176,1707,5532,0
1339,1851,5424,0
1730,2079,5333,0
1907,2149,5242,0
1799,2079,5168,0
1619,2012,5088,0
1488,1986,5035,0
1400,1953,4992,0
1419,1955,4969,0
1522,2012,4931,0
1557,2048,4903,0
1477,2003,4866,0
1488,1986,4836,0
1655,2068,4785,0
1730,2141,4737,0
1514,2040,4682,0
1246,1831,4638,0
1254,1715,4581,0
1522,1800,4538,0
1735,1963,4497,0
1730,2048,4472,0
1569,1986,4436,0
1384,1862,4406,0
1247,1778,4367,0
1246,1800,4340,0
1396,1887,4302,0
1626,1986,4273,0
1815,2048,4237,0
1938,2079,4207,0
2013,2077,4166,0
2076,2079,4141,0
2154,2134,4117,0
2284,2296,4108,0
2427,2534,4087,0
2491,2762,4075,0
2420,2880,4054,0
2318,2917,4041,0
2360,2994,4019,0
2630,3227,4008,0
3002,3545,3990,0
3287,3786,3975,0
3408,3878,3949,0
3426,3910,3942,0
3356,3914,3939,0
3149,3817,3942,0
2823,3578,3922,0
2526,3320,3909,0
2325,3132,3901,0
2111,2948,3909,0
1770,2680,3898,0
1419,2420,3876,0
1273,2296,3837,0
1384,2296,3810,0
1560,2298,3784,0
1626,2265,3776,0
1570,2208,3770,0
1488,2110,3776,0
1396,1926,3774,0
1246,1707,3776,0
1032,1530,3771,0
865,1427,3776,0
824,1356,3774,0
865,1303,3776,0
870,1262,3770,0
830,1241,3776,0
818,1224,3777,0
865,1210,3776,0
871,1167,3756,0
761,1086,3743,0
601,994,3735,0
554,962,3743,0
670,1002,3742,0
830,1055,3743,0
856,1039,3737,0
727,962,3743,0
600,896,3741,0
623,900,3743,0
704,907,3737,0
657,838,3743,0
499,731,3743,0
450,714,3743,0
558,766,3724,0
623,745,3710,0
549,626,3699,0
519,590,3710,0
601,681,3713,0
588,714,3710,0
382,572,3687,0
242,434,3677,0
323,441,3670,0
381,465,3677,0
209,371,3672,0
69,310,3677,0
266,447,3674,0
623,652,3677,0
716,693,3667,0
519,621,3677,0
382,644,3690,0
519,807,3710,0
757,957,3705,0
865,1024,3710,0
855,1080,3719,0
934,1210,3743,0
1189,1398,3752,0
1488,1583,3776,0
1644,1694,3818,0
1626,1707,3909,0
1511,1658,4029,0
1384,1645,4207,0
1315,1713,4429,0
1384,1831,4704,0
1570,1931,4992,0
1730,1986,5300,0
1743,1981,5592,0
1661,1924,5863,0
1592,1860,6071,0
1557,1862,6228,0
1491,1909,6316,0
1419,1924,6360,0
1441,1877,6349,0
1592,1862,6327,0
1714,1903,6306,0
1661,1924,6327,0
1487,1857,6366,0
1419,1800,6427,0
1488,1818,6483,0
1522,1862,6559,0
1420,1822,6629,0
1349,1738,6692,0
1413,1667,6713,0
1488,1614,6725,0
1456,1540,6722,0
1488,1520,6725,0
1761,1629,6697,0
2180,1862,6658,0
2492,2131,6601,0
2664,2420,6559,0
2826,2750,6507,0
3045,3134,6460,0
3265,3535,6391,-1
3495,3941,6327,0
3798,4329,6244,1
4152,4655,6162,0
4382,4825,6057,-2
4360,4810,5963,0
4157,4668,5859,2
3979,4530,5764,0
3894,4457,5646,-5
3772,4406,5532,0
3475,4280,5416,6
3079,4065,5333,0
2763,3831,5258,-15
2595,3662,5201,0
2474,3540,5130,59
2284,3382,5068,145
1985,3112,5004,225
1626,2762,4969,306
1290,2427,4943,397
1073,2203,4936,499
1006,2090,4908,589
1038,2017,4870,676
1054,1883,4810,767
1003,1676,4770,869
908,1450,4733,966
830,1303,4704,1062
765,1240,4652,1160
692,1210,4605,1271
621,1152,4551,1378
623,1086,4505,1480
681,1036,4447,1572
692,993,4406,1673
564,901,4369,1776
381,776,4340,1882
300,691,4287,1977
381,714,4240,2075
490,771,4198,2171
484,745,4174,2268
353,601,4137,2350
242,465,4108,2429
270,457,4072,2506
415,559,4041,2590
524,631,3989,2664
484,590,3942,2734
315,462,3899,2796
138,341,3876,2863
31,261,3843,2925
0,217,3810,2992
34,215,3767,3053
138,279,3743,3121
251,359,3721,3183
277,372,3710,3249
208,308,3690,3305
173,279,3677,3362
251,342,3657,3413
381,434,3644,3474
464,473,3621,3530
519,496,3611,3587
589,550,3603,3632
657,621,3611,3683
692,685,3610,3729
761,807,3611,3780
940,1003,3596,3827
1176,1179,3578,3893
1301,1247,3542,3960
1246,1272,3511,4021
1139,1354,3474,4049
1176,1489,3445,4070
1385,1604,3415,4083
1626,1707,3412,4102
1779,1848,3422,4102
1868,2017,3445,4102
1940,2133,3446,4096
1972,2172,3445,4102
1937,2176,3438,4099
1903,2203,3445,4102
1931,2255,3443,4097
1972,2296,3445,4102
1919,2275,3438,4098
1799,2203,3445,4102
1758,2156,3461,4097
1868,2203,3511,4102
1995,2279,3582,4098
1972,2265,3677,4102
1818,2150,3770,4097
1730,2079,3876,4102
1791,2128,3976,4098
1868,2203,4075,4102
1793,2172,4146,4097
1626,2079,4207,4102
1566,2063,4255,4097
1695,2172,4306,4102
1853,2275,4333,4097
1868,2265,4340,4102
1755,2173,4320,4097
1695,2141,4306,4102
1770,2205,4290,4097
1903,2296,4273,4102
1985,2341,4237,4097
2007,2358,4207,4102
1953,2335,4173,4097
1799,2234,4141,4102
1607,2086,4088,4097
1557,2048,4041,4102
1690,2164,4002,4097
1834,2296,3975,4102
1835,2304,3929,4097
1799,2265,3876,4102
1865,2292,3816,4097
1972,2358,3776,4102
1955,2343,3738,4097
1834,2265,3710,4102
1760,2220,3682,4097
1799,2234,3677,4102
1851,2226,3674,4097
1834,2172,3677,4102
1763,2121,3669,4097
1730,2141,3677,4102
1783,2218,3691,4097
1903,2296,3710,4102
1982,2295,3700,4097
1938,2203,3677,4102
1778,2068,3640,4097
1626,1986,3611,4102
1571,1978,3574,4098
1626,2017,3545,4102
1737,2067,3508,4097
1868,2141,3478,4102
1974,2214,3440,4098
2007,2234,3412,4102
1930,2167,3387,4097
1799,2079,3379,4102
1714,2037,3363,4098
1730,2048,3346,4102
1764,2044,3321,4097
1730,2017,3313,4102
1659,2013,3300,4099
1695,2079,3280,4102
1861,2168,3237,4095
2007,2203,3213,4102
1969,2136,3207,4103
1799,2017,3213,4102
1674,1910,3197,4073
1695,1862,3180,4037
1774,1850,3171,3992
1799,1862,3180,3957
1760,1887,3170,3913
1730,1924,3147,3877
1727,1928,3117,3833
1730,1893,3114,3796
1734,1864,3116,3751
1799,1924,3114,3716
1932,2051,3091,3679
2041,2141,3081,3651
1989,2091,3079,3610
1799,1955,3081,3571
1662,1870,3061,3529
1730,1924,3048,3507
1873,2029,3042,3482
1868,2079,3048,3458
1746,2081,3032,3420
1765,2141,3015,3394
1930,2237,3003,3373
1938,2234,3015,3362
1662,2082,3019,3336
1453,1955,3015,3314
1620,2006,2994,3290
