III,V,ABP,RESP
1937,-150,7447,0
1786,-49,7286,0
1700,38,7102,0
1643,146,6941,0
1567,262,6804,0
1500,342,6712,0
1452,384,6641,0
1393,439,6597,0
1274,536,6556,0
1143,635,6540,0
1067,681,6532,0
1072,684,6540,0
1078,693,6521,-1
1036,732,6482,0
957,773,6401,1
929,781,6310,0
979,759,6210,-2
1072,732,6138,0
1121,722,6059,2
1107,732,5966,0
1050,755,5839,-6
1000,781,5737,0
980,806,5648,25
1000,830,5565,64
1036,843,5444,100
1072,830,5335,129
1110,787,5241,151
1179,732,5163,177
1257,692,5051,205
1286,684,4934,241
1227,703,4813,280
1143,732,4704,322
1119,746,4562,360
1179,732,4417,402
1244,703,4281,447
1250,684,4188,498
1206,681,4099,552
1179,684,4016,611
1195,680,3920,672
1214,684,3844,739
1171,703,3774,804
1072,732,3729,868
991,743,3687,929
1000,732,3671,997
1065,721,3663,1067
1107,732,3671,1141
1103,746,3669,1212
1107,732,3671,1286
1125,695,3665,1359
1107,684,3671,1431
1037,708,3669,1493
1000,732,3671,1559
1045,729,3665,1628
1107,732,3671,1704
1082,762,3671,1775
1000,781,3671,1849
989,745,3647,1924
1107,684,3614,2009
1227,658,3573,2095
1214,684,3557,2186
1106,717,3552,2273
1072,732,3557,2363
1140,732,3536,2443
1179,732,3499,2524
1124,731,3455,2600
1107,732,3442,2685
1211,734,3442,2765
1322,732,3442,2845
1315,715,3413,2914
1286,684,3385,2990
1354,650,3370,3066
1464,635,3385,3151
1482,634,3391,3228
1429,635,3385,3312
1407,630,3353,3395
1429,635,3327,3488
1431,642,3312,3570
1429,635,3327,3649
1463,604,3337,3723
1500,586,3327,3810
1473,597,3289,3888
1393,635,3270,3955
1336,660,3268,3995
1322,684,3270,4035
1320,690,3240,4069
1322,684,3213,4099
1365,651,3203,4102
1464,635,3213,4099
1575,672,3193,4093
1607,781,3155,4099
1474,917,3112,4097
1214,1025,3098,4099
1001,1097,3094,4094
1000,1172,3098,4099
1130,1272,3077,4096
1143,1416,3040,4099
875,1682,2995,4095
393,2148,2983,4099
-224,2740,2986,4096
-964,3320,2983,4099
-1744,3966,2948,4095
-2286,4883,2926,4099
-2413,5926,2922,4095
-2286,6543,2926,4099
-2239,6367,2898,4095
-2286,5615,2868,4099
-2048,4657,2856,4095
-1179,3564,2868,4099
136,2338,2869,4095
1322,1269,2868,4099
1948,666,2864,4095
2107,439,2868,4099
2142,282,2863,4095
2250,98,2868,4099
2378,-16,2872,4095
2464,-49,2868,4099
2520,-92,2837,4095
2572,-146,2811,4099
2581,-159,2801,4095
2536,-146,2811,4099
2460,-168,2811,4095
2393,-195,2811,4099
2356,-183,2807,4095
2357,-146,2811,4099
2378,-155,2807,4095
2393,-195,2811,4099
2411,-235,2814,4095
2464,-244,2811,4099
2526,-246,2782,4095
2536,-244,2754,4099
2497,-245,2740,4095
2500,-244,2754,4099
2542,-232,2760,4095
2536,-195,2754,4099
2443,-152,2723,4095
2393,-146,2696,4099
2460,-192,2682,4095
2572,-244,2696,4099
2614,-257,2706,4095
2643,-244,2696,4099
2723,-250,2659,4095
2822,-293,2639,4099
2850,-347,2637,4095
2857,-391,2639,4099
2899,-418,2611,4095
2965,-439,2581,4099
2996,-460,2568,4095
3036,-488,2581,4099
3100,-516,2585,4095
3143,-537,2581,4099
3128,-554,2571,4095
3143,-586,2581,4099
3239,-633,2584,4095
3357,-684,2581,4099
3417,-742,2566,4095
3465,-830,2581,4099
3542,-927,2609,4095
3607,-977,2639,4099
3589,-972,2636,4095
3536,-977,2639,4099
3520,-1027,2653,4095
3536,-1074,2696,4099
3506,-1067,2739,4095
3429,-1025,2811,4099
3349,-999,2921,4095
3286,-977,3098,4099
3177,-918,3322,4095
3000,-830,3614,4099
2796,-750,3958,4095
2643,-684,4360,4099
2527,-601,4781,4095
2393,-488,5220,4099
2209,-364,5639,4095
2036,-244,6023,4099
1907,-126,6324,4095
1786,0,6540,4099
1600,129,6660,4095
1393,244,6712,4099
1258,331,6684,4095
1250,391,6597,4099
1289,438,6456,4095
1286,488,6310,4099
1204,554,6162,4095
1107,635,6023,4099
1056,705,5888,4095
1072,732,5794,4099
1089,726,5729,4095
1072,732,5679,4099
1044,764,5613,4095
1072,781,5565,4099
1112,772,5534,4095
1072,781,5507,4099
939,833,5432,4095
857,879,5335,4099
920,870,5235,4095
1072,830,5163,4099
1188,801,5081,4095
1250,781,4991,4099
1293,750,4874,4095
1322,732,4761,4099
1299,752,4639,4095
1250,781,4532,4099
1238,772,4415,4095
1286,732,4302,4099
1329,712,4179,4096
1322,732,4073,4099
1279,749,3959,4095
1250,732,3844,4099
1209,708,3713,4096
1107,732,3614,4099
966,794,3543,4094
893,830,3499,4099
914,807,3439,4097
929,781,3385,4099
844,798,3339,4092
750,830,3327,4099
805,808,3320,4103
1036,732,3327,4099
1293,660,3341,4059
1429,635,3385,4003
1409,649,3422,3938
1322,684,3442,3890
1258,716,3433,3841
1250,732,3442,3794
1228,731,3467,3733
1143,732,3499,3681
1043,738,3501,3628
1036,732,3499,3585
1100,719,3497,3534
1107,732,3499,3488
994,767,3473,3437
893,781,3442,3392
955,753,3424,3335
1143,732,3442,3279
1250,752,3453,3218
1179,781,3442,3167
1055,769,3404,3109
1072,732,3385,3054
1210,717,3381,2992
1286,732,3385,2942
1201,743,3358,2891
1107,732,3327,2845
1179,708,3310,2787
1393,684,3327,2733
1549,656,3337,2679
1536,635,3327,2636
1423,628,3291,2587
1357,635,3270,2540
1382,637,3263,2487
1429,635,3270,2443
1391,645,3266,2399
1250,684,3270,2363
1078,726,3271,2322
1000,732,3270,2283
1078,686,3242,2238
1250,635,3213,2202
1340,632,3196,2168
1250,684,3213,2138
1093,732,3222,2098
1072,732,3213,2058
1173,698,3177,2013
1179,684,3155,1977
1006,707,3148,1942
893,732,3155,1913
1070,706,3152,1880
1429,635,3155,1849
1631,577,3156,1813
1536,586,3155,1784
1306,639,3127,1753
1179,684,3098,1720
1185,687,3083,1677
1214,684,3098,1640
1201,699,3106,1606
1179,732,3098,1575
1151,742,3064,1536
1072,732,3040,1495
993,715,3030,1454
1036,732,3040,1415
1150,772,3042,1367
1107,830,3040,1318
885,885,3032,1268
786,928,3040,1222
991,940,3046,1173
1286,928,3040,1125
1398,926,3008,1076
1393,977,2983,1029
1423,1080,2973,980
1429,1221,2983,932
1296,1424,2983,883
1107,1758,2983,836
870,2256,2978,787
357,2881,2983,739
-557,3586,2981,690
-1536,4394,2983,643
-2132,5320,2979,596
-2286,6201,2983,547
-2285,6655,2980,491
-2286,6347,2983,434
-2172,5310,2980,372
-1750,3955,2983,305
-991,2713,2980,236
-36,1758,2983,177
846,1058,2981,127
1429,586,2983,80
1670,324,2978,32
1750,195,2983,0
1860,94,2982,-8
2036,0,2983,0
2135,-49,2976,3
2072,-49,2983,0
1921,-43,2988,-3
1857,-49,2983,0
1903,-55,2951,1
1929,-49,2926,0
1846,-49,2915,-1
1750,-49,2926,0
1758,-52,2927,0
1857,-49,2926,0
1976,-67,2920,-1
2107,-98,2926,0
2244,-135,2924,0
2322,-146,2926,0
2313,-142,2922,0
2322,-146,2926,0
2427,-172,2923,0
2572,-195,2926,0
2618,-197,2922,0
2572,-195,2926,0
2522,-212,2923,0
2536,-244,2926,0
2564,-272,2922,0
2572,-293,2926,0
2553,-303,2922,0
2536,-293,2926,0
2505,-262,2922,0
2464,-244,2926,0
2431,-272,2921,0
2464,-342,2926,0
2591,-420,2921,0
2786,-488,2926,0
2940,-542,2920,0
3000,-586,2926,0
3008,-629,2921,0
3072,-684,2926,0
3173,-741,2918,0
3215,-781,2926,0
3157,-803,2938,0
3107,-830,2983,0
3124,-864,3032,0
3143,-879,3098,0
3087,-871,3175,0
3036,-879,3327,0
3071,-928,3564,0
3143,-977,3901,0
3121,-975,4296,0
3000,-928,4761,0
2856,-873,5278,0
2750,-830,5851,0
2689,-800,6417,0
2679,-781,6941,0
2652,-753,7364,0
2536,-684,7687,0
2367,-580,7883,0
2286,-488,7974,0
2251,-413,7952,0
2072,-293,7859,0
1716,-112,7700,0
1464,49,7515,0
1498,121,7320,0
1643,146,7171,0
1615,216,7062,0
1429,342,6999,0
1290,463,6949,0
1286,537,6941,0
1310,572,6960,0
1322,586,6999,0
1395,587,7007,0
1572,586,6999,0
1703,600,6968,0
1643,635,6941,0
1445,669,6888,0
1322,684,6827,0
1301,695,6738,0
1214,732,6655,0
992,790,6559,0
821,830,6482,0
796,847,6394,0
750,879,6310,0
572,924,6212,0
464,928,6138,0
594,874,6058,0
821,830,5966,0
949,831,5839,0
1036,830,5737,0
1132,791,5650,0
1072,781,5565,0
762,849,5425,0
500,928,5278,0
604,916,5143,0
964,830,5048,0
1181,769,4938,0
1107,781,4819,0
929,817,4688,0
857,830,4589,0
883,822,4495,0
893,830,4417,0
829,869,4341,0
750,928,4302,0
737,958,4272,0
821,928,4245,0
953,850,4200,0
1072,781,4188,0
1154,746,4205,0
1214,732,4245,0
1251,722,4251,0
1250,732,4245,0
1193,762,4235,0
1107,781,4245,0
1051,762,4244,0
1072,732,4245,0
1120,723,4239,0
1107,732,4245,0
1030,735,4241,0
1000,732,4245,0
1056,731,4243,0
1107,732,4245,0
1060,727,4221,0
964,732,4188,0
903,756,4146,0
893,781,4130,0
926,773,4126,0
1036,732,4130,0
1177,690,4107,0
1214,684,4073,0
1105,706,4032,0
1000,732,4016,0
1003,738,4010,0
1036,732,4016,0
1007,729,3995,0
1000,732,3958,0
1088,733,3911,0
1179,732,3901,0
1161,731,3904,0
1107,732,3901,0
1125,731,3864,0
1179,732,3844,0
1164,734,3841,0
1107,732,3844,0
1098,728,3812,0
1143,732,3786,0
1171,739,3778,0
1179,732,3786,0
1213,705,3761,0
1286,684,3729,0
1333,679,3711,0
1322,684,3729,0
1295,682,3738,0
1322,684,3729,0
1369,688,3694,0
1357,684,3671,0
1285,655,3660,0
1250,635,3671,0
1281,644,3675,0
1286,684,3671,0
1231,698,3641,0
1214,684,3614,0
1284,661,3598,0
1322,684,3614,0
1251,707,3624,0
1179,684,3614,0
1218,638,3575,0
1286,684,3557,0
1235,837,3556,0
1107,977,3557,0
1042,1013,3524,0
1072,1025,3499,0
1073,1137,3493,0
964,1367,3499,0
730,1693,3474,0
357,2148,3442,0
-227,2754,3425,0
-1000,3467,3442,0
-1779,4267,3450,0
-2286,5176,3442,0
-2406,6050,3409,0
-2286,6543,3385,0
-2220,6402,3372,0
-2286,5713,3385,0
-2223,4728,3392,0
-1679,3613,3385,0
-664,2479,3350,0
429,1514,3327,0
1190,876,3320,0
1572,537,3327,0
1764,341,3308,0
1929,195,3270,0
2079,87,3225,0
2214,0,3213,0
2337,-86,3214,0
2429,-146,3213,0
2440,-158,3184,0
2393,-146,3155,0
2348,-162,3125,0
2357,-195,3098,0
2410,-229,3059,0
2464,-244,3040,0
2465,-242,3037,0
2393,-195,3040,0
2304,-146,3015,0
2286,-146,2983,0
2344,-208,2949,0
2393,-244,2926,0
2365,-219,2891,0
2322,-195,2868,0
2349,-235,2860,0
2464,-293,2868,0
2564,-292,2850,0
2572,-244,2811,0
2483,-219,2766,0
2393,-244,2754,0
2367,-277,2756,0
2429,-293,2754,0
2521,-308,2722,0
2607,-342,2696,0
2661,-376,2687,0
2714,-391,2696,0
2786,-400,2679,0
2893,-439,2639,0
2975,-498,2590,0
3000,-537,2581,0
2999,-549,2585,0
3072,-586,2581,0
3201,-665,2544,-1
3286,-732,2524,0
3279,-742,2519,0
3286,-732,2524,0
3357,-762,2493,-2
3429,-830,2467,0
3454,-903,2452,11
3536,-977,2467,32
3695,-1046,2479,57
3786,-1074,2524,80
3689,-1049,2610,102
3536,-1025,2754,129
3493,-1046,2924,160
3536,-1074,3155,193
3509,-1049,3469,220
3393,-977,3901,241
3250,-899,4401,261
3107,-830,4934,289
2942,-758,5452,321
2786,-684,5966,354
2640,-602,6435,383
2464,-488,6827,418
2243,-339,7086,458
2072,-195,7228,498
1982,-89,7249,535
1893,0,7171,579
1718,98,6990,633
1536,195,6769,691
1433,271,6548,741
1393,342,6368,788
1317,436,6208,839
1214,537,6081,900
1147,607,5975,959
1143,635,5909,1013
1128,652,5863,1059
1072,684,5851,1109
1014,720,5848,1161
1036,732,5851,1222
1116,712,5828,1280
1179,684,5794,1334
1162,686,5738,1379
1107,732,5679,1431
1051,793,5594,1489
1000,830,5507,1559
955,834,5411,1624
964,830,5335,1688
1022,833,5251,1747
1072,830,5163,1817
1087,794,5046,1887
1143,732,4934,1961
1254,684,4814,2026
1322,684,4704,2090
1269,712,4582,2150
1179,732,4475,2218
1144,731,4361,2282
1143,732,4245,2347
1116,740,4114,2406
1107,732,4016,2476
1168,700,3931,2546
1250,684,3844,2620
1253,703,3718,2688
1179,732,3614,2765
1090,738,3543,2843
1036,732,3499,2926
1023,734,3434,2995
1072,732,3385,3070
1159,707,3367,3151
1214,684,3385,3247
1170,694,3386,3331
1072,732,3385,3408
1022,750,3379,3478
1072,732,3385,3569
1131,713,3377,3660
1107,732,3385,3746
1032,771,3406,3812
1036,781,3442,3890
1127,752,3448,3969
1179,732,3442,4035
1113,750,3431,4057
1036,781,3442,4067
1039,788,3447,4077
1072,781,3442,4099
1052,780,3411,4102
1036,781,3385,4099
1073,774,3370,4092
1107,781,3385,4099
1080,810,3394,4098
1072,830,3385,4099
1141,811,3348,4094
1214,781,3327,4099
1202,774,3323,4096
1179,781,3327,4099
1243,766,3302,4095
1357,732,3270,4099
1407,701,3251,4095
1393,684,3270,4099
1380,676,3283,4095
1393,684,3270,4099
1404,693,3228,4095
1429,684,3213,4099
1471,652,3215,4095
1500,635,3213,4099
1493,638,3177,4095
1500,635,3155,4099
1541,604,3154,4095
1572,586,3155,4099
1576,588,3122,4095
1607,586,3098,4099
1664,549,3095,4095
1643,537,3098,4099
1521,573,3066,4095
1429,635,3040,4099
1455,648,3037,4095
1500,635,3040,4099
1471,650,3009,4095
1429,732,2983,4099
1416,854,2979,4095
1357,977,2983,4099
1229,1068,2952,4095
1179,1123,2926,4099
1234,1165,2921,4095
1214,1269,2926,4099
995,1524,2896,4095
679,1953,2868,4099
259,2481,2862,4095
-464,3027,2868,4099
-1476,3624,2842,4095
-2286,4394,2811,4099
-2490,5339,2797,4095
-2286,6201,2811,4099
-2194,6588,2813,4095
-2286,6250,2811,4099
-2111,5237,2806,4095
-1286,3857,2811,4099
-15,2501,2808,4095
1143,1465,2811,4099
1802,829,2810,4095
2036,488,2811,4099
2106,288,2801,4095
2179,146,2811,4099
2269,39,2836,4095
2393,-49,2868,4099
2541,-131,2873,4095
2643,-195,2868,4099
2631,-232,2861,4095
2572,-244,2868,4099
2553,-249,2868,4095
2572,-244,2868,4099
2566,-240,2863,4095
2536,-244,2868,4099
2499,-260,2867,4095
2429,-244,2868,4099
2320,-198,2863,4095
2250,-146,2868,4099
2266,-136,2868,4095
2322,-146,2868,4099
2355,-152,2861,4095
2393,-146,2868,4099
2437,-145,2874,4095
2429,-146,2868,4099
2323,-144,2836,4095
2214,-146,2811,4099
2180,-152,2801,4095
2214,-146,2811,4099
2263,-132,2810,4095
2357,-146,2811,4099
2476,-197,2808,4095
2536,-244,2811,4099
2480,-251,2806,4095
2429,-244,2811,4099
2485,-258,2815,4095
2643,-293,2811,4099
2819,-334,2779,4095
3000,-391,2754,4099
3135,-453,2742,4095
3143,-488,2754,4099
3024,-482,2753,4096
2965,-488,2754,4099
3100,-561,2747,4094
3357,-684,2754,4099
3532,-785,2750,4097
3572,-830,2754,4099
3569,-848,2749,4093
3607,-879,2754,4099
3620,-915,2746,4100
3536,-928,2754,4099
3386,-921,2768,4084
3286,-928,2811,4083
3237,-945,2858,4081
3143,-928,2926,4067
2966,-872,3011,4009
2822,-830,3155,3938
2767,-820,3351,3866
2714,-781,3614,3810
2565,-684,3925,3743
2393,-586,4302,3681
2292,-536,4705,3619
2250,-488,5106,3569
2193,-396,5461,3510
2143,-293,5794,3456
2110,-223,6083,3397
2036,-146,6310,3344
1853,-11,6432,3278
1643,146,6482,3215
1503,262,6476,3151
1429,342,6425,3103
1307,435,6301,3048
1143,537,6138,2990
1050,605,5972,2919
1107,635,5851,2861
1181,671,5757,2809
1107,732,5679,2765
921,783,5590,2707
857,781,5507,2652
990,745,5432,2599
1143,732,5392,2556
1140,772,5363,2507
1072,830,5335,2460
1091,851,5279,2408
1179,830,5220,2363
1182,813,5142,2313
1107,830,5048,2267
1105,851,4924,2216
1250,830,4819,2170
1397,772,4727,2119
1393,732,4647,2074
1268,742,4533,2025
1179,781,4417,1977
1158,812,4297,1919
1107,830,4188,1865
1005,839,4063,1812
1000,830,3958,1768
1158,787,3865,1720
1322,732,3786,1672
1307,709,3689,1620
1179,732,3614,1575
1124,753,3568,1528
1179,732,3557,1479
1188,702,3528,1426
1072,732,3499,1382
935,804,3479,1343
929,830,3499,1302
1020,789,3527,1247
1036,781,3557,1190
864,856,3575,1136
607,928,3614,1093
458,904,3649,1048
536,830,3671,997
806,776,3664,938
1143,732,3671,884
1348,679,3695,834
1286,684,3729,788
1033,766,3731,739
857,830,3729,691
909,793,3726,643
1072,732,3729,595
1145,739,3703,544
1107,781,3671,498
1043,786,3653,452
1000,781,3671,402
972,809,3682,344
1000,830,3671,289
1097,787,3633,236
1179,732,3614,177
1140,737,3611,112
1036,781,3614,64
1029,781,3587,42
1179,732,3557,32
1328,702,3539,16
1286,732,3557,0
1062,792,3567,-6
893,830,3557,0
974,807,3520,2
1250,732,3499,0
1464,655,3492,-2
1464,635,3499,0
1351,664,3496,1
1322,684,3499,0
1404,659,3500,-1
1464,635,3499,0
1411,646,3472,0
1322,684,3442,0
1266,706,3424,0
1179,732,3442,0
972,775,3453,0
714,830,3442,0
590,847,3402,0
679,830,3385,0
888,781,3384,0
1072,732,3385,0
1178,703,3354,0
1250,732,3327,0
1331,805,3317,0
1393,879,3327,0
1332,939,3325,0
1107,1025,3327,0
828,1149,3328,0
714,1269,3327,0
843,1377,3297,0
1036,1562,3270,0
961,1929,3257,0
429,2490,3270,0
-479,3190,3271,0
-1429,4004,3270,0
-2076,4918,3264,0
-2286,5810,3270,0
-2260,6409,3268,0
-2286,6445,3270,0
-2398,5856,3265,0
-2286,4834,3270,0
-1666,3659,3267,0
-607,2539,3270,0
511,1587,3266,0
1357,879,3270,0
1817,447,3267,0
1964,244,3270,0
1938,157,3266,0
1893,98,3270,0
1893,42,3268,0
1929,0,3270,0
1980,-43,3265,0
2072,-98,3270,0
2164,-146,3269,0
2179,-146,3270,0
2113,-115,3262,0
2072,-98,3270,0
2066,-111,3275,0
2000,-98,3270,0
1906,-59,3236,0
1964,-49,3213,0
2161,-106,3204,0
2214,-146,3213,0
2005,-112,3209,0
1822,-49,3213,0
1918,-46,3214,0
2143,-98,3213,0
2215,-138,3182,0
2179,-146,3155,0
2196,-146,3143,0
2250,-146,3155,0
2227,-139,3156,0
2214,-146,3155,0
2314,-187,3149,0
2464,-244,3155,0
2551,-279,3153,0
2643,-293,3155,0
2778,-309,3149,0
2857,-342,3155,0
2818,-387,3152,0
2822,-439,3155,0
2949,-479,3148,0
3036,-488,3155,0
2907,-477,3152,0
2714,-488,3155,0
2723,-547,3144,0
2965,-635,3155,0
3204,-715,3173,0
3286,-781,3213,0
3248,-837,3238,0
3215,-879,3270,0
3221,-903,3305,0
3250,-928,3385,0
3279,-972,3497,0
3322,-1025,3671,0
3361,-1065,3908,0
3357,-1074,4245,0
3253,-1046,4652,0
3072,-977,5106,0
2891,-892,5557,0
2786,-830,6023,0
2717,-793,6474,0
2607,-732,6884,0
2429,-619,7188,0
2250,-488,7400,0
2103,-383,7519,0
1964,-293,7572,0
1798,-183,7541,0
1643,-49,7458,0
1525,82,7322,0
1429,195,7171,0
1315,297,7007,0
1214,391,6884,0
1149,470,6803,0
1107,537,6769,0
1047,607,6736,0
1000,684,6712,0
999,748,6694,0
1036,781,6712,0
1030,799,6722,0
964,830,6712,0
901,869,6654,0
929,879,6597,0
1016,852,6536,0
1072,830,6482,0
1052,834,6396,0
1036,830,6310,0
1069,799,6217,0
1107,781,6138,0
1086,804,6044,0
1036,830,5966,0
989,827,5881,0
929,830,5794,0
847,862,5674,0
821,879,5565,0
885,838,5467,0
964,781,5392,0
978,765,5287,0
964,781,5163,0
982,784,5013,0
1000,781,4876,0
949,798,4745,0
857,830,4647,0
805,840,4555,0
821,830,4475,0
860,824,4379,0
893,830,4302,0
916,832,4234,0
929,830,4188,0
907,828,4127,0
857,830,4073,0
815,830,4025,0
821,830,4016,0
860,830,4012,0
893,830,4016,0
905,828,4006,0
929,830,4016,0
961,832,4020,0
964,830,4016,0
931,824,3980,0
929,830,3958,0
990,840,3951,0
1072,830,3958,0
1125,784,3935,0
1179,732,3901,0
1237,713,3862,0
1250,732,3844,0
1200,748,3816,0
1179,732,3786,0
1242,697,3749,0
1322,684,3729,0
1325,705,3701,0
1286,732,3671,0
1272,724,3631,0
1286,684,3614,0
1296,642,3610,0
1322,635,3614,0
1353,655,3590,0
1322,684,3557,0
1203,692,3519,0
1107,684,3499,0
1128,673,3471,-1
1214,684,3442,0
1262,691,3405,5
1250,684,3385,16
1220,663,3358,31
1179,684,3327,48
1136,722,3285,65
1143,732,3270,80
1218,692,3269,95
1286,684,3270,113
1272,758,3242,135
1214,879,3213,161
1170,971,3182,185
1143,1025,3155,209
1101,1082,3115,231
1072,1172,3098,257
1045,1317,3097,287
929,1562,3098,322
598,1942,3066,355
36,2441,3040,386
-701,3025,3034,414
-1464,3711,3040,450
-2048,4546,3016,491
-2286,5469,2983,530
-2278,6199,2966,562
-2286,6396,2983,595
-2391,5943,2992,633
-2286,5029,2983,675
-1628,3922,2949,708
-464,2783,2926,739
743,1728,2914,774
1572,928,2926,820
1942,482,2932,867
2072,293,2926,916
2155,173,2894,962
2250,49,2868,1013
2337,-48,2856,1066
2429,-98,2868,1125
2504,-129,2874,1182
2500,-146,2868,1238
2390,-146,2838,1285
2286,-146,2811,1334
2305,-187,2796,1385
2429,-244,2811,1447
2522,-274,2821,1505
2500,-244,2811,1559
2384,-193,2775,1604
2250,-146,2754,1656
2179,-137,2750,1714
2214,-146,2754,1784
2293,-156,2728,1853
2322,-146,2696,1929
2313,-150,2679,2001
2393,-195,2696,2074
2534,-249,2707,2140
2572,-244,2696,2218
2445,-181,2660,2303
2357,-146,2639,2395
2436,-187,2633,2475
2572,-244,2639,2556
2592,-252,2635,2638
2572,-244,2639,2733
2641,-278,2642,2821
2786,-342,2639,2910
2877,-380,2609,2988
2929,-391,2581,3070
3017,-406,2570,3148
3143,-439,2581,3231
3206,-479,2583,3309
3215,-537,2581,3392
3258,-615,2574,3464
3393,-684,2581,3537
3518,-716,2580,3603
3536,-732,2581,3681
3471,-770,2574,3753
3465,-830,2581,3826
3552,-886,2581,3891
3643,-928,2581,3971
3642,-958,2570,4045
3607,-977,2581,4099
3616,-980,2604,4107
3643,-977,2639,4099
3590,-977,2660,4091
3465,-977,2696,4099
3346,-962,2740,4099
3286,-928,2811,4099
3225,-882,2912,4094
3107,-830,3098,4099
2922,-768,3359,4097
2714,-684,3671,4099
2507,-571,3993,4095
2322,-439,4360,4099
2151,-309,4761,4096
2000,-195,5163,4099
1854,-97,5500,4095
1714,0,5794,4099
1564,114,6048,4095
1429,244,6253,4099
1340,363,6353,4095
1322,439,6368,4099
1299,484,6324,4095
1214,537,6253,4099
1100,614,6128,4095
1072,684,5966,4099
1112,720,5798,4095
1107,732,5679,4099
1030,739,5591,4095
1036,732,5507,4099
1174,719,5406,4095
1286,732,5335,4099
1213,785,5298,4095
1072,830,5278,4099
1053,823,5224,4095
1179,781,5163,4099
1313,747,5102,4095
1393,732,5048,4099
1430,727,4964,4095
1429,732,4876,4099
1383,741,4785,4095
1357,732,4704,4099
1390,700,4593,4095
1429,684,4475,4099
1386,703,4350,4095
1286,732,4245,4099
1213,738,4129,4095
1214,732,4016,4099
1243,733,3894,4095
1250,732,3786,4099
1219,708,3667,4095
1179,684,3557,4099
1141,691,3452,4095
1107,732,3385,4099
1068,769,3326,4095
1036,781,3270,4099
1012,777,3198,4095
1000,781,3155,4099
991,788,3141,4095
1000,781,3155,4099
1027,755,3154,4095
1072,732,3155,4099
1121,726,3167,4095
1179,732,3213,4099
1218,734,3251,4095
1214,732,3270,4099
1160,731,3261,4095
1107,732,3270,4099
1093,730,3294,4095
1107,732,3327,4099
1101,750,3332,4095
1072,781,3327,4099
1058,798,3320,4095
1107,781,3327,4099
1209,747,3326,4095
1322,732,3327,4099
1387,737,3322,4095
1393,732,3327,4099
1365,703,3325,4095
1357,684,3327,4099
1385,686,3323,4095
1429,684,3327,4099
1468,655,3324,4095
1500,635,3327,4099
1485,651,3324,4095
1393,684,3327,4099
1276,692,3323,4095
1250,684,3327,4099
1315,682,3325,4095
1357,684,3327,4099
1325,664,3322,4095
1322,635,3327,4099
1393,621,3327,4095
1429,635,3327,4099
1332,659,3319,4095
1214,684,3327,4099
1213,693,3334,4095
1286,684,3327,4099
1270,669,3292,4095
1143,684,3270,4099
1021,719,3266,4095
1000,732,3270,4099
1050,705,3245,4095
1107,684,3213,4099
1123,701,3179,4095
1107,732,3155,4099
1106,725,3119,4095
1179,684,3098,4099
1303,645,3092,4096
1393,635,3098,4099
1367,648,3076,4095
1250,684,3040,4099
1133,722,3001,4096
1107,732,2983,4099
1167,705,2974,4094
1250,684,2983,4099
1303,697,2988,4098
1322,732,2983,4099
1290,745,2951,4092
1214,732,2926,4099
1196,702,2915,4104
1322,684,2926,4099
1457,685,2927,4061
1357,732,2926,4019
1086,768,2919,3974
1036,732,2926,3938
1382,617,2926,3889
1786,537,2926,3842
1873,569,2918,3791
1714,684,2926,3746
1574,796,2931,3687
1500,879,2926,3633
1400,947,2894,3579
1322,1025,2868,3537
1287,1159,2858,3481
1143,1416,2868,3424
768,1814,2869,3361
286,2295,2868,3312
-218,2820,2863,3257
-857,3467,2868,3199
-1657,4331,2867,3129
-2286,5322,2868,3070
-2446,6094,2865,3013
-2286,6299,2868,2958
-2213,5882,2865,2889
-2286,5078,2868,2829
-2141,4105,2866,2777
-1429,3027,2868,2733
-267,1936,2864,2675
857,1074,2868,2620
1494,613,2868,2568
