II,aVL,PLETH,RESP
2419,1894,6916,258
2424,1979,6869,266
2419,2066,6813,274
2384,2130,6739,282
2343,2181,6675,290
2307,2231,6604,295
2305,2296,6538,306
2310,2359,6451,323
2305,2411,6366,338
2287,2441,6262,345
2305,2468,6159,354
2348,2496,6037,369
2381,2526,5918,386
2383,2536,5780,395
2419,2526,5643,402
2506,2498,5493,416
2608,2468,5368,435
2676,2422,5245,447
2759,2353,5127,451
2875,2261,4983,454
2986,2181,4852,467
3022,2118,4733,484
3023,2066,4645,499
3035,2004,4544,506
3061,1952,4439,515
3052,1915,4322,529
3023,1894,4232,547
2996,1864,4154,558
2986,1837,4095,563
2963,1824,4022,567
2948,1837,3957,579
2943,1845,3892,596
2948,1837,3854,612
2931,1805,3818,620
2910,1779,3785,628
2897,1769,3730,635
2910,1779,3682,644
2915,1785,3637,651
2910,1779,3613,660
2896,1751,3580,668
2910,1722,3544,676
2941,1706,3499,682
2986,1722,3475,692
3030,1751,3457,702
3099,1779,3441,708
3170,1783,3404,707
3212,1779,3372,708
3197,1774,3347,714
3174,1779,3338,724
3166,1779,3309,727
3174,1779,3269,724
3152,1778,3222,721
3137,1779,3200,724
3121,1784,3184,727
3099,1779,3166,724
3063,1743,3127,714
3023,1779,3097,708
2973,1867,3075,707
2986,1779,3062,708
3000,1604,3031,702
2872,1779,2994,692
2679,2138,2952,682
2721,2009,2925,676
2830,1743,2891,668
2570,2411,2856,660
2285,3319,2815,651
2797,2755,2787,644
3661,1755,2755,635
3893,2870,2718,628
4490,4184,2663,620
7143,1033,2615,612
9620,-4374,2572,596
7256,-3272,2546,579
800,5542,2511,567
-2381,11021,2477,563
1620,5484,2436,559
7256,-3616,2409,547
7648,-5292,2382,528
4044,-574,2374,515
2106,2067,2366,507
3023,631,2374,499
3629,-260,2389,482
2759,1091,2443,467
2153,1963,2516,457
2532,1320,2615,451
2762,922,2717,441
2419,1435,2856,435
2212,1721,3025,434
2381,1435,3235,435
2452,1295,3448,427
2343,1492,3682,418
2333,1579,3925,415
2456,1492,4198,418
2511,1481,4470,420
2532,1550,4749,418
2593,1563,5007,417
2645,1550,5265,418
2638,1546,5504,418
2645,1550,5746,418
2688,1548,5972,421
2721,1550,6194,435
2665,1568,6390,452
2570,1607,6572,467
2517,1642,6694,474
2532,1665,6744,483
2546,1667,6724,496
2532,1665,6710,515
2502,1658,6718,531
2494,1665,6744,547
2494,1685,6744,562
2494,1722,6744,579
2477,1754,6743,595
2456,1779,6744,612
2431,1799,6711,627
2419,1837,6675,644
2412,1889,6638,658
2419,1952,6607,676
2420,2008,6542,697
2419,2066,6469,724
2399,2124,6392,750
2381,2181,6331,773
2378,2216,6239,793
2419,2239,6125,821
2477,2260,5990,853
2532,2296,5884,885
2564,2316,5783,909
2608,2296,5678,933
2663,2236,5535,962
2721,2181,5402,998
2745,2148,5284,1031
2759,2124,5196,1062
2784,2073,5092,1087
2834,2009,4989,1111
2867,1962,4878,1132
2872,1952,4783,1159
2857,1938,4677,1189
2872,1894,4576,1223
2910,1840,4466,1250
2948,1837,4370,1271
2940,1871,4273,1290
2910,1894,4198,1320
2888,1881,4123,1353
2910,1894,4060,1384
2949,1939,3985,1406
2986,1952,3923,1432
2989,1873,3863,1463
2986,1779,3819,1497
2972,1769,3766,1520
2986,1837,3716,1545
2992,1897,3657,1574
2986,1894,3613,1609
2960,1859,3570,1635
2986,1837,3544,1658
3028,1837,3510,1679
3023,1837,3475,1706
2973,1823,3430,1729
2986,1837,3407,1754
2998,1911,3389,1776
2872,2066,3372,1803
2693,2302,3333,1825
2759,2583,3303,1851
3027,2753,3281,1873
3212,2698,3269,1899
3458,2498,3236,1921
4384,2239,3200,1947
5971,1575,3161,1971
7256,57,3131,1996
7521,-2032,3092,2011
7256,-3616,3062,2028
7211,-4015,3039,2042
7256,-3616,3028,2060
6765,-3112,3000,2074
5744,-2526,2959,2092
4729,-1579,2903,2107
4006,-459,2856,2124
3447,329,2814,2132
3023,689,2787,2141
2813,906,2754,2145
2759,1148,2718,2157
2669,1314,2675,2164
2532,1378,2650,2173
2439,1439,2631,2177
2419,1550,2615,2189
2399,1620,2579,2198
2381,1607,2546,2205
2386,1555,2511,2201
2419,1550,2477,2205
2426,1602,2434,2212
2419,1665,2409,2221
2403,1685,2392,2218
2419,1665,2374,2221
2438,1652,2333,2227
2456,1665,2305,2237
2443,1691,2297,2235
2419,1722,2305,2237
2378,1754,2297,2242
2343,1779,2305,2253
2311,1782,2339,2252
2305,1779,2409,2253
2307,1777,2473,2256
2305,1779,2546,2269
2281,1789,2632,2276
2267,1837,2753,2285
2265,1904,2883,2291
2267,1952,3028,2301
2247,1950,3165,2305
2230,1952,3303,2318
2223,1992,3431,2331
2230,2066,3579,2350
2224,2129,3740,2356
2230,2181,3923,2366
2244,2234,4095,2376
2267,2296,4267,2398
2289,2351,4423,2413
2343,2411,4576,2430
2421,2473,4713,2442
2494,2526,4852,2462
2530,2538,4976,2477
2570,2526,5093,2495
2636,2514,5182,2506
2721,2526,5265,2527
2781,2521,5325,2547
2834,2468,5368,2575
2889,2374,5382,2597
2948,2296,5402,2623
2985,2241,5423,2644
3023,2181,5437,2672
3065,2104,5410,2693
3099,2066,5368,2720
3100,2072,5324,2741
3099,2066,5299,2768
3101,2005,5257,2790
3099,1952,5196,2816
3073,1947,5108,2837
3061,1952,5024,2865
3074,1901,4935,2888
3099,1837,4852,2913
3099,1815,4749,2931
3099,1837,4645,2961
3102,1843,4534,2992
3099,1837,4439,3026
3062,1835,4336,3046
3023,1837,4232,3074
2999,1811,4109,3103
2986,1779,3992,3138
2949,1767,3877,3160
2910,1779,3785,3187
2882,1783,3694,3214
2872,1779,3613,3251
2852,1774,3523,3275
2834,1779,3441,3299
2826,1779,3351,3319
2834,1779,3269,3348
2824,1776,3186,3369
2797,1779,3131,3396
2761,1777,3089,3417
2759,1779,3062,3444
2763,1778,3025,3459
2759,1779,2994,3476
2723,1781,2956,3487
2721,1779,2925,3509
2743,1780,2885,3524
2759,1779,2856,3541
2716,1779,2831,3546
2683,1779,2822,3557
2670,1783,2803,3562
2645,1779,2787,3573
2598,1764,2765,3576
2608,1779,2753,3589
2611,1875,2734,3597
2494,2066,2718,3605
2341,2303,2696,3599
2419,2526,2684,3605
2667,2686,2667,3612
2834,2813,2650,3621
3120,2934,2623,3611
4157,2870,2615,3605
5878,2113,2615,3601
7256,344,2615,3605
7544,-1939,2594,3594
7256,-3616,2581,3589
7191,-4053,2576,3584
7256,-3616,2581,3589
6817,-2983,2565,3580
5858,-2296,2546,3573
4919,-1408,2524,3561
4308,-459,2512,3557
3872,195,2490,3539
3515,517,2477,3525
3295,738,2470,3510
3212,976,2477,3509
3123,1122,2474,3499
2986,1148,2477,3492
2859,1163,2484,3479
2797,1263,2512,3476
2758,1380,2540,3467
2721,1435,2581,3460
2673,1426,2621,3440
2645,1435,2684,3428
2634,1473,2757,3415
2645,1492,2856,3412
2632,1460,2956,3401
2608,1435,3062,3396
2565,1480,3159,3384
2532,1550,3269,3380
2488,1570,3383,3369
2456,1550,3510,3364
2430,1555,3627,3352
2419,1607,3751,3348
2399,1652,3877,3337
2381,1665,4026,3332
2347,1657,4169,3319
2305,1665,4301,3315
2255,1687,4404,3305
2230,1722,4508,3299
2214,1752,4609,3285
2192,1779,4714,3283
2146,1801,4792,3280
2116,1837,4852,3283
2109,1886,4888,3273
2116,1952,4921,3267
2108,2012,4940,3260
2116,2066,4955,3267
2146,2116,4946,3267
2192,2181,4921,3267
2223,2247,4868,3255
2267,2296,4817,3251
2336,2319,4763,3245
2419,2353,4714,3251
2466,2410,4646,3249
2494,2468,4576,3251
2539,2484,4502,3246
2645,2468,4439,3251
2780,2439,4359,3251
2910,2411,4267,3251
3006,2363,4155,3238
3099,2296,4060,3235
3194,2211,3972,3232
3288,2124,3888,3235
3341,2033,3782,3224
3363,1952,3682,3219
3373,1883,3587,3215
3401,1837,3510,3219
3426,1802,3422,3210
3439,1779,3338,3203
3434,1752,3246,3191
3439,1722,3166,3187
3444,1686,3086,3174
3439,1665,3028,3171
3402,1657,2975,3167
3363,1665,2925,3171
3336,1666,2862,3161
3326,1665,2822,3154
3296,1657,2798,3143
3250,1665,2787,3138
3200,1684,2753,3122
3174,1722,2718,3106
3146,1756,2690,3085
3099,1779,2684,3074
3028,1781,2669,3057
2986,1779,2650,3042
2977,1776,2624,3016
2986,1779,2615,2994
2969,1779,2611,2966
2948,1779,2615,2945
2925,1776,2602,2918
2910,1779,2581,2897
2892,1778,2552,2871
2910,1779,2546,2849
2952,1776,2548,2816
2986,1779,2546,2784
2966,1779,2524,2747
2948,1779,2512,2720
2951,1777,2511,2693
2986,1779,2512,2672
2990,1787,2492,2639
2986,1779,2477,2607
2984,1766,2474,2571
3023,1779,2477,2543
3054,1822,2460,2511
3061,1837,2443,2479
3038,1816,2437,2436
3023,1837,2443,2398
2987,1901,2430,2357
2910,1952,2409,2318
2811,2056,2385,2272
2759,2353,2374,2237
2725,2683,2357,2204
2721,2755,2340,2173
2961,2703,2318,2130
3779,2870,2305,2092
5117,2819,2286,2058
6425,1550,2271,2028
7133,-924,2250,1986
7256,-3100,2237,1947
7208,-3823,2216,1912
7256,-3616,2202,1883
7207,-3506,2189,1843
6765,-3387,2202,1803
5887,-2603,2227,1760
4875,-1320,2271,1722
4051,-339,2313,1679
3552,115,2374,1642
3278,429,2446,1607
3099,804,2546,1577
2946,1043,2654,1539
2834,1091,2787,1497
2740,1128,2929,1452
2645,1263,3097,1416
2536,1390,3272,1382
2456,1435,3475,1352
2417,1424,3690,1318
2419,1435,3923,1288
2417,1483,4144,1255
2419,1550,4370,1223
2411,1594,4588,1188
2419,1607,4817,1159
2415,1610,5030,1132
2419,1607,5230,1111
2422,1602,5403,1085
2456,1607,5574,1062
2496,1634,5733,1037
2532,1665,5884,1014
2537,1670,5998,987
2532,1665,6091,966
2524,1677,6159,948
2532,1722,6228,933
2537,1763,6282,910
2532,1779,6331,885
2499,1772,6355,863
2456,1779,6366,853
2420,1803,6350,846
2419,1837,6331,837
2425,1876,6298,819
2419,1952,6263,805
2388,2048,6209,794
2381,2124,6159,789
2399,2152,6094,780
2419,2181,6022,773
2401,2236,5928,765
2381,2296,5850,756
2384,2324,5767,745
2419,2353,5678,740
2441,2408,5553,741
2456,2468,5437,740
2478,2484,5327,731
2532,2468,5230,724
2601,2442,5107,723
2683,2411,4989,724
2759,2355,4876,717
2834,2296,4783,708
2893,2243,4675,704
2948,2181,4576,708
2988,2075,4480,709
3023,1952,4404,708
3053,1861,4316,706
3099,1837,4232,708
3133,1841,4149,708
3137,1837,4095,708
3107,1806,4041,707
3099,1779,3992,708
3117,1770,3920,707
3137,1779,3854,708
3119,1781,3789,708
3099,1779,3751,708
3094,1775,3712,707
3099,1779,3682,708
3089,1778,3641,708
3099,1779,3613,708
3135,1777,3578,705
3174,1779,3544,708
3176,1778,3500,715
3174,1779,3475,724
3189,1777,3457,726
3212,1779,3441,724
3199,1777,3403,722
3174,1779,3372,724
3151,1780,3349,725
3137,1779,3338,724
3110,1757,3305,722
3099,1722,3269,724
3102,1697,3238,731
3099,1722,3235,740
3058,1765,3224,744
3023,1779,3200,740
3022,1745,3157,731
3061,1722,3131,724
3085,1727,3113,721
3099,1722,3097,724
3085,1687,3059,725
3061,1665,3028,724
3013,1706,3006,722
2986,1779,2994,724
2965,1815,2962,727
2948,1779,2925,724
2908,1726,2885,714
2872,1722,2856,708
2828,1747,2819,708
2759,1779,2787,708
2634,1912,2750,701
2494,2239,2718,692
2392,2565,2678,685
2419,2640,2650,676
2659,2612,2627,660
3250,2813,2615,644
4262,2891,2584,633
5555,1952,2546,628
6682,-155,2502,619
7256,-2296,2477,612
7315,-3403,2455,604
7256,-3616,2443,595
7209,-3625,2421,579
6878,-3444,2409,563
6016,-2689,2397,553
4913,-1492,2409,547
4049,-454,2429,539
3590,172,2477,531
3333,577,2534,524
3137,918,2615,515
3004,1145,2702,499
2948,1263,2822,483
2886,1353,2960,471
2797,1435,3131,467
2705,1451,3310,460
2645,1435,3510,451
2599,1461,3709,440
2570,1550,3923,435
2546,1616,4137,428
2532,1607,4370,418
2504,1554,4588,407
2494,1550,4783,402
2499,1615,4935,403
2532,1665,5093,402
2554,1646,5258,394
2570,1607,5437,386
2565,1620,5593,384
2570,1665,5746,386
2570,1678,5887,386
2570,1665,6022,386
2561,1657,6116,386
2570,1665,6194,386
2568,1659,6258,384
2532,1665,6331,386
2459,1706,6387,394
2419,1779,6435,402
2419,1827,6457,404
2419,1837,6469,402
2365,1841,6454,406
2305,1894,6435,418
2274,1982,6400,430
2267,2066,6366,435
2244,2122,6313,432
2230,2181,6263,435
2229,2248,6196,442
2230,2296,6125,451
2211,2298,6034,457
2230,2296,5953,467
2299,2317,5867,482
2381,2353,5781,499
2428,2379,5663,508
2494,2411,5540,515
2604,2434,5410,522
2721,2411,5299,531
2783,2338,5177,538
2834,2296,5058,547
2917,2306,4929,562
3023,2296,4817,579
3104,2175,4706,590
3137,2066,4611,595
3147,2051,4505,599
3212,2009,4404,612
3263,1907,4293,628
3174,1952,4198,644
3033,2050,4103,653
3099,1837,4026,660
3219,1529,3946,666
3023,1779,3888,676
2752,2199,3832,684
3023,1779,3785,692
3432,1113,3726,699
3023,1779,3682,708
2365,2846,3641,716
3023,1779,3613,724
4201,-166,3574,731
3023,1779,3544,740
-567,7772,3508,749
-2381,11021,3475,756
113,7168,3431,762
3855,1033,3407,773
4665,-574,3389,783
3061,1779,3372,789
2254,3010,3332,786
2986,1894,3303,789
3420,1192,3283,797
2910,1894,3269,805
2548,2353,3231,804
2834,1952,3200,805
2994,1757,3179,811
2645,2181,3166,821
2342,2574,3130,822
2532,2698,3097,821
2869,2793,3074,821
2986,2813,3062,821
3217,2622,3029,813
4233,2353,2994,805
5913,1790,2965,802
7256,344,2959,805
7548,-1861,2946,800
7256,-3616,2925,789
7175,-4070,2889,776
7256,-3616,2856,773
6870,-3073,2818,774
5933,-2526,2787,773
4929,-1651,2751,764
4195,-574,2718,756
3656,221,2678,754
3250,631,2650,756
3021,905,2617,752
2948,1148,2581,740
2879,1254,2525,728
2759,1263,2477,724
2625,1316,2436,725
2532,1435,2409,724
2463,1513,2371,716
2419,1550,2340,708
2387,1598,2311,700
2381,1665,2305,692
2378,1687,2300,681
2381,1665,2305,676
2359,1649,2310,675
2343,1665,2340,676
2333,1685,2380,668
2343,1665,2443,660
2320,1621,2513,656
2267,1607,2615,660
2214,1636,2737,661
2230,1665,2890,660
2281,1659,3051,657
2305,1665,3235,660
2275,1711,3418,661
2267,1779,3613,660
2296,1816,3806,656
2305,1837,4026,660
2244,1878,4250,667
2192,1952,4473,676
2200,2017,4664,681
2230,2066,4852,692
2200,2113,5037,708
2154,2181,5230,724
2150,2247,5395,731
2192,2296,5540,740
2225,2321,5661,755
2267,2353,5781,773
2326,2403,5876,781
2381,2468,5953,789
2395,2527,6003,800
2419,2583,6056,821
2481,2623,6096,838
2570,2640,6125,853
2641,2620,6124,865
2721,2583,6125,885
2818,2532,6123,908
2910,2468,6125,933
2953,2380,6096,956
2986,2296,6056,982
3036,2229,6001,1005
3099,2181,5953,1030
3127,2125,5886,1052
3137,2066,5815,1078
3148,2005,5726,1104
3174,1952,5643,1127
3181,1891,5552,1140
3174,1837,5471,1159
3165,1794,5372,1181
3174,1779,5265,1207
3180,1775,5136,1228
3174,1779,5024,1255
3142,1777,4915,1287
3099,1779,4817,1320
3040,1776,4705,1342
2986,1779,4611,1368
2932,1778,4521,1399
2910,1779,4439,1432
2899,1780,4332,1455
2910,1779,4232,1481
2899,1794,4138,1511
2872,1837,4060,1545
2821,1902,3969,1568
2797,1952,3888,1593
2773,1962,3811,1622
2721,1952,3751,1658
2642,1936,3677,1683
2608,1952,3613,1706
2572,2056,3553,1727
2456,2296,3510,1754
2330,2576,3456,1776
2419,2755,3407,1803
2722,2816,3349,1827
3099,2870,3303,1851
3675,2836,3257,1865
4800,2353,3235,1883
6258,1115,3216,1904
7256,-689,3200,1931
7402,-2459,3163,1954
7256,-3616,3131,1980
7323,-3947,3105,2003
7256,-3559,3097,2028
6485,-2728,3079,2042
5253,-1722,3062,2060
4248,-755,3041,2080
3704,57,3028,2108
3337,636,2998,2127
3023,976,2959,2141
2858,1144,2913,2145
2834,1263,2890,2157
2773,1370,2875,2170
2645,1435,2856,2189
2548,1432,2816,2203
2532,1435,2787,2221
2523,1484,2768,2235
2494,1550,2753,2253
2449,1564,2716,2266
2419,1550,2684,2285
2398,1543,2661,2301
2419,1550,2650,2318
2444,1550,2617,2324
2456,1550,2581,2334
2432,1559,2552,2344
2419,1550,2546,2366
2406,1529,2533,2382
2381,1550,2512,2398
2329,1616,2483,2403
2305,1665,2477,2414
2309,1657,2478,2425
2305,1665,2477,2446
2259,1722,2456,2462
2230,1779,2443,2479
2243,1776,2446,2484
2267,1779,2477,2495
2228,1850,2508,2505
2154,1952,2546,2527
2105,1982,2586,2543
2116,1952,2650,2559
2140,1942,2714,2564
2154,2009,2787,2575
2161,2105,2859,2586
2192,2181,2959,2607
2221,2230,3074,2622
2230,2296,3200,2639
2205,2382,3306,2651
2192,2468,3407,2672
2209,2530,3502,2687
2267,2583,3613,2704
2335,2625,3719,2714
2419,2640,3819,2736
2519,2616,3893,2759
2645,2583,3957,2784
2756,2541,4006,2797
2834,2468,4060,2816
2883,2362,4110,2836
2948,2296,4164,2865
3015,2292,4203,2885
3061,2296,4232,2913
3072,2231,4238,2941
3099,2124,4232,2977
3145,2025,4204,3001
3174,1952,4164,3026
3142,1880,4108,3050
3099,1837,4060,3090
3085,1830,4011,3124
3099,1837,3957,3154
3088,1811,3876,3173
3061,1779,3785,3203
3036,1767,3691,3233
3023,1779,3613,3267
2999,1780,3528,3287
2986,1779,3441,3315
2979,1779,3345,3344
2986,1779,3269,3380
2974,1773,3199,3402
2986,1779,3131,3428
2997,1812,3044,3449
2986,1837,2959,3476
2917,1820,2881,3495
2872,1779,2822,3525
2858,1763,2754,3555
2834,1779,2684,3589
2775,1786,2607,3603
2759,1779,2546,3621
2745,1810,2490,3640
2645,1952,2443,3669
2534,2215,2388,3685
2645,2526,2340,3702
2921,2713,2296,3712
3137,2698,2271,3734
3467,2554,2250,3748
4459,2296,2237,3766
6029,1565,2217,3773
7256,0,2202,3782
7501,-2065,2183,3782
7256,-3616,2168,3798
7222,-4025,2146,3814
7256,-3616,2133,3830
6747,-3025,2126,3827
5707,-2353,2133,3830
4694,-1429,2136,3834
4044,-402,2133,3847
3616,343,2114,3844
3288,746,2099,3847
3077,1019,2090,3844
2986,1263,2099,3847
2912,1396,2103,3834
2834,1435,2099,3830
2771,1476,2079,3826
2721,1550,2065,3830
2644,1591,2057,3819
2570,1607,2065,3814
2518,1630,2066,3809
2494,1665,2065,3814
2456,1671,2046,3805
2419,1665,2030,3798
2383,1681,2018,3785
2381,1722,2030,3782
2380,1763,2048,3771
2381,1779,2065,3766
2359,1780,2060,3755
2343,1779,2065,3750
2324,1780,2085,3731
2305,1779,2133,3718
2266,1772,2182,3702
2230,1779,2237,3702
2201,1802,2292,3694
2192,1837,2374,3686
2174,1864,2468,3664
2154,1894,2581,3653
2138,1923,2693,3642
2154,1952,2822,3637
2178,1972,2962,3619
2192,2009,3131,3605
2183,2062,3304,3590
2192,2124,3475,3589
2214,2176,3627,3580
2230,2239,3785,3573
2209,2319,3950,3553
2192,2411,4129,3541
2198,2479,4292,3526
2230,2526,4439,3525
2257,2556,4561,3515
2305,2583,4680,3509
2375,2591,4786,3493
2456,2583,4886,3492
2523,2556,4962,3490
2608,2526,5024,3492
2717,2494,5062,3480
2834,2468,5093,3476
2916,2425,5109,3472
2986,2353,5127,3476
3048,2258,5132,3467
3099,2181,5127,3460
3115,2123,5096,3453
3137,2066,5058,3460
3174,1997,5007,3460
3212,1952,4955,3460
3216,1928,4885,3448
3212,1894,4817,3444
3213,1825,4735,3439
3212,1779,4645,3444
3186,1791,4535,3441
3174,1837,4439,3444
3188,1850,4349,3441
3212,1837,4267,3444
3200,1825,4163,3440
3174,1837,4060,3444
3150,1841,3953,3442
3137,1837,3854,3444
3111,1830,3742,3434
3099,1837,3647,3428
3098,1838,3567,3417
3099,1837,3510,3412
3064,1830,3442,3399
3023,1837,3372,3396
3003,1841,3295,3387
3023,1837,3235,3380
3032,1810,3176,3359
3023,1779,3131,3348
2989,1769,3079,3337
2986,1779,3028,3332
2998,1805,2968,3307
3023,1837,2925,3283
3021,1857,2886,3260
3023,1837,2856,3251
3027,1806,2815,3235
3023,1837,2787,3219
2977,1906,2765,3192
2910,1952,2753,3171
2801,2035,2730,3144
2645,2296,2718,3122
2503,2621,2714,3095
2532,2755,2718,3074
2781,2743,2704,3048
3250,2870,2684,3026
4039,2908,2659,2993
5215,2181,2650,2961
6458,410,2643,2924
7256,-1722,2650,2897
7410,-3192,2652,2865
7256,-3616,2650,2833
7151,-3529,2629,2789
6991,-3444,2615,2752
6286,-2994,2609,2715
4988,-1665,2615,2688
3872,-264,2603,2654
3628,0,2581,2623
3661,-178,2553,2588
3023,861,2546,2559
2293,2160,2545,2525
2834,1205,2546,2495
3811,-645,2528,2455
2645,1435,2512,2414
-654,7598,2501,2367
-2381,11021,2512,2334
-286,7283,2516,2302
2986,1148,2512,2269
3787,-590,2498,2220
2494,1607,2512,2173
1835,2759,2542,2129
2456,1665,2581,2092
2831,1013,2604,2049
2456,1722,2650,2012
2224,2140,2712,1977
2494,1665,2787,1947
2662,1378,2846,1906
2532,1665,2925,1867
2472,1829,3031,1830
2608,1665,3166,1803
2672,1596,3285,1769
2608,1722,3407,1738
2558,1782,3534,1704
2570,1779,3682,1674
2548,1852,3818,1639
2494,1952,3957,1609
2448,1956,4091,1583
2419,1952,4232,1561
2384,2013,4356,1530
2343,2124,4473,1497
2283,2183,4576,1460
2230,2181,4680,1432
2183,2195,4768,1406
2154,2296,4852,1384
2127,2418,4911,1358
2116,2468,4955,1336
2111,2448,4972,1310
2116,2468,4989,1288
2122,2560,5004,1261
2154,2640,5024,1239
2214,2629,5018,1219
2305,2583,4989,1207
2398,2575,4934,1192
2494,2583,4886,1175
2586,2524,4836,1149
2683,2411,4783,1127
2763,2306,4701,1106
2834,2239,4611,1094
2900,2162,4516,1084
2986,2066,4439,1078
3060,1982,4354,1070
3099,1952,4267,1062
3084,1952,4161,1052
3061,1952,4060,1046
3052,1926,3953,1038
3061,1894,3854,1030
3048,1863,3746,1018
3023,1837,3647,1014
3005,1802,3551,1013
3023,1779,3475,1014
3058,1771,3402,1006
3099,1779,3338,998
3130,1780,3264,994
3174,1779,3200,998
3228,1777,3138,999
3288,1779,3097,998
3319,1776,3058,994
3326,1779,3028,998
3317,1781,2989,1005
3326,1779,2959,1014
3332,1770,2923,1016
3326,1779,2890,1014
3287,1807,2849,1010
3250,1837,2822,1014
3224,1841,2798,1022
3212,1837,2787,1030
3181,1833,2767,1031
3137,1837,2753,1030
3087,1833,2733,1028
3061,1837,2718,1030
3041,1842,2695,1029
3023,1837,2684,1030
2995,1806,2679,1029
2986,1779,2684,1030
2985,1771,2672,1029
2986,1779,2650,1030
2964,1780,2621,1030
2948,1779,2615,1030
2942,1778,2616,1023
2948,1779,2615,1014
2923,1774,2594,1004
2872,1779,2581,998
2803,1787,2576,989
2759,1779,2581,982
2743,1744,2566,972
2759,1722,2546,966
2756,1738,2523,957
2721,1779,2512,950
2664,1796,2494,940
2645,1779,2477,933
2652,1744,2455,925
2645,1722,2443,917
2597,1714,2425,907
2570,1722,2409,901
2594,1726,2384,895
2645,1722,2374,885
2656,1695,2368,867
2645,1665,2374,853
2656,1649,2379,844
2721,1665,2409,837
2799,1677,2450,822
2872,1665,2512,805
2917,1640,2570,792
2948,1665,2650,789
2960,1730,2741,783
2986,1779,2856,773
3018,1759,2976,755
3061,1722,3131,740
3079,1730,3308,730
3099,1779,3510,724
3105,1810,3705,716
3099,1779,3923,708
3054,1730,4154,699
3023,1722,4404,692
3002,1759,4633,683
2986,1779,4852,676
2977,1764,5055,668
3023,1779,5265,660
3032,1851,5457,649
2910,1952,5643,644
2754,2115,5803,643
2797,2411,5953,644
2962,2706,6076,636
3023,2813,6194,628
3170,2840,6287,624
4006,2985,6366,628
5556,2806,6416,629
6954,1492,6469,628
7426,-876,6510,625
7256,-2985,6538,628
7157,-3784,6525,629
7256,-3616,6503,628
7093,-3365,6478,624
6462,-3100,6469,628
5582,-2362,6440,635
4724,-1205,6400,644
3980,-215,6342,644
3439,344,6297,644
3134,678,6237,648
2986,976,6159,660
2849,1180,6048,670
2721,1263,5953,676
2640,1290,5865,675
2608,1320,5781,676
2567,1343,5660,681
2532,1378,5540,692
2528,1415,5425,701
2570,1435,5334,708
2610,1423,5218,713
2645,1435,5093,724
2658,1492,4957,739
2683,1550,4852,756
2701,1568,4756,767
2721,1550,4680,773
2719,1538,4592,776
2721,1550,4508,789
2716,1575,4412,806
2721,1607,4336,821
2719,1638,4260,828
2721,1665,4198,837
2719,1670,4123,851
2721,1665,4060,869
2707,1657,3999,884
2683,1665,3957,901
