III,V,PLETH,ABP
1283,2548,8289,6373
1261,2582,8321,6363
1238,2620,8312,6330
1211,2669,8321,6308
1174,2711,8339,6274
1135,2756,8384,6252
1095,2797,8405,6215
1059,2843,8447,6197
1022,2884,8478,6175
984,2930,8509,6169
935,2972,8497,6146
883,3017,8509,6142
828,3050,8532,6134
782,3075,8572,6142
739,3081,8566,6125
706,3075,8572,6114
676,3049,8587,6091
656,3017,8634,6086
646,2974,8640,6066
656,2930,8634,6059
677,2874,8615,6045
706,2814,8634,6059
736,2743,8636,6065
782,2669,8634,6086
847,2582,8612,6098
933,2495,8634,6142
1022,2412,8663,6194
1110,2350,8697,6280
1194,2293,8686,6364
1286,2234,8697,6474
1378,2158,8717,6583
1463,2089,8759,6723
1530,2026,8759,6856
1589,1973,8759,6999
1641,1910,8749,7113
1690,1857,8759,7221
1729,1816,8746,7299
1766,1799,8759,7387
1796,1783,8779,7455
1816,1770,8822,7525
1818,1751,8823,7564
1816,1741,8822,7608
1814,1734,8808,7641
1816,1741,8822,7691
1814,1743,8815,7719
1816,1741,8822,7746
1817,1724,8813,7751
1816,1712,8822,7774
1801,1708,8812,7786
1791,1712,8822,7801
1785,1712,8817,7785
1791,1712,8822,7774
1788,1711,8807,7752
1791,1712,8822,7746
1790,1711,8825,7718
1791,1712,8822,7691
1775,1711,8776,7642
1766,1712,8759,7608
1749,1723,8753,7559
1715,1770,8759,7525
1664,1837,8719,7475
1640,1886,8697,7442
1652,1852,8686,7394
1690,1712,8697,7359
1774,1448,8662,7307
1968,1073,8634,7276
2253,600,8616,7238
2573,87,8634,7221
2961,-396,8611,7186
3531,-783,8572,7165
4204,-1082,8516,7129
4692,-1306,8509,7110
4835,-1444,8506,7082
4818,-1422,8509,7082
4842,-1196,8473,7077
4818,-783,8447,7082
4503,-268,8407,7061
3885,290,8384,7055
3165,836,8340,7037
2522,1335,8321,7027
1985,1736,8308,6991
1564,2031,8321,6972
1280,2217,8296,6950
1135,2321,8259,6944
1068,2361,8204,6911
1034,2379,8196,6889
1013,2392,8194,6863
1009,2408,8196,6861
1008,2412,8156,6842
1009,2408,8134,6833
1003,2403,8120,6811
1009,2408,8134,6806
1019,2412,8109,6785
1034,2408,8071,6778
1039,2392,8018,6758
1059,2379,8009,6750
1086,2375,8003,6728
1110,2379,8009,6723
1108,2379,7977,6705
1110,2379,7946,6695
1121,2376,7902,6661
1135,2379,7883,6640
1133,2376,7849,6615
1135,2379,7821,6612
1148,2377,7775,6594
1160,2379,7758,6584
1150,2373,7730,6562
1135,2379,7696,6557
1132,2389,7622,6538
1135,2408,7571,6529
1126,2419,7530,6505
1110,2437,7508,6501
1097,2460,7445,6485
1085,2495,7383,6474
1060,2523,7328,6438
1034,2553,7320,6418
1018,2586,7296,6396
1009,2640,7258,6391
981,2699,7183,6368
933,2756,7133,6363
876,2798,7089,6355
832,2843,7070,6363
795,2888,7032,6346
757,2930,7008,6335
706,2950,6970,6313
656,2959,6945,6308
612,2958,6902,6287
580,2959,6882,6280
550,2948,6870,6260
530,2930,6882,6252
520,2894,6859,6229
530,2843,6820,6225
555,2771,6765,6216
605,2698,6757,6225
674,2625,6758,6216
757,2553,6757,6225
834,2467,6715,6235
908,2379,6695,6280
979,2288,6687,6324
1059,2205,6695,6391
1138,2123,6661,6448
1211,2060,6632,6529
1273,2009,6614,6610
1337,1973,6632,6723
1401,1929,6631,6829
1463,1886,6632,6944
1514,1846,6621,7034
1564,1828,6632,7138
1607,1813,6628,7231
1640,1799,6632,7331
1653,1777,6624,7399
1665,1770,6632,7469
1686,1769,6626,7522
1715,1770,6632,7580
1734,1753,6625,7607
1741,1741,6632,7635
1739,1735,6625,7645
1741,1741,6632,7663
1740,1739,6625,7658
1741,1741,6632,7663
1739,1741,6625,7656
1741,1741,6632,7663
1739,1725,6625,7648
1741,1712,6632,7635
1739,1705,6626,7602
1741,1712,6632,7580
1739,1712,6624,7544
1741,1712,6632,7525
1739,1708,6627,7493
1741,1712,6632,7469
1739,1711,6623,7422
1741,1712,6632,7387
1738,1709,6629,7338
1741,1712,6632,7304
1739,1710,6620,7252
1741,1712,6632,7221
1738,1710,6635,7183
1741,1712,6632,7165
1747,1709,6591,7130
1766,1712,6570,7110
1788,1711,6559,7084
1816,1712,6570,7082
1839,1708,6557,7064
1867,1712,6570,7055
1891,1714,6594,7029
1917,1712,6632,7027
1939,1696,6631,7019
1968,1683,6632,7027
1987,1668,6626,7011
1993,1654,6632,6999
1978,1631,6617,6974
1968,1625,6632,6972
1959,1634,6659,6956
1942,1654,6695,6944
1904,1656,6688,6906
1867,1654,6695,6889
1839,1658,6715,6868
1816,1683,6757,6861
1777,1704,6759,6828
1741,1712,6757,6806
1718,1707,6764,6780
1715,1712,6820,6778
1710,1727,6860,6760
1715,1741,6882,6750
1724,1743,6869,6727
1741,1741,6882,6723
1741,1740,6905,6703
1741,1741,6945,6695
1735,1738,6965,6672
1741,1741,7008,6667
1738,1750,7042,6649
1741,1770,7070,6640
1727,1799,7059,6615
1690,1857,7070,6612
1627,1915,7095,6605
1589,1915,7133,6612
1620,1767,7127,6596
1741,1451,7133,6584
1937,999,7152,6560
2220,493,7195,6557
2604,-19,7198,6539
3103,-493,7195,6529
3686,-906,7184,6504
4263,-1218,7195,6501
4671,-1423,7188,6495
4818,-1509,7195,6501
4798,-1473,7192,6484
4818,-1276,7195,6474
4899,-913,7177,6452
4818,-406,7195,6446
4361,169,7224,6425
3607,754,7258,6418
2807,1283,7248,6399
2144,1712,7258,6391
1646,2011,7282,6366
1312,2205,7320,6363
1130,2317,7314,6357
1059,2379,7320,6363
1020,2398,7341,6344
984,2408,7383,6335
959,2420,7383,6316
959,2437,7383,6308
960,2440,7375,6283
959,2437,7383,6280
952,2434,7368,6276
959,2437,7383,6280
968,2438,7410,6258
984,2437,7446,6252
985,2436,7437,6246
984,2437,7446,6252
978,2436,7467,6232
984,2437,7508,6225
984,2436,7505,6218
984,2437,7508,6225
972,2433,7523,6206
959,2437,7571,6197
951,2436,7578,6188
959,2437,7571,6197
966,2430,7550,6181
959,2437,7571,6169
937,2449,7595,6147
933,2466,7633,6142
949,2466,7636,6120
959,2466,7633,6114
945,2471,7614,6105
933,2495,7633,6114
935,2521,7659,6100
933,2553,7696,6086
908,2579,7694,6059
883,2611,7696,6059
879,2646,7686,6054
883,2698,7696,6059
864,2746,7687,6039
832,2785,7696,6031
804,2807,7690,6012
782,2843,7696,6003
746,2888,7681,5977
706,2930,7696,5976
675,2946,7718,5971
656,2959,7758,5976
632,2974,7760,5952
605,2988,7758,5948
584,2978,7744,5948
580,2959,7758,5976
580,2933,7756,5989
580,2901,7758,6031
582,2845,7742,6091
605,2785,7758,6197
649,2726,7780,6305
706,2669,7821,6446
757,2595,7825,6603
807,2524,7821,6806
863,2461,7801,6999
933,2408,7821,7193
1001,2337,7846,7355
1059,2263,7883,7525
1114,2194,7883,7676
1186,2147,7883,7829
1266,2101,7872,7943
1337,2060,7883,8050
1386,2020,7878,8138
1438,2002,7883,8244
1500,1988,7872,8330
1564,1973,7883,8410
1612,1941,7879,8457
1665,1915,7883,8521
1729,1895,7870,8582
1791,1886,7883,8659
1824,1868,7884,8704
1841,1857,7883,8742
1861,1851,7843,8760
1892,1857,7821,8797
1910,1856,7805,8814
1917,1857,7821,8825
1915,1855,7816,8803
1917,1857,7821,8797
1915,1853,7812,8782
1917,1857,7821,8770
1916,1867,7811,8722
1917,1886,7821,8687
1913,1890,7817,8649
1917,1886,7821,8631
1925,1877,7804,8586
1942,1886,7821,8548
1961,1901,7845,8498
1993,1915,7883,8465
2028,1913,7881,8407
2068,1915,7883,8355
2102,1916,7875,8288
2144,1915,7883,8244
2191,1899,7870,8183
2245,1886,7883,8133
2293,1873,7904,8066
2346,1857,7946,8023
2390,1823,7949,7971
2422,1799,7946,7940
2432,1791,7930,7890
2447,1799,7946,7857
2463,1797,7946,7807
2472,1799,7946,7774
2451,1807,7926,7731
2422,1828,7946,7718
2392,1841,7973,7700
2371,1857,8009,7691
2342,1872,8004,7645
2321,1886,8009,7608
2312,1887,8003,7565
2321,1886,8009,7552
2321,1886,7990,7523
2321,1886,8009,7497
2314,1882,8037,7447
2321,1886,8071,7414
2321,1900,8060,7375
2321,1915,8071,7359
2304,1916,8096,7327
2295,1915,8134,7304
2282,1921,8125,7264
2270,1944,8134,7248
2245,1978,8156,7220
2220,2031,8196,7193
2189,2073,8190,7138
2169,2060,8196,7110
2183,1917,8216,7088
2270,1625,8259,7082
2427,1204,8256,7047
2649,725,8259,7027
2947,233,8273,7005
3380,-232,8321,6999
3932,-653,8328,6965
4465,-986,8321,6944
4775,-1213,8300,6922
4818,-1306,8321,6916
4762,-1251,8344,6883
4818,-1015,8384,6861
4927,-605,8388,6837
4818,-58,8384,6833
4316,534,8361,6804
3582,1102,8384,6778
2895,1589,8414,6740
2396,1973,8447,6723
2040,2230,8435,6690
1791,2379,8447,6667
1645,2449,8469,6631
1589,2495,8509,6612
1560,2529,8504,6579
1539,2553,8509,6557
1523,2554,8523,6520
1513,2553,8572,6501
1487,2562,8580,6477
1463,2582,8572,6474
1451,2591,8546,6456
1463,2582,8572,6446
1466,2564,8601,6413
1463,2553,8634,6391
1447,2550,8625,6362
1438,2553,8634,6363
1423,2552,8649,6359
1413,2553,8697,6363
1396,2551,8722,6342
1387,2553,8759,6335
1383,2550,8780,6327
1387,2553,8822,6335
1382,2551,8843,6320
1362,2553,8885,6308
1330,2549,8910,6283
1312,2553,8947,6280
1302,2552,8961,6265
1286,2553,9010,6252
1256,2547,9062,6217
1236,2553,9135,6197
1235,2563,9165,6174
1236,2582,9197,6169
1214,2593,9215,6151
1186,2611,9260,6142
1167,2633,9285,6120
1160,2669,9323,6114
1140,2699,9342,6094
1110,2727,9385,6086
1079,2749,9409,6066
1059,2785,9448,6059
1037,2827,9467,6038
1009,2872,9510,6031
971,2902,9534,6010
933,2930,9573,6003
893,2956,9591,5982
858,2988,9635,5976
820,3008,9663,5956
782,3017,9698,5948
740,3005,9691,5924
706,2988,9698,5920
684,2960,9706,5910
681,2930,9760,5920
681,2888,9795,5921
681,2843,9823,5948
683,2786,9809,5983
706,2727,9823,6059
744,2656,9840,6140
782,2582,9886,6252
812,2503,9905,6371
858,2437,9948,6529
921,2376,9976,6688
984,2321,10011,6861
1023,2259,10001,7009
1059,2205,10011,7165
1114,2155,10024,7303
1186,2118,10073,7442
1244,2074,10097,7542
1286,2031,10136,7635
1327,1990,10157,7702
1387,1973,10198,7774
1454,1960,10216,7815
1513,1944,10261,7857
1554,1911,10290,7885
1589,1886,10324,7940
1625,1867,10313,7983
1665,1857,10324,8023
1695,1838,10339,8029
1715,1828,10386,8050
1726,1825,10390,8072
1741,1828,10386,8106
1754,1814,10364,8105
1766,1799,10386,8106
1768,1790,10390,8097
1766,1799,10386,8106
1755,1801,10338,8091
1741,1799,10324,8078
1722,1791,10315,8045
1715,1799,10324,8023
1721,1812,10284,7977
1741,1828,10261,7940
1756,1830,10243,7889
1766,1828,10261,7857
1772,1823,10235,7810
1791,1828,10198,7774
1816,1829,10142,7715
1841,1828,10136,7663
1854,1814,10130,7594
1867,1799,10136,7552
1879,1780,10100,7512
1892,1770,10073,7497
1887,1763,10030,7464
1867,1770,10011,7442
1829,1780,9970,7404
1791,1799,9948,7387
1751,1813,9907,7353
1715,1828,9886,7331
1676,1839,9842,7292
1640,1857,9823,7276
1606,1873,9787,7253
1589,1886,9760,7248
1583,1887,9692,7227
1589,1886,9635,7221
1588,1885,9580,7201
1589,1886,9573,7193
1584,1886,9548,7160
1589,1886,9510,7138
1588,1886,9431,7109
1589,1886,9385,7110
1582,1883,9348,7096
1589,1886,9323,7082
1593,1892,9252,7043
1589,1915,9197,7027
1564,1958,9151,7008
1539,2031,9135,6999
1515,2080,9079,6963
1513,2031,9010,6944
1572,1815,8893,6923
1741,1451,8759,6916
2000,988,8585,6883
2321,493,8447,6861
2736,-5,8335,6836
3330,-464,8259,6833
4038,-854,8153,6812
4616,-1131,8071,6806
4852,-1289,8013,6788
4818,-1306,8009,6778
4765,-1174,7983,6742
4818,-870,7946,6723
4795,-409,7873,6701
4440,174,7821,6695
3709,783,7771,6662
2850,1335,7758,6640
2137,1761,7730,6614
1665,2060,7696,6612
1360,2243,7623,6594
1160,2350,7571,6584
1048,2402,7525,6563
1009,2437,7508,6557
994,2457,7471,6535
984,2466,7446,6529
977,2461,7406,6518
984,2466,7383,6529
985,2482,7342,6526
984,2495,7320,6529
979,2486,7285,6510
984,2466,7258,6501
982,2457,7210,6481
984,2466,7195,6474
980,2473,7188,6445
984,2466,7195,6418
983,2447,7162,6377
984,2437,7133,6363
973,2433,7111,6346
959,2437,7133,6335
942,2434,7139,6299
933,2437,7133,6280
930,2436,7091,6268
933,2437,7070,6280
934,2430,7056,6268
933,2437,7070,6252
923,2450,7066,6224
908,2466,7070,6225
891,2464,7061,6221
883,2466,7070,6225
882,2474,7064,6204
883,2495,7070,6197
873,2506,7062,6187
858,2524,7070,6197
842,2547,7063,6191
832,2582,7070,6197
821,2609,7063,6191
807,2640,7070,6197
784,2676,7062,6181
757,2727,7070,6169
728,2773,7064,6145
706,2814,7070,6142
685,2842,7060,6126
656,2872,7070,6114
615,2900,7067,6078
580,2930,7070,6059
553,2948,7055,6034
530,2959,7070,6031
501,2950,7093,6017
479,2930,7133,6031
472,2899,7135,6047
479,2872,7133,6086
488,2836,7118,6114
504,2785,7133,6169
533,2711,7133,6233
580,2640,7133,6335
631,2578,7114,6434
681,2524,7133,6557
727,2453,7159,6679
782,2379,7195,6833
842,2310,7192,6980
908,2263,7195,7138
970,2219,7189,7272
1034,2176,7195,7414
1097,2126,7181,7528
1160,2089,7195,7635
1221,2056,7219,7704
1286,2031,7258,7774
1352,1998,7257,7824
1413,1973,7258,7884
1462,1953,7250,7922
1513,1944,7258,7967
1565,1928,7244,8000
1614,1915,7258,8050
1653,1897,7281,8086
1690,1886,7320,8133
1722,1869,7320,8167
1741,1857,7320,8216
1739,1849,7312,8246
1741,1857,7320,8272
1759,1861,7308,8266
1791,1857,7320,8272
1803,1837,7341,8266
1791,1828,7383,8272
1770,1825,7387,8245
1766,1828,7383,8216
1775,1822,7368,8167
1791,1828,7383,8133
1801,1842,7383,8078
1816,1857,7383,8023
1838,1855,7365,7943
1867,1857,7383,7884
1883,1860,7408,7820
1892,1857,7446,7774
1898,1828,7446,7709
1917,1799,7446,7663
1935,1779,7434,7611
1942,1770,7446,7580
1930,1752,7441,7538
1917,1741,7446,7525
1899,1745,7435,7506
1867,1770,7446,7497
1813,1787,7440,7460
1766,1799,7446,7442
1729,1808,7435,7420
1690,1828,7446,7414
1633,1845,7441,7379
1589,1857,7446,7359
1575,1857,7432,7343
1589,1857,7446,7359
1592,1856,7465,7349
1589,1857,7508,7331
1582,1856,7515,7289
1589,1857,7508,7276
1588,1858,7484,7260
1589,1857,7508,7248
1584,1853,7540,7201
1589,1857,7571,7165
1581,1866,7559,7126
1564,1886,7571,7110
1536,1924,7595,7075
1513,2002,7633,7055
1477,2067,7627,7030
1438,2031,7633,7027
1449,1808,7651,7007
1589,1422,7696,6999
1855,939,7700,6978
2195,435,7696,6972
2595,-65,7681,6949
3128,-522,7696,6944
3791,-908,7692,6926
4414,-1189,7696,6916
4766,-1368,7685,6882
4818,-1422,7696,6861
4773,-1327,7689,6836
4818,-1044,7696,6833
4838,-586,7687,6814
4540,0,7696,6806
3820,617,7688,6783
2926,1189,7696,6778
2175,1656,7688,6758
1665,2002,7696,6750
1307,2222,7688,6729
1059,2350,7696,6723
936,2408,7688,6702
908,2437,7696,6695
890,2450,7688,6674
858,2466,7696,6667
840,2481,7688,6647
858,2495,7696,6640
876,2498,7688,6619
883,2495,7696,6612
877,2491,7688,6591
883,2495,7696,6584
890,2499,7688,6563
908,2495,7696,6557
921,2480,7688,6536
933,2466,7696,6529
932,2460,7688,6507
933,2466,7696,6501
931,2466,7688,6490
933,2466,7696,6501
932,2461,7688,6500
933,2466,7696,6501
933,2466,7688,6479
933,2466,7696,6474
932,2458,7688,6465
933,2466,7696,6474
935,2479,7688,6458
933,2495,7696,6446
923,2494,7688,6422
908,2495,7696,6418
892,2500,7688,6402
883,2524,7696,6391
879,2550,7688,6364
883,2582,7696,6363
887,2608,7688,6360
883,2640,7696,6363
862,2665,7688,6333
832,2698,7696,6308
803,2734,7688,6279
782,2785,7696,6280
767,2832,7688,6274
757,2872,7696,6280
738,2898,7688,6263
706,2930,7696,6252
664,2961,7688,6225
631,2988,7696,6225
605,2992,7688,6219
580,2988,7696,6225
548,2976,7688,6210
530,2959,7696,6225
527,2919,7688,6244
530,2872,7696,6280
523,2824,7688,6293
530,2785,7696,6335
559,2733,7688,6397
605,2669,7696,6501
643,2591,7688,6599
681,2524,7696,6723
727,2462,7688,6849
782,2408,7696,6999
831,2347,7688,7130
883,2292,7696,7276
942,2240,7688,7410
1009,2205,7696,7552
1064,2172,7688,7662
1110,2147,7696,7774
1154,2117,7688,7868
1211,2089,7696,7967
1272,2055,7687,8035
1337,2031,7696,8106
1398,2011,7689,8159
1463,2002,7696,8216
1526,1987,7687,8242
1589,1973,7696,8272
1641,1954,7690,8290
1690,1944,7696,8327
1737,1929,7684,8341
1791,1915,7696,8355
1835,1895,7695,8346
1867,1886,7696,8355
1887,1881,7659,8350
1917,1886,7633,8355
1948,1885,7614,8336
1968,1886,7633,8327
1971,1884,7637,8296
1993,1886,7633,8272
2040,1874,7593,8223
2094,1857,7571,8189
2122,1842,7553,8141
2144,1857,7571,8106
2177,1880,7573,8045
2220,1886,7571,7995
2248,1857,7532,7932
2270,1828,7508,7884
2294,1809,7489,7819
2321,1799,7508,7774
2328,1777,7513,7722
2321,1770,7508,7691
2297,1780,7466,7642
2270,1799,7446,7608
2238,1798,7432,7558
2220,1799,7446,7525
2209,1809,7438,7474
2195,1828,7446,7442
2157,1829,7440,7403
2119,1828,7446,7387
2095,1837,7432,7353
2094,1857,7446,7331
2092,1863,7450,7293
2094,1857,7446,7276
2082,1852,7397,7252
2068,1857,7383,7248
2046,1861,7400,7220
2043,1857,7446,7193
2044,1851,7446,7149
2043,1857,7446,7138
2016,1869,7437,7123
1993,1886,7446,7110
1979,1905,7430,7060
1968,1944,7446,7027
1930,1987,7471,7002
1892,2002,7508,6999
1878,1920,7500,6968
1917,1712,7508,6944
2028,1369,7529,6917
2245,928,7571,6916
2550,414,7568,6899
2926,-116,7571,6889
3398,-588,7582,6858
3986,-928,7633,6833
4533,-1168,7662,6784
4818,-1364,7696,6750
4829,-1491,7716,6712
4818,-1393,7758,6695
4889,-991,7783,6660
4818,-377,7821,6640
4347,262,7844,6613
3582,841,7883,6612
2831,1347,7904,6603
2270,1770,7946,6612
1857,2061,7974,6608
1564,2234,8009,6612
1405,2326,8022,6593
1362,2379,8071,6584
1343,2397,8128,6563
1312,2408,8196,6557
1284,2420,8224,6536
1286,2437,8259,6529
1293,2440,8285,6510
1286,2437,8321,6501
1257,2435,8317,6471
1236,2437,8321,6446
1227,2436,8332,6408
1236,2437,8384,6391
1236,2440,8415,6368
1236,2437,8447,6363
1231,2422,8461,6343
1236,2408,8509,6335
1235,2402,8543,6314
1236,2408,8572,6308
1235,2408,8561,6287
1236,2408,8572,6280
1227,2404,8589,6259
1211,2408,8634,6252
1192,2406,8640,6232
1186,2408,8634,6225
1185,2405,8611,6204
1186,2408,8634,6197
1175,2405,8662,6176
1160,2408,8697,6169
1145,2406,8692,6149
1135,2408,8697,6142
1122,2411,8689,6121
1110,2437,8697,6114
1097,2468,8681,6095
1085,2495,8697,6086
1063,2503,8718,6064
1034,2524,8759,6059
1003,2562,8760,6042
984,2611,8759,6031
964,2641,8746,5997
933,2669,8759,5976
883,2705,8753,5951
832,2756,8759,5948
791,2793,8749,5930
757,2814,8759,5920
709,2823,8751,5896
656,2843,8759,5893
615,2863,8751,5883
605,2872,8759,5893
602,2851,8750,5887
580,2814,8759,5893
542,2769,8752,5882
530,2727,8759,5893
551,2673,8748,5903
580,2611,8759,5948
590,2535,8756,5999
605,2466,8759,6086
647,2401,8723,6181
706,2350,8697,6308
750,2294,8673,6434
782,2234,8697,6584
822,2168,8705,6727
883,2118,8697,6889
948,2073,8647,7036
1009,2031,8634,7193
1062,1979,8631,7322
1110,1944,8634,7442
1148,1925,8591,7525
1186,1915,8572,7608
1229,1887,8564,7665
1286,1857,8572,7718
1342,1833,8533,7741
1387,1828,8509,7774
1414,1816,8497,7796
1438,1799,8509,7829
1462,1777,8475,7838
1488,1770,8447,7857
1504,1767,8427,7865
1513,1770,8447,7884
1514,1767,8425,7880
1513,1770,8384,7884
1510,1769,8326,7878
1513,1770,8321,7884
1516,1765,8321,7867
1513,1770,8321,7857
1505,1780,8279,7835
1513,1799,8259,7829
1538,1803,8248,7800
1564,1799,8259,7774
1574,1790,8227,7725
1589,1799,8196,7691
1615,1806,8171,7642
1640,1799,8196,7608
1641,1766,8204,7558
1640,1741,8196,7525
1641,1733,8150,7476
1640,1741,8134,7442
1615,1739,8125,7391
1589,1741,8134,7359
1574,1749,8101,7319
1564,1770,8071,7304
1531,1784,8047,7280
1488,1799,8071,7276
1452,1813,8080,7257
1438,1828,8071,7248
1424,1830,8023,7224
1413,1828,8009,7221
1402,1826,8004,7204
1413,1828,8009,7193
1432,1828,7969,7155
1463,1828,7946,7138
1480,1828,7932,7117
1488,1828,7946,7110
1481,1826,7937,7076
1488,1828,7946,7055
1499,1827,7946,7030
1513,1828,7946,7027
1508,1838,7904,7006
1488,1886,7883,6999
1456,1949,7875,6980
1438,1973,7883,6972
1455,1880,7847,6937
1539,1654,7821,6916
1703,1296,7807,6892
1968,841,7821,6889
2328,327,7795,6860
2800,-174,7758,6833
3396,-612,7711,6792
4061,-957,7696,6778
4594,-1217,7664,6759
4818,-1364,7633,6750
4804,-1367,7586,6718
4818,-1189,7571,6695
4912,-842,7543,6659
4818,-348,7508,6640
4295,225,7434,6613
3481,812,7383,6612
2695,1332,7340,6606
2094,1741,7320,6612
1637,2013,7279,6593
1312,2176,7258,6584
1140,2263,7228,6564
1085,2321,7195,6557
1048,2358,7119,6534
1009,2379,7070,6529
993,2378,7051,6514
1009,2379,7070,6501
1015,2389,7047,6463
1009,2408,7008,6446
1002,2416,6956,6436
1009,2408,6945,6446
1008,2390,6936,6429
1009,2379,6945,6418
1005,2376,6937,6398
1009,2379,6945,6391
1006,2379,6938,6366
1009,2379,6945,6363
1007,2376,6936,6358
1009,2379,6945,6363
1007,2378,6939,6341
1009,2379,6945,6335
1009,2374,6935,6330
1009,2379,6945,6335
1006,2380,6942,6306
1009,2379,6945,6280
1012,2370,6929,6254
1009,2379,6945,6252
994,2394,6970,6234
984,2408,7008,6225
982,2402,7008,6204
984,2408,7008,6197
981,2431,6998,6174
984,2466,7008,6169
989,2482,7000,6163
984,2495,7008,6169
957,2514,7002,6152
933,2553,7008,6142
928,2593,6994,6122
933,2640,7008,6114
918,2684,7030,6082
883,2727,7070,6059
841,2756,7073,6031
807,2785,7070,6031
778,2813,7056,6024
757,2843,7070,6031
733,2860,7070,6023
706,2872,7070,6031
674,2875,7053,6024
656,2872,7070,6031
652,2848,7095,6022
656,2814,7133,6031
652,2770,7133,6032
656,2727,7133,6059
680,2672,7122,6084
732,2611,7133,6142
785,2537,7128,6205
832,2466,7133,6308
875,2400,7124,6417
933,2350,7133,6557
998,2296,7126,6696
1059,2234,7133,6861
1107,2164,7125,7012
1160,2118,7133,7165
1223,2089,7125,7286
1286,2060,7133,7414
1336,2011,7126,7524
1387,1973,7133,7635
1447,1953,7124,7715
1513,1944,7133,7801
1567,1915,7129,7870
1614,1886,7133,7940
1662,1865,7103,7977
1715,1857,7070,8023
1757,1839,7023,8060
1791,1828,7008,8106
1816,1825,6997,8119
1841,1828,7008,8133
1857,1814,7001,8137
1867,1799,7008,8161
1867,1791,7000,8162
1867,1799,7008,8161
1864,1800,6999,8138
1867,1799,7008,8133
1867,1795,7002,8116
1867,1799,7008,8106
1861,1798,6996,8063
1867,1799,7008,8023
1885,1796,7008,7967
1917,1799,7008,7940
1945,1798,6969,7906
1968,1799,6945,7884
1980,1796,6929,7837
1993,1799,6945,7801
2009,1791,6942,7752
2043,1770,6945,7718
2083,1734,6935,7668
2119,1712,6945,7635
2128,1705,6939,7596
2119,1712,6945,7580
2095,1710,6937,7547
2068,1712,6945,7525
2031,1719,6938,7487
1993,1741,6945,7469
1951,1756,6937,7437
1917,1770,6945,7414
1886,1780,6938,7374
1867,1799,6945,7359
1849,1815,6937,7339
1841,1828,6945,7331
1834,1830,6939,7296
1841,1828,6945,7276
1850,1825,6936,7252
1867,1828,6945,7248
1869,1831,6940,7227
1867,1828,6945,7221
1856,1822,6934,7202
1867,1828,6945,7193
1875,1840,6944,7157
1867,1857,6945,7138
1828,1883,6926,7115
1791,1944,6945,7110
1759,2008,6974,7078
1741,2002,7008,7055
1757,1845,6998,7019
1867,1538,7008,6999
2078,1108,7030,6961
2371,609,7070,6944
2751,80,7068,6923
3279,-406,7070,6916
3927,-806,7085,6883
4515,-1102,7133,6861
4816,-1316,7143,6835
4818,-1422,7133,6833
4745,-1383,7108,6815
4818,-1160,7133,6806
4946,-766,7164,6784
4818,-232,7195,6778
4248,366,7187,6757
3405,957,7195,6750
2597,1463,7214,6730
1993,1857,7258,6723
1569,2125,7264,6700
1286,2292,7258,6695
1134,2373,7238,6678
