I,II,ABP,RESP
-1184,3756,3811,2000
-926,3592,3812,1987
-819,3414,3811,1973
-711,3311,3777,1956
-546,3329,3748,1945
-430,3378,3735,1930
-455,3414,3748,1918
-547,3411,3749,1902
-546,3414,3748,1890
-432,3408,3742,1874
-364,3414,3748,1863
-407,3408,3746,1849
-455,3414,3748,1836
-408,3409,3744,1816
-364,3414,3748,1808
-403,3408,3744,1807
-455,3414,3748,1808
-417,3411,3746,1795
-364,3414,3748,1781
-393,3409,3741,1765
-455,3414,3748,1753
-437,3413,3751,1736
-364,3414,3748,1726
-337,3406,3716,1723
-364,3414,3686,1726
-378,3419,3669,1715
-364,3414,3686,1699
-357,3396,3695,1679
-364,3414,3686,1671
-390,3461,3648,1667
-455,3500,3623,1671
-535,3472,3613,1673
-546,3414,3623,1671
-485,3357,3622,1657
-455,3329,3623,1644
-507,3311,3618,1636
-546,3329,3623,1644
-483,3370,3618,1648
-364,3414,3623,1644
-270,3419,3621,1627
-182,3414,3623,1616
-52,3409,3613,1613
91,3414,3623,1616
216,3407,3645,1614
364,3414,3686,1616
561,3418,3713,1618
728,3414,3748,1616
797,3417,3792,1601
819,3500,3873,1589
893,3620,3961,1584
1001,3670,4061,1589
1051,3591,4148,1589
1001,3500,4248,1589
906,3477,4339,1587
819,3500,4435,1589
763,3490,4520,1586
728,3500,4623,1589
696,3571,4720,1591
637,3670,4810,1589
553,3692,4867,1574
455,3670,4935,1562
339,3703,5017,1556
182,3841,5123,1562
14,3951,5213,1562
-91,3926,5310,1562
-106,3803,5399,1559
-91,3756,5497,1562
-118,3803,5582,1560
-182,3841,5685,1562
-238,3810,5782,1560
-273,3841,5872,1562
-314,3954,5928,1559
-364,4012,5997,1562
-387,3918,6082,1563
-364,3841,6185,1562
-341,3881,6252,1547
-364,3926,6310,1534
-398,3863,6360,1527
-364,3841,6435,1534
-286,3940,6498,1538
-273,4012,6560,1534
-343,3918,6594,1519
-364,3841,6622,1507
-274,3917,6621,1501
-182,4012,6622,1507
-178,3941,6613,1510
-182,3841,6622,1507
-115,3835,6621,1492
-91,3926,6622,1479
-169,3966,6595,1473
-182,3841,6560,1479
-80,3743,6496,1482
-91,4012,6435,1479
-233,4287,6363,1464
-182,3926,6310,1452
23,3446,6246,1446
-91,4012,6185,1452
-414,4781,6093,1456
-273,3926,5997,1452
125,2692,5891,1436
-182,4012,5810,1425
-832,6016,5736,1420
-364,4012,5685,1425
702,506,5620,1425
-182,4012,5560,1425
-3127,13667,5487,1422
-4461,16389,5435,1425
-2012,6035,5373,1424
1275,-5378,5310,1425
1672,-4829,5232,1423
-91,3500,5185,1425
-865,7231,5151,1423
-91,4609,5123,1425
381,2967,5058,1423
-91,4780,4998,1425
-436,5949,4950,1423
-182,4865,4935,1425
35,4112,4906,1423
-91,4780,4873,1425
-208,5196,4829,1423
-182,4695,4810,1425
-227,4272,4782,1424
-364,4353,4748,1425
-414,4396,4699,1422
-364,4268,4685,1425
-338,4225,4686,1425
-364,4268,4685,1425
-378,4200,4648,1419
-364,4097,4623,1425
-349,4032,4615,1438
-364,4012,4623,1452
-389,4009,4595,1452
-364,4012,4560,1452
-299,3997,4522,1452
-273,4012,4498,1452
-293,4071,4459,1446
-273,4183,4435,1452
-197,4259,4424,1466
-182,4268,4435,1479
-277,4238,4432,1477
-364,4268,4435,1479
-362,4309,4434,1492
-364,4268,4435,1507
-458,4136,4405,1505
-546,4097,4373,1507
-522,4188,4353,1518
-455,4268,4373,1534
-474,4194,4385,1534
-546,4097,4373,1534
-569,4080,4328,1544
-546,4097,4311,1562
-541,4043,4310,1564
-546,4012,4311,1562
-536,4035,4274,1559
-546,4012,4248,1562
-577,3818,4241,1558
-546,3585,4248,1562
-362,3420,4220,1573
-91,3329,4186,1589
141,3295,4167,1592
273,3500,4186,1589
419,3978,4192,1585
728,4524,4186,1589
1262,4852,4170,1589
1912,5036,4186,1589
2491,5307,4196,1587
2731,5719,4186,1589
2394,5992,4142,1587
1548,5975,4123,1589
770,5891,4124,1588
637,6146,4123,1589
932,6750,4085,1585
728,7341,4061,1589
-474,7630,4058,1592
-2094,7768,4061,1589
-3232,7952,4025,1573
-3733,8109,3998,1562
-4086,8017,3993,1558
-4552,7768,3998,1562
-4864,7631,3964,1560
-4734,7682,3936,1562
-4255,7622,3929,1563
-3733,7170,3936,1562
-3338,6323,3906,1546
-3004,5378,3873,1534
-2575,4618,3859,1530
-2003,4183,3873,1534
-1424,3968,3872,1533
-1001,3841,3873,1534
-770,3704,3874,1535
-637,3585,3873,1534
-556,3483,3840,1520
-546,3414,3811,1507
-576,3376,3798,1501
-546,3414,3811,1507
-438,3474,3809,1508
-364,3500,3811,1507
-394,3447,3808,1503
-455,3414,3811,1507
-433,3438,3802,1507
-364,3500,3811,1507
-334,3511,3818,1503
-364,3500,3811,1507
-378,3488,3770,1508
-364,3500,3748,1507
-352,3494,3747,1501
-364,3500,3748,1507
-370,3507,3713,1520
-364,3500,3686,1534
-359,3449,3679,1535
-364,3414,3686,1534
-368,3409,3657,1532
-364,3414,3623,1534
-362,3398,3607,1530
-364,3414,3623,1534
-365,3464,3626,1545
-364,3500,3623,1562
-388,3462,3615,1565
-455,3414,3623,1562
-532,3400,3622,1557
-546,3414,3623,1562
-469,3407,3617,1564
-364,3414,3623,1562
-326,3453,3621,1555
-364,3500,3623,1562
-401,3478,3616,1575
-364,3414,3623,1589
-271,3377,3623,1590
-182,3414,3623,1589
-111,3445,3612,1588
0,3414,3623,1589
203,3363,3646,1585
455,3414,3686,1589
650,3532,3711,1600
728,3585,3748,1616
752,3523,3795,1619
819,3500,3873,1616
932,3583,3955,1613
1001,3670,4061,1616
1002,3637,4176,1616
1001,3585,4311,1616
1029,3613,4418,1614
1001,3670,4498,1616
873,3638,4548,1615
728,3585,4623,1616
663,3602,4711,1614
637,3670,4810,1616
566,3683,4892,1615
455,3670,4998,1616
359,3669,5117,1615
273,3670,5248,1616
174,3643,5343,1615
91,3670,5435,1616
49,3763,5524,1615
0,3841,5622,1616
-94,3836,5688,1615
-182,3841,5747,1616
-204,3895,5800,1615
-182,3926,5872,1616
-174,3868,5933,1614
-182,3841,5997,1616
-183,3918,6052,1615
-182,4012,6122,1616
-192,3964,6181,1614
-182,3841,6247,1616
-149,3827,6303,1616
-91,3926,6372,1616
-72,3988,6414,1613
-182,4012,6435,1616
-297,3986,6423,1619
-182,3841,6435,1616
23,3719,6460,1601
-91,3926,6497,1589
-353,4158,6499,1584
-182,3841,6497,1589
156,3408,6490,1589
-182,3841,6497,1589
-725,4481,6472,1587
-182,3841,6435,1589
725,2867,6386,1586
-91,4012,6372,1589
-1663,5891,6367,1591
-182,3841,6372,1589
4461,-2178,6344,1574
6737,-5378,6310,1562
3150,-1599,6265,1556
-2276,4268,6247,1562
-3869,5512,6222,1562
-2003,2902,6185,1562
-855,1602,6097,1559
-1548,2817,5997,1562
-1928,3662,5890,1561
-1184,3073,5810,1562
-630,2692,5719,1559
-819,3244,5622,1562
-935,3660,5510,1561
-637,3500,5435,1562
-420,3406,5390,1559
-455,3670,5373,1562
-452,3867,5321,1562
-364,3841,5248,1562
-352,3818,5164,1557
-364,3926,5123,1562
-279,4041,5076,1573
-182,4097,4998,1589
-177,4101,4862,1592
-182,4097,4748,1589
-134,4108,4669,1583
-91,4097,4623,1589
-119,4011,4553,1600
-182,3926,4498,1616
-200,3882,4471,1620
-182,3841,4498,1616
-175,3745,4524,1608
-182,3670,4560,1616
-180,3659,4587,1632
-182,3670,4623,1644
-195,3628,4626,1641
-182,3585,4623,1644
-127,3577,4610,1656
-91,3585,4623,1671
-125,3561,4623,1671
-182,3585,4623,1671
-174,3697,4623,1680
-91,3841,4685,1699
-11,3884,4794,1711
0,3841,4935,1726
-43,3804,5072,1740
-91,3841,5248,1753
-130,3871,5456,1752
-182,3841,5685,1753
-243,3789,5876,1762
-273,3841,6060,1781
-269,3958,6258,1793
-273,4012,6497,1808
-319,3927,6726,1823
-364,3841,6934,1836
-372,3829,7088,1834
-364,3841,7184,1836
-368,3787,7159,1844
-364,3756,6997,1863
-348,3774,6689,1876
-364,3756,6310,1890
-400,3574,5910,1903
-364,3329,5560,1918
-177,3139,5266,1928
91,3073,5060,1945
322,3131,4926,1961
455,3414,4873,1973
578,3881,4857,1969
819,4353,4873,1973
1280,4643,4876,1984
1912,4865,4873,2000
2511,5201,4839,2000
2731,5634,4810,2000
2327,5874,4789,2008
1457,5804,4810,2027
731,5670,4839,2032
637,5890,4873,2027
889,6509,4873,2019
637,7170,4873,2027
-507,7491,4864,2041
-2003,7511,4873,2055
-3086,7499,4869,2055
-3642,7597,4873,2055
-4048,7665,4866,2052
-4461,7597,4873,2055
-4657,7448,4868,2053
-4461,7341,4873,2055
-3989,7197,4867,2053
-3460,6829,4873,2055
-3006,6134,4868,2051
-2640,5292,4873,2055
-2278,4560,4868,2056
-1821,4097,4873,2055
-1313,3832,4867,2040
-910,3670,4873,2027
-689,3551,4868,2021
-546,3500,4873,2027
-392,3464,4867,2028
-273,3414,4873,2027
-254,3341,4869,2022
-273,3329,4873,2027
-241,3368,4865,2029
-182,3414,4873,2027
-161,3406,4872,2011
-182,3414,4873,2000
-187,3455,4859,1994
-182,3500,4873,2000
-180,3466,4899,2000
-182,3414,4935,2000
-171,3391,4938,1996
-182,3414,4935,2000
-202,3417,4926,2001
-182,3414,4935,2000
-116,3411,4933,1985
-91,3414,4935,1973
-140,3404,4929,1964
-182,3414,4935,1973
-145,3428,4931,1985
-91,3414,4935,2000
-112,3353,4930,2002
-182,3329,4935,2000
-209,3369,4931,1993
-182,3414,4935,2000
-190,3359,4930,2011
-273,3244,4935,2027
-364,3177,4930,2038
-364,3244,4935,2055
-274,3357,4930,2069
-182,3414,4935,2082
-160,3376,4930,2081
-182,3329,4935,2082
-170,3316,4930,2088
-91,3329,4935,2110
10,3322,4930,2126
91,3329,4935,2137
163,3363,4930,2142
273,3414,4935,2164
442,3445,4930,2193
637,3500,4935,2219
803,3587,4930,2228
910,3670,4935,2247
994,3662,4930,2273
1093,3585,4935,2301
1178,3505,4931,2312
1184,3500,4935,2329
1125,3564,4929,2353
1093,3670,4935,2384
1112,3722,4932,2396
1093,3670,4935,2411
973,3552,4928,2433
819,3500,4935,2466
714,3512,4934,2481
637,3500,4935,2493
542,3420,4922,2511
455,3414,4935,2548
413,3533,4961,2579
364,3670,4998,2603
245,3693,5001,2612
91,3670,4998,2630
-23,3672,4988,2652
-91,3670,4998,2685
-147,3606,4995,2711
-182,3585,4998,2740
-186,3663,4991,2764
-182,3756,4998,2795
-190,3735,4994,2819
-182,3670,4998,2849
-163,3651,4992,2874
-182,3670,4998,2904
-246,3659,4993,2928
-273,3670,4998,2959
-227,3723,4992,2984
-182,3756,4998,3014
-215,3705,4993,3037
-273,3670,4998,3069
-260,3706,4993,3096
-182,3756,4998,3123
-142,3742,4993,3135
-182,3756,4998,3151
-224,3842,4993,3170
-182,3926,4998,3205
-100,3900,4993,3234
-91,3841,4998,3260
-157,3828,4993,3271
-182,3841,4998,3288
-124,3797,4993,3306
-91,3756,4998,3342
-143,3777,4993,3373
-182,3841,4998,3397
-133,3851,4993,3404
-91,3841,4998,3425
-136,3882,4992,3450
-182,4012,4998,3479
-143,4155,4993,3490
-91,4268,4998,3507
-96,4305,4992,3529
-91,4268,4998,3562
-45,4148,4993,3575
-91,4012,4998,3589
-286,3921,4991,3606
-455,3926,4998,3644
-447,3971,4994,3674
-364,4012,4998,3699
-354,4035,4990,3707
-364,4097,4998,3726
-284,4145,4997,3747
-182,4097,4998,3781
-189,3945,4984,3805
-273,3841,4998,3836
-305,3836,5024,3860
-273,3841,5060,3890
-258,3754,5063,3905
-273,3670,5060,3918
-251,3658,5051,3922
-182,3670,5060,3945
-141,3622,5058,3970
-182,3585,5060,4000
-257,3592,5053,4012
-273,3585,5060,4027
-196,3507,5056,4036
-91,3500,5060,4055
-49,3646,5054,4064
-91,3841,5060,4082
-156,3898,5055,4094
-182,3841,5060,4110
-174,3779,5055,4108
-182,3756,5060,4110
-224,3708,5055,4112
-273,3670,5060,4137
-318,3684,5055,4153
-364,3756,5060,4164
-394,3810,5055,4157
-364,3841,5060,4164
-321,3821,5055,4175
-364,3756,5060,4192
-486,3649,5055,4188
-546,3670,5060,4192
-463,3783,5055,4198
-364,3670,5060,4219
-366,3322,5054,4229
-364,3244,5060,4247
-237,3327,5056,4258
-91,2902,5060,4274
12,2310,5053,4271
182,2817,5060,4274
402,3875,5058,4278
455,3670,5060,4301
533,2983,5048,4314
1093,4439,5060,4329
1902,6545,5083,4335
2185,5121,5123,4356
2083,2300,5130,4369
2367,5634,5123,4384
2372,14259,5083,4380
455,16389,5060,4384
-2602,6797,5039,4387
-3460,-3244,5060,4411
-1074,-1998,5065,4427
1093,6231,5060,4438
-126,9900,5013,4431
-3187,7597,4998,4438
-4682,6178,4991,4448
-4279,7768,4998,4466
-4013,8576,4957,4462
-4461,7426,4935,4466
-4475,6853,4949,4472
-3733,7511,5060,4493
-3126,7449,5254,4495
-3004,6146,5622,4493
-2795,4962,6203,4482
-2185,4524,7059,4493
-1519,4230,8113,4504
-1093,3841,9308,4521
-845,3612,10489,4519
-637,3585,11557,4521
-465,3541,12358,4515
-364,3500,12869,4521
-342,3492,13082,4517
-364,3500,13119,4521
-370,3471,13036,4515
-364,3414,12932,4521
-374,3342,12813,4516
-364,3329,12744,4521
-279,3361,12697,4515
-182,3414,12682,4521
-149,3421,12643,4516
-182,3414,12619,4521
-201,3404,12582,4515
-182,3414,12557,4521
-137,3408,12511,4517
-91,3414,12494,4521
-63,3442,12467,4514
-91,3500,12432,4521
-154,3525,12351,4519
-182,3500,12307,4521
-142,3440,12272,4503
-91,3414,12244,4493
-82,3414,12144,4483
-91,3414,12057,4493
-85,3395,11978,4494
-91,3414,11932,4493
-136,3465,11818,4474
-182,3500,11682,4466
-191,3461,11513,4458
-182,3414,11370,4466
-187,3425,11200,4464
-182,3500,11057,4466
-140,3535,10914,4451
-91,3500,10808,4438
-81,3429,10673,4416
-91,3414,10558,4411
-69,3451,10438,4407
0,3500,10370,4411
87,3506,10297,4396
182,3500,10245,4384
304,3493,10167,4364
455,3500,10120,4356
607,3490,10071,4339
728,3500,10058,4329
821,3556,10021,4311
910,3670,9995,4301
1010,3756,9931,4275
1093,3756,9871,4247
1119,3663,9786,4209
1093,3585,9746,4192
1069,3586,9706,4176
1093,3670,9683,4164
1130,3743,9613,4135
1093,3756,9558,4110
938,3705,9502,4079
728,3670,9496,4055
582,3686,9480,4020
546,3756,9496,4000
540,3815,9507,3982
455,3841,9558,3973
301,3831,9586,3945
182,3841,9621,3918
138,3877,9630,3885
91,3926,9683,3863
-8,3938,9735,3831
-91,3926,9808,3808
-101,3910,9852,3780
-91,3926,9933,3753
-130,3938,10016,3709
-182,3926,10120,3671
-191,3874,10177,3636
-182,3841,10245,3616
-217,3855,10315,3588
-273,3926,10433,3562
-292,3987,10527,3529
-273,4012,10620,3507
-265,4001,10673,3477
-273,4012,10745,3452
-274,4024,10798,3420
-273,4012,10870,3397
-304,3955,10920,3368
-364,3926,10995,3342
-400,3951,11051,3310
-364,4012,11120,3288
-270,4030,11148,3260
-182,4012,11182,3233
-155,3985,11197,3189
-182,4012,11245,3151
-205,4079,11273,3116
-182,4183,11307,3096
-127,4283,11300,3068
-91,4353,11307,3041
-114,4316,11295,3008
-182,4183,11307,2986
-222,4055,11296,2959
-182,4097,11307,2932
-107,4278,11297,2896
-91,4439,11307,2877
-147,4458,11293,2862
-182,4439,11307,2849
-141,4468,11302,2819
-91,4524,11307,2795
-112,4504,11267,2776
-182,4439,11245,2767
-236,4361,11221,2741
-273,4268,11245,2712
-321,4123,11246,2688
-364,4012,11245,2685
-371,3990,11200,2676
-364,4012,11182,2658
-367,3931,11164,2625
-364,3756,11182,2603
-351,3624,11175,2585
-364,3670,11182,2575
-391,3796,11167,2557
-364,3841,11182,2548
-289,3770,11174,2544
-273,3756,11182,2548
-340,3869,11166,2537
-364,4012,11182,2521
-271,4040,11177,2500
-182,4012,11182,2493
-232,4007,11160,2481
-364,4012,11182,2466
-443,3936,11206,2443
-455,3841,11245,2438
-485,3779,11234,2439
-546,3841,11245,2438
-592,3934,11256,2420
-637,3841,11307,2411
-684,3663,11329,2409
-637,3841,11370,2411
-527,4133,11393,2396
-546,3841,11432,2384
-674,3350,11424,2379
-637,3841,11432,2384
-499,4563,11439,2371
-637,3670,11495,2356
-854,2257,11526,2347
-546,3244,11557,2356
17,4972,11545,2360
-91,2988,11557,2356
-464,-260,11566,2338
273,3500,11620,2329
1578,13344,11650,2323
1001,16389,11682,2329
-1525,6520,11669,2329
-2549,-4524,11682,2329
-127,-3893,11693,2316
2822,4439,11745,2301
2808,8290,11768,2281
728,5804,11807,2274
-243,4266,11822,2272
364,6402,11870,2274
513,8225,11893,2261
-637,7768,11932,2247
-1998,7260,11943,2229
-2822,7938,11995,2219
-3470,8451,12042,2204
-4188,8109,12119,2192
-4666,7720,12151,2177
-4734,7768,12182,2164
-4564,7867,12187,2147
-4279,7768,12244,2137
-3888,7440,12298,2125
-3460,6829,12369,2110
-3059,5956,12392,2080
-2640,5121,12432,2055
-2152,4488,12450,2036
-1639,4097,12494,2027
-1174,3911,12508,2012
-819,3841,12557,2000
-617,3761,12603,1986
-546,3670,12682,1973
-545,3596,12713,1945
-546,3585,12744,1918
-515,3586,12750,1897
-455,3585,12807,1890
-395,3564,12857,1879
-364,3585,12932,1863
-357,3628,12959,1843
-364,3670,12994,1836
-363,3665,13004,1834
-364,3670,13057,1836
-361,3679,13086,1824
-364,3670,13119,1808
-362,3614,13103,1790
-364,3585,13119,1781
-364,3564,13131,1768
-364,3500,13181,1753
-361,3400,13200,1733
-364,3414,13244,1726
-367,3533,13266,1725
-364,3585,13306,1726
-359,3482,13297,1712
-364,3414,13306,1699
-372,3491,13310,1691
-364,3585,13369,1699
-350,3544,13401,1702
-364,3500,13431,1699
-415,3574,13413,1683
-455,3670,13431,1671
-433,3614,13447,1665
-364,3500,13494,1671
-329,3492,13490,1675
-364,3585,13494,1671
-406,3594,13473,1654
-364,3500,13494,1644
-256,3433,13487,1640
-182,3500,13494,1644
-161,3588,13470,1641
-91,3585,13494,1644
83,3504,13512,1645
273,3500,13556,1644
384,3591,13550,1628
455,3670,13556,1616
575,3636,13539,1612
728,3585,13556,1616
844,3604,13545,1615
910,3670,13556,1616
966,3683,13541,1617
1001,3670,13556,1616
979,3669,13543,1601
910,3670,13556,1589
851,3641,13542,1584
819,3670,13556,1589
791,3793,13543,1588
728,3926,13556,1589
615,3930,13542,1589
455,3841,13556,1589
294,3758,13542,1576
182,3756,13556,1562
131,3814,13542,1553
91,3926,13556,1562
15,4014,13542,1567
-91,4012,13556,1562
-194,3934,13542,1544
-273,3926,13556,1534
-331,3994,13543,1533
-364,4012,13556,1534
-372,3907,13541,1521
-364,3841,13556,1507
-360,3909,13544,1499
-364,4012,13556,1507
-370,3992,13540,1511
-364,3926,13556,1507
-358,3935,13547,1491
-364,4012,13556,1479
-374,4033,13534,1474
-364,4012,13556,1479
-350,3999,13574,1482
-364,4012,13619,1479
-389,4004,13613,1465
-364,4012,13619,1452
-299,4027,13600,1446
-273,4012,13619,1452
-295,3941,13607,1455
-273,3926,13619,1452
-193,4004,13603,1436
-182,4097,13619,1425
-287,4081,13605,1419
-364,4012,13619,1425
-294,3979,13605,1426
-182,4012,13619,1425
-182,4025,13604,1420
-273,4012,13619,1425
-340,3994,13606,1427
-364,4012,13619,1425
-381,4020,13602,1409
-364,4012,13619,1397
-276,3990,13609,1392
-182,4012,13619,1397
-160,4078,13597,1398
-182,4183,13619,1397
-160,4275,13635,1394
-91,4353,13681,1397
-56,4402,13677,1398
-91,4439,13681,1397
-125,4445,13660,1393
-91,4439,13681,1397
-43,4403,13674,1400
-91,4353,13681,1397
-214,4294,13657,1382
-273,4268,13681,1370
-221,4239,13700,1365
-182,4183,13744,1370
-232,4107,13737,1370
-273,4097,13744,1370
-222,4103,13726,1367
-182,4012,13744,1370
-255,3806,13731,1369
-364,3670,13744,1370
-390,3670,13730,1368
-364,3670,13744,1370
-357,3534,13728,1369
-364,3500,13744,1370
-334,3659,13733,1367
-273,3670,13744,1370
-269,3506,13722,1370
-364,3756,13744,1370
-388,4241,13761,1365
-182,4012,13806,1370
8,3405,13800,1381
-182,3926,13806,1397
-469,4875,13788,1401
-273,4012,13806,1397
51,2502,13795,1391
-364,3841,13806,1397
-1027,6196,13790,1410
-546,4012,13806,1425
482,-444,13793,1427
-364,2475,13806,1425
-3160,12721,13791,1419
-4461,16389,13806,1425
-2256,6254,13792,1436
728,-5378,13806,1452
1068,-4692,13792,1456
-546,3926,13806,1452
-1241,7395,13792,1445
-546,4097,13806,1452
-97,2005,13792,1467
-364,3670,13806,1479
-376,4647,13792,1478
91,3414,13806,1479
380,2865,13792,1489
364,4012,13806,1507
537,4873,13792,1512
1001,4780,13806,1507
1558,4836,13792,1499
2185,5378,13806,1507
2755,5772,13792,1521
2731,5975,13806,1534
1909,6180,13792,1535
910,6146,13806,1534
460,5845,13792,1532
455,5975,13806,1534
242,6802,13792,1533
-546,7682,13806,1534
-1699,7964,13792,1533
-2822,7853,13806,1534
-3693,7884,13792,1532
-4279,8109,13806,1534
-4614,8146,13792,1534
-4734,7938,13806,1534
-4625,7752,13792,1531
-4279,7682,13806,1534
-3802,7422,13792,1536
-3369,6743,13806,1534
-3025,5763,13793,1519
-2640,4865,13806,1507
-2119,4282,13791,1502
-1548,4012,13806,1507
-1097,3866,13794,1507
-819,3756,13806,1507
-656,3674,13789,1505
-546,3670,13806,1507
-483,3682,13796,1505
-455,3670,13806,1507
-421,3617,13784,1506
-364,3585,13806,1507
-327,3549,13823,1503
-364,3500,13869,1507
-432,3428,13863,1509
-455,3414,13869,1507
-405,3448,13850,1490
-364,3500,13869,1479
-364,3523,13858,1476
-364,3585,13869,1479
-313,3658,13852,1476
-273,3670,13869,1479
-299,3576,13857,1491
-364,3500,13869,1507
-386,3495,13851,1509
-364,3500,13869,1507
-351,3438,13859,1504
-364,3414,13869,1507
-372,3489,13846,1506
-364,3585,13869,1507
-359,3569,13886,1506
-364,3500,13931,1507
-368,3473,13925,1502
-364,3500,13931,1507
-362,3499,13912,1519
-364,3500,13931,1534
-367,3535,13920,1536
-364,3585,13931,1534
-361,3566,13914,1531
-364,3500,13931,1534
-374,3433,13919,1533
-364,3414,13931,1534
-303,3431,13914,1533
-182,3500,13931,1534
-36,3568,13920,1532
91,3585,13931,1534
185,3530,13910,1534
273,3500,13931,1534
393,3530,13945,1529
546,3585,13994,1534
699,3589,13992,1546
819,3585,13994,1562
915,3612,13968,1564
1001,3670,13994,1562
1072,3687,13994,1558
1093,3670,13994,1562
1057,3652,13938,1562
1001,3670,13931,1562
958,3681,13941,1559
910,3670,13994,1562
832,3645,13991,1562
728,3670,13994,1562
630,3744,13973,1558
546,3841,13994,1562
464,3902,13983,1564
364,3926,13994,1562
238,3897,13977,1546
91,3841,13994,1534
-34,3796,13981,1529
-91,3841,13994,1534
-89,3942,13978,1535
-91,4012,13994,1534
-135,3977,13980,1531
-182,3926,13994,1534
-191,3939,13979,1534
-182,4012,13994,1534
-211,4041,13979,1531
-273,4012,13994,1534
-307,3952,13979,1534
-273,3926,13994,1534
-212,3942,13979,1531
-182,4012,13994,1534
-189,4078,13979,1536
-182,4097,13994,1534
-136,4050,13979,1519
-91,4012,13994,1507
-109,4004,13979,1501
-182,4012,13994,1507
-226,3997,13979,1508
-182,4012,13994,1507
-104,4058,13979,1504
-91,4097,13994,1507
-148,4063,13979,1507
-182,4012,13994,1507
-141,3990,13979,1503
-91,4012,13994,1507
-112,4015,13979,1509
-182,4012,13994,1507
-213,4005,13979,1492
-182,4012,13994,1479
-156,4003,13979,1473
-182,4012,13994,1479
-212,4044,13979,1483
-182,4097,13994,1479
-113,4112,13979,1464
-91,4097,13994,1452
-139,4072,13979,1446
-182,4097,13994,1452
-154,4167,13979,1456
-91,4268,13994,1452
-69,4336,13979,1436
-91,4353,13994,1425
-95,4305,13979,1420
-91,4353,13994,1425
-106,4491,13979,1425
-91,4439,13994,1425
-51,4225,13978,1422
-91,4353,13994,1425
-163,4628,13980,1424
-91,4268,13994,1425
-18,3679,13977,1422
-273,4183,13994,1425
-586,4975,13983,1425
-364,4012,13994,1425
48,2596,13974,1420
-273,4012,13994,1425
-879,6202,13988,1436
-364,3756,13994,1452
693,-761,13964,1456
-182,2305,13994,1452
-3076,12689,14023,1445
-4461,16389,14056,1452
-2217,6251,14010,1466
910,-5378,13994,1479
1361,-4696,13998,1480
-273,3926,14056,1479
-1049,7457,14057,1485
-364,4268,14056,1507
105,2347,14033,1525
-273,4268,14056,1534
-567,5495,14047,1530
-364,4268,14056,1534
-245,3403,14037,1546
-455,4097,14056,1562
-614,4556,14045,1563
-546,4097,14056,1562
-490,3831,14038,1566
-546,4183,14056,1589
-588,4415,14046,1609
-546,4268,14056,1616
-484,4092,14036,1610
-455,4097,14056,1616
-455,4125,14052,1631
-455,4097,14056,1644
-417,3947,14008,1641
-364,3756,13994,1644
-302,3582,13975,1656
-182,3414,13994,1671
39,3253,13975,1670
273,3329,13994,1671
454,3751,14008,1682
637,4353,14056,1699
985,4794,14051,1699
1548,5036,14056,1699
2203,5271,14037,1707
2640,5634,14056,1726
2532,5932,14044,1731
1821,5975,14056,1726
940,5861,14041,1718
455,5975,14056,1726
