III,MCL,ABP
3112,2790,3209
2845,2790,3203
2709,2785,3177
2531,2790,3162
2396,2786,3156
2349,2790,3162
2094,2789,3159
1331,2790,3162
255,2781,3162
-522,2790,3162
-732,2813,3141
-679,2850,3121
-652,2869,3108
-470,2881,3121
36,2879,3128
705,2881,3121
1410,2874,3093
2375,2881,3080
3497,2892,3075
4071,2911,3080
3531,2921,3073
2323,2941,3080
1337,2959,3083
940,2971,3080
859,2964,3050
861,2971,3039
921,2995,3049
1018,3032,3080
1058,3056,3093
1096,3093,3121
1270,3138,3178
1618,3184,3286
2038,3199,3401
2427,3214,3532
2729,3240,3674
2923,3275,3861
2995,3281,4060
2975,3275,4271
2902,3265,4469
2845,3275,4682
2838,3284,4889
2897,3305,5093
2949,3322,5261
2923,3335,5421
2787,3323,5567
2584,3305,5709
2359,3283,5817
2114,3275,5914
1796,3267,5995
1461,3275,6078
1227,3279,6141
1253,3275,6202
1608,3236,6245
2218,3184,6284
2778,3128,6289
3001,3093,6284
2983,3060,6259
3106,3032,6243
3241,2997,6216
2871,2971,6202
2035,2949,6177
1461,2941,6161
1197,2926,6131
600,2911,6119
114,2888,6110
1279,2881,6119
3985,2869,6116
5976,2850,6119
6160,2812,6113
5976,2790,6119
6014,2782,6102
4567,2790,6078
1481,2785,6041
104,2790,6037
2523,2801,6039
5976,2820,6037
6913,2813,5993
5976,2790,5955
5724,2762,5925
5976,2759,5914
4709,2760,5875
2036,2759,5832
81,2749,5782
-157,2759,5750
455,2777,5705
1070,2790,5668
1638,2774,5622
2140,2759,5586
2320,2754,5525
2192,2759,5462
2054,2745,5391
2114,2729,5339
2269,2719,5278
2349,2729,5216
2273,2732,5130
2114,2729,5052
1955,2711,4966
1801,2699,4887
1610,2689,4786
1435,2699,4682
1248,2712,4568
1018,2729,4477
817,2729,4387
913,2729,4312
1319,2724,4225
1618,2729,4148
1314,2727,4073
470,2729,4025
-266,2725,3979
-287,2729,3943
311,2727,3893
940,2729,3861
1211,2725,3832
1253,2729,3820
1243,2727,3794
1174,2729,3778
1158,2725,3766
1618,2729,3778
2738,2728,3782
4123,2729,3778
5247,2723,3752
5976,2729,3737
6293,2740,3728
5976,2759,3737
4946,2762,3736
3680,2759,3737
2780,2752,3731
2349,2759,3737
2068,2762,3736
1775,2759,3737
1558,2740,3731
1488,2729,3737
1477,2716,3738
1461,2699,3737
1438,2663,3726
1461,2638,3737
1557,2628,3757
1722,2638,3778
1863,2638,3776
1853,2638,3778
1660,2642,3780
1409,2668,3778
1234,2689,3751
1174,2699,3737
1152,2692,3735
1148,2699,3737
1211,2712,3713
1409,2729,3696
1694,2727,3692
2010,2729,3696
2404,2738,3673
3027,2759,3655
3834,2763,3649
4463,2759,3655
4424,2749,3635
3575,2759,3614
2260,2773,3604
1044,2790,3614
237,2784,3601
-209,2759,3573
-479,2697,3538
-600,2608,3532
-492,2486,3532
-130,2365,3532
357,2268,3510
835,2244,3491
1260,2302,3468
1670,2456,3450
2071,2675,3421
2427,2941,3409
2700,3203,3405
2897,3426,3409
3018,3554,3391
3053,3578,3368
2974,3506,3341
2819,3396,3327
2646,3271,3304
2505,3153,3286
2345,3034,3261
2114,2941,3245
1827,2877,3221
1566,2850,3203
1357,2831,3180
1148,2820,3162
897,2812,3136
652,2820,3121
503,2823,3113
470,2820,3121
490,2809,3122
522,2820,3121
583,2837,3113
731,2850,3121
945,2843,3126
1174,2850,3121
1351,2866,3094
1488,2881,3080
1582,2864,3077
1670,2850,3080
1780,2847,3059
1957,2850,3039
2104,2823,3029
2062,2790,3039
1753,2763,3040
1305,2759,3039
863,2752,3034
496,2759,3039
266,2788,3037
365,2850,3039
924,2899,3036
1853,2911,3039
2876,2871,3035
3758,2820,3039
4353,2776,3038
4645,2759,3039
4749,2752,3032
4854,2759,3039
4982,2776,3043
4959,2820,3039
4632,2875,3012
4097,2941,2998
3537,2986,2995
3053,3002,2998
2662,2959,2975
2453,2881,2957
2508,2809,2947
2792,2820,2957
3141,2917,2954
3445,3062,2957
3700,3179,2965
3941,3244,2998
4102,3235,3029
4071,3153,3080
3778,2991,3156
3314,2820,3286
2836,2728,3439
2505,2790,3614
2378,2959,3786
2453,3153,3984
2619,3286,4198
2766,3366,4436
2824,3413,4650
2845,3457,4846
2865,3477,5023
2871,3487,5216
2811,3484,5394
2714,3487,5544
2627,3476,5646
2584,3457,5750
2567,3423,5855
2584,3396,5955
2605,3363,6005
2610,3335,6037
2570,3300,6068
2531,3275,6119
2510,3253,6149
2505,3244,6161
2489,3229,6141
2479,3214,6119
2461,3192,6088
2375,3184,6078
2136,3170,6062
1775,3153,6037
1428,3118,5984
1279,3093,5955
1378,3072,5945
1644,3062,5955
1899,3043,5934
2036,3032,5914
2049,3025,5899
2036,3032,5914
2065,3030,5916
2166,3032,5914
2307,3029,5889
2453,3032,5873
2527,3019,5846
2479,3002,5832
2307,2978,5806
2114,2971,5791
2000,2968,5764
2010,2971,5750
2084,2966,5725
2166,2971,5709
2209,2973,5681
2218,2971,5668
2204,2952,5646
2192,2941,5627
2187,2936,5583
2192,2941,5544
2198,2928,5499
2218,2911,5462
2244,2889,5403
2270,2881,5339
2276,2865,5255
2270,2850,5175
2254,2837,5084
2244,2850,5011
2237,2868,4930
2244,2881,4846
2257,2865,4737
2270,2850,4641
2263,2842,4551
2244,2850,4477
2222,2850,4388
2218,2850,4312
2220,2845,4242
2218,2850,4189
2201,2848,4122
2192,2850,4066
2197,2846,4013
2218,2850,3984
2226,2848,3953
2218,2850,3943
2198,2847,3935
2192,2850,3943
2191,2848,3938
2192,2850,3943
2185,2847,3939
2192,2850,3943
2205,2848,3934
2218,2850,3943
2214,2846,3957
2218,2850,3984
2221,2857,3988
2218,2881,3984
2183,2899,3972
2140,2911,3984
2078,2898,3990
1983,2881,3984
1838,2860,3954
1696,2850,3943
1616,2834,3942
1644,2820,3943
1776,2799,3917
2010,2790,3902
2286,2782,3898
2531,2790,3902
2683,2799,3878
2792,2820,3861
2946,2834,3855
3210,2850,3861
3545,2852,3840
3862,2850,3820
4040,2843,3809
4019,2850,3820
3820,2863,3818
3549,2881,3820
3261,2881,3817
2975,2881,3820
2699,2875,3799
2505,2881,3778
2416,2879,3764
2401,2881,3778
2399,2875,3786
2427,2881,3778
2481,2888,3749
2531,2911,3737
2518,2922,3736
2479,2911,3737
2455,2860,3714
2453,2790,3696
2415,2692,3688
2349,2577,3696
2310,2457,3681
2401,2395,3655
2644,2423,3624
3001,2547,3614
3336,2722,3597
3549,2941,3573
3632,3175,3540
3706,3396,3532
3873,3537,3533
4150,3578,3532
4449,3524,3506
4698,3426,3491
4833,3304,3486
4828,3184,3491
4654,3071,3471
4332,3002,3450
3923,2972,3437
3549,2971,3450
3326,2959,3453
3314,2941,3450
3427,2918,3439
3497,2911,3450
3364,2906,3456
3027,2911,3450
2593,2910,3421
2218,2911,3409
1960,2904,3408
1827,2911,3409
1764,2921,3384
1749,2941,3368
1742,2944,3363
1749,2941,3368
1746,2932,3347
1749,2941,3327
1742,2954,3316
1749,2971,3327
1766,2972,3326
1853,2971,3327
2062,2966,3324
2427,2971,3327
2844,2970,3319
3210,2971,3327
3506,2965,3344
3810,2971,3368
4038,2981,3369
3993,3002,3368
3577,3007,3363
3053,3002,3368
2770,2989,3362
2845,3002,3368
3051,3020,3370
3158,3032,3368
3118,3022,3341
3080,3032,3327
3116,3060,3322
3184,3093,3327
3161,3093,3305
3053,3093,3286
2966,3111,3272
3027,3153,3286
3233,3176,3297
3523,3184,3327
3835,3187,3359
4176,3214,3409
4512,3244,3453
4776,3275,3532
4866,3287,3649
4802,3305,3820
4698,3326,3997
4698,3366,4189
4795,3399,4391
4906,3426,4641
4978,3437,4907
5063,3457,5175
5156,3474,5405
5167,3487,5627
4992,3481,5832
4671,3487,6037
4285,3501,6208
3889,3517,6366
3478,3506,6496
3132,3487,6612
2925,3466,6684
2871,3457,6735
2838,3439,6758
2714,3426,6777
2450,3410,6763
2140,3396,6735
1882,3365,6686
1749,3335,6653
1689,3302,6623
1644,3275,6612
1587,3237,6599
1618,3214,6612
1847,3197,6628
2323,3184,6653
2912,3143,6652
3445,3093,6653
3800,3046,6644
4019,3032,6653
4141,3030,6649
4176,3032,6653
4080,3016,6634
3889,3002,6612
3637,2983,6564
3340,2971,6530
2957,2951,6497
2505,2941,6489
2052,2935,6465
1722,2941,6448
1595,2938,6418
1670,2941,6407
1825,2940,6384
1931,2941,6366
1971,2925,6333
2062,2911,6325
2278,2900,6319
2558,2911,6325
2751,2924,6304
2819,2941,6284
2810,2942,6253
2819,2941,6243
2858,2935,6221
2923,2941,6202
2976,2943,6159
3001,2941,6119
2957,2922,6058
2819,2911,5996
2557,2905,5923
2192,2911,5873
1772,2908,5816
1383,2911,5750
1091,2909,5644
940,2911,5544
927,2896,5453
1044,2881,5380
1256,2860,5281
1514,2850,5175
1709,2834,5060
1749,2820,4969
1607,2800,4868
1383,2790,4764
1183,2781,4646
1070,2790,4559
1021,2801,4487
1018,2820,4436
1036,2831,4368
1070,2850,4312
1097,2865,4259
1122,2881,4230
1150,2881,4199
1200,2881,4189
1263,2876,4182
1331,2881,4189
1395,2879,4183
1461,2881,4189
1515,2868,4189
1540,2850,4189
1516,2817,4165
1461,2790,4148
1400,2766,4137
1357,2759,4148
1325,2753,4147
1305,2759,4148
1288,2769,4141
1279,2790,4148
1267,2795,4146
1253,2790,4148
1235,2769,4141
1227,2759,4148
1225,2753,4149
1227,2759,4148
1224,2765,4126
1227,2790,4107
1229,2820,4082
1227,2850,4066
1210,2855,4038
1200,2850,4025
1197,2842,4017
1200,2850,4025
1197,2852,4011
1227,2850,3984
1319,2840,3948
1488,2850,3943
1674,2867,3945
1801,2881,3943
1784,2860,3914
1618,2820,3902
1376,2753,3900
1200,2668,3902
1188,2557,3876
1357,2456,3861
1636,2388,3857
1957,2395,3861
2278,2484,3837
2584,2668,3820
2841,2907,3814
3027,3153,3820
3146,3339,3798
3236,3457,3778
3289,3502,3769
3262,3487,3778
3116,3392,3764
2897,3244,3737
2671,3090,3706
2479,3002,3696
2297,2975,3678
2114,2971,3655
1939,2942,3623
1801,2911,3614
1689,2889,3613
1592,2881,3614
1499,2860,3593
1435,2850,3573
1407,2858,3550
1409,2881,3532
1411,2884,3503
1409,2881,3491
1404,2875,3488
1409,2881,3491
1410,2877,3469
1409,2881,3450
1403,2889,3441
1409,2911,3450
1420,2916,3437
1435,2911,3409
1444,2899,3374
1461,2911,3368
1484,2928,3369
1514,2941,3368
1530,2927,3342
1540,2911,3327
1546,2899,3320
1566,2911,3327
1591,2923,3322
1618,2941,3327
1633,2953,3328
1644,2971,3327
1651,2975,3302
1670,2971,3286
1693,2961,3278
1722,2971,3286
1747,2987,3280
1775,3002,3286
1799,2997,3299
1827,3002,3327
1849,3013,3330
1879,3032,3327
1913,3031,3316
1957,3032,3327
1997,3046,3327
2036,3093,3327
2070,3133,3313
2114,3153,3327
2156,3147,3354
2192,3153,3409
2215,3175,3471
2244,3214,3573
2281,3242,3700
2323,3275,3861
2342,3304,4026
2349,3335,4230
2352,3349,4461
2375,3366,4723
2403,3388,4971
2427,3426,5216
2430,3449,5442
2427,3457,5668
2422,3450,5861
2427,3457,6037
2428,3460,6183
2427,3457,6325
2415,3435,6436
2401,3426,6530
2376,3418,6593
2349,3396,6653
2318,3343,6685
2297,3305,6694
2271,3288,6667
2244,3275,6653
2211,3228,6648
2192,3184,6653
2179,3159,6630
2166,3153,6612
2137,3126,6600
2114,3093,6612
2098,3058,6609
2088,3032,6612
2062,2994,6606
2036,2971,6612
2014,2965,6593
2010,2971,6571
2006,2958,6538
2010,2941,6530
2010,2922,6512
2010,2911,6489
1996,2889,6438
1983,2881,6407
1976,2878,6379
1983,2881,6366
1986,2863,6334
1983,2850,6325
1968,2844,6320
1957,2850,6325
1950,2846,6299
1957,2850,6284
1968,2860,6275
1983,2881,6284
1993,2883,6264
2010,2881,6243
2024,2874,6215
2036,2881,6202
2023,2881,6162
1983,2881,6119
1911,2874,6068
1827,2881,6037
1745,2883,5984
1696,2881,5914
1678,2861,5819
1696,2850,5750
1735,2845,5689
1801,2850,5627
1851,2839,5523
1879,2820,5421
1872,2796,5327
1879,2790,5257
1926,2787,5172
2036,2790,5093
2122,2785,5006
2114,2790,4928
2012,2790,4836
1931,2790,4764
1877,2780,4699
1827,2790,4641
1849,2807,4555
2088,2820,4477
2399,2805,4405
2558,2790,4353
2738,2782,4286
3497,2790,4230
4836,2786,4179
5976,2790,4148
6250,2798,4103
5976,2820,4066
5841,2832,4032
5976,2850,4025
6049,2867,4007
5976,2881,3984
5930,2861,3948
5976,2820,3943
5991,2774,3956
5976,2759,3984
5971,2758,3986
5976,2759,3984
5959,2741,3976
5976,2729,3984
6007,2723,3982
5976,2729,3984
5904,2726,3978
5976,2729,3984
6175,2728,3981
5976,2729,3984
4662,2711,3978
2375,2699,3984
563,2700,3982
809,2729,3984
2933,2752,3977
5115,2759,3984
5989,2741,3986
5976,2729,3984
5973,2723,3959
5976,2729,3943
5543,2727,3935
4959,2729,3943
4684,2727,3928
4463,2729,3902
3684,2723,3868
2479,2729,3861
1473,2741,3859
887,2759,3861
401,2754,3839
-130,2729,3820
-509,2675,3806
-522,2608,3820
-192,2517,3826
365,2426,3820
1008,2360,3790
1644,2365,3778
2318,2426,3776
3132,2517,3778
3952,2608,3756
4437,2729,3737
4321,2876,3729
3706,3032,3737
2844,3171,3724
1957,3305,3696
1190,3381,3661
679,3335,3655
359,3163,3656
26,3002,3655
-389,2937,3632
-679,2941,3614
-724,2910,3592
-679,2850,3573
-690,2811,3542
-679,2820,3532
-621,2835,3531
-679,2850,3532
-827,2864,3508
-679,2881,3491
-37,2870,3485
731,2850,3491
1121,2836,3471
1148,2850,3450
1134,2865,3437
1227,2881,3450
1298,2888,3452
1305,2911,3450
1316,2930,3440
1357,2941,3450
1369,2925,3454
1357,2911,3450
1369,2903,3424
1409,2911,3409
1433,2909,3402
1435,2911,3409
1440,2908,3406
1461,2911,3409
1487,2904,3408
1514,2911,3409
1538,2924,3388
1566,2941,3368
1597,2931,3354
1644,2911,3368
1697,2894,3375
1749,2911,3368
1773,2939,3338
1775,2971,3327
1764,2986,3324
1775,3002,3327
1814,3014,3302
1879,3032,3286
1938,3034,3276
1983,3032,3286
2010,3023,3280
2036,3032,3286
2060,3052,3295
2088,3093,3327
2105,3135,3354
2114,3184,3409
2111,3218,3489
2114,3244,3614
2121,3255,3745
2140,3275,3902
2162,3290,4080
2192,3305,4312
2218,3311,4558
2244,3335,4805
2267,3367,5026
2297,3396,5257
2318,3395,5485
2323,3396,5709
2298,3405,5884
2270,3426,6037
2250,3429,6164
2244,3426,6284
2233,3413,6369
2218,3396,6448
2200,3361,6511
2192,3335,6571
2180,3316,6597
2166,3305,6612
2147,3275,6609
2140,3244,6612
2131,3212,6603
2114,3184,6612
2074,3137,6626
2036,3093,6653
2010,3053,6655
2010,3032,6653
2012,3012,6642
2010,3002,6653
1987,2987,6653
1957,2971,6653
1924,2939,6628
1905,2911,6612
1898,2887,6586
1905,2881,6571
1907,2875,6541
1905,2881,6530
1898,2881,6509
1905,2881,6489
1918,2862,6440
1931,2850,6407
1929,2843,6377
1931,2850,6366
1939,2849,6337
1957,2850,6325
1969,2846,6317
1983,2850,6325
1996,2848,6305
2010,2850,6284
2009,2846,6253
2010,2850,6243
2016,2849,6220
2036,2850,6202
2050,2845,6161
2062,2850,6119
2062,2850,6054
2062,2850,5996
2057,2843,5929
2062,2850,5873
2064,2856,5804
2062,2850,5750
2046,2817,5687
2036,2790,5627
2031,2779,5542
2036,2790,5462
2042,2790,5376
2062,2790,5298
2081,2786,5196
2088,2790,5093
2071,2786,4979
2062,2790,4887
2062,2790,4797
2062,2790,4723
2036,2771,4638
2010,2759,4559
1999,2755,4468
2010,2759,4395
2012,2746,4323
2010,2729,4271
2005,2717,4218
2010,2729,4189
2007,2744,4163
2010,2759,4148
2015,2758,4120
2036,2759,4107
2058,2765,4098
2088,2790,4107
2107,2810,4104
2114,2820,4107
2100,2805,4102
2088,2790,4107
2082,2772,4102
2088,2759,4107
2095,2738,4104
2114,2729,4107
2132,2727,4099
2140,2729,4107
2125,2713,4109
2114,2699,4107
2111,2690,4080
2114,2699,4066
2101,2699,4060
2088,2699,4066
2075,2692,4046
2062,2699,4025
2040,2708,4010
2036,2729,4025
2048,2745,4032
2062,2759,4025
2056,2759,3995
2062,2759,3984
2078,2756,3981
2088,2759,3984
2061,2756,3961
2036,2759,3943
2028,2757,3933
2036,2759,3943
2029,2753,3941
2036,2759,3943
2055,2769,3938
2062,2790,3943
2013,2797,3938
1931,2790,3943
1838,2746,3943
1749,2668,3943
1675,2550,3920
1696,2426,3902
1870,2320,3890
2192,2274,3902
2575,2293,3905
2949,2395,3902
3266,2571,3878
3523,2820,3861
3724,3091,3837
3889,3335,3820
3978,3490,3793
3941,3548,3778
3749,3505,3758
3471,3396,3737
3181,3239,3705
2923,3093,3696
2685,2986,3697
2479,2941,3696
2319,2923,3658
2218,2911,3614
2153,2888,3580
2114,2881,3573
2082,2880,3556
2062,2881,3532
2043,2863,3500
2036,2850,3491
2031,2844,3487
2036,2850,3491
2040,2846,3474
2062,2850,3450
2086,2860,3418
2114,2881,3409
2127,2883,3405
2140,2881,3409
2142,2874,3402
2140,2881,3409
2130,2881,3412
2140,2881,3409
2164,2873,3382
2192,2881,3368
2196,2892,3364
2192,2911,3368
2187,2914,3347
2192,2911,3327
2190,2893,3315
2192,2881,3327
2198,2870,3328
2218,2881,3327
2232,2893,3320
2244,2911,3327
2251,2920,3326
2270,2941,3327
2293,2959,3319
2323,2971,3327
2347,2964,3329
2375,2971,3327
2391,2987,3301
2401,3002,3286
2402,2994,3276
2427,3002,3286
2473,3027,3283
2531,3062,3286
2566,3075,3279
2584,3093,3286
2598,3120,3293
2636,3153,3327
2677,3164,3363
2714,3184,3409
2735,3222,3449
2766,3275,3532
2804,3298,3654
2845,3305,3820
2861,3310,3990
2871,3335,4189
2885,3352,4404
2923,3366,4641
2956,3373,4862
2975,3396,5093
2972,3414,5319
2975,3426,5544
2978,3421,5722
2975,3426,5873
2950,3429,5996
2923,3426,6119
2896,3404,6212
2871,3396,6284
2830,3397,6322
2792,3396,6366
2761,3366,6403
2740,3335,6448
2703,3306,6469
2662,3275,6489
2624,3222,6500
2610,3184,6530
2591,3165,6551
2558,3153,6571
2508,3109,6566
2479,3062,6571
2466,3033,6568
2453,3032,6571
2413,3020,6549
2375,3002,6530
2352,2979,6502
2349,2971,6489
2335,2956,6462
2323,2941,6448
2315,2919,6422
2323,2911,6407
2330,2905,6377
2349,2911,6366
2365,2909,6345
2375,2911,6325
2361,2905,6276
2349,2911,6243
2344,2911,6213
2349,2911,6202
2337,2894,6174
2323,2881,6161
2306,2862,6139
2297,2850,6119
2280,2839,6071
2270,2850,6037
2266,2868,6010
2270,2881,5996
2268,2865,5955
2270,2850,5914
2278,2842,5867
2297,2850,5832
2302,2848,5771
2297,2850,5709
2278,2858,5639
2270,2881,5586
2268,2888,5510
2270,2881,5421
2259,2858,5309
2244,2850,5216
2226,2847,5128
2218,2850,5052
2212,2835,4950
2218,2820,4846
2228,2808,4734
2244,2820,4641
2248,2826,4548
2244,2820,4477
2228,2795,4407
2218,2790,4353
2211,2801,4286
2218,2820,4230
2221,2819,4176
2218,2820,4148
2202,2828,4121
2192,2850,4107
2187,2854,4081
2192,2850,4066
2190,2842,4041
2192,2850,4025
2198,2852,3998
2218,2850,3984
2241,2841,3972
2270,2850,3984
2296,2865,3998
2323,2881,4025
2337,2877,4042
2349,2881,4066
2357,2891,4081
2375,2911,4107
2389,2914,4126
2401,2911,4148
2399,2895,4150
2401,2881,4148
2407,2858,4127
2427,2850,4107
2442,2848,4080
2453,2850,4066
2452,2833,4045
2453,2820,4025
2452,2812,3994
2453,2820,3984
2442,2818,3981
2427,2820,3984
2400,2826,3962
2375,2850,3943
2352,2869,3929
2349,2881,3943
2349,2877,3959
2349,2881,3984
2332,2890,3991
2323,2911,3984
2318,2917,3954
2323,2911,3943
2311,2889,3940
2297,2881,3943
2284,2877,3919
2297,2881,3902
2314,2874,3894
2323,2881,3902
2297,2894,3886
2244,2911,3861
2159,2894,3830
2062,2850,3820
1967,2779,3813
1931,2699,3820
1973,2594,3820
2114,2486,3820
2340,2398,3799
2662,2395,3778
3026,2504,3753
3367,2729,3737
3617,3004,3713
3784,3275,3696
3876,3495,3673
3889,3669,3655
3800,3765,3629
3628,3760,3614
3391,3644,3593
3132,3487,3573
2917,3335,3543
2871,3214,3532
3065,3105,3530
3471,3032,3532
3944,2998,3511
4358,3002,3491
4629,3003,3468
4724,3002,3450
4587,2996,3420
4176,3002,3409
3477,3001,3407
2584,3002,3409
1640,2997,3385
835,3002,3368
302,3000,3361
130,3002,3368
298,2996,3361
705,3002,3368
1160,3001,3385
1514,3002,3409
1690,2993,3408
1749,3002,3409
1766,3015,3408
1801,3032,3409
1833,3030,3385
1853,3032,3368
1853,3041,3361
1879,3062,3368
1938,3067,3361
2036,3062,3368
2125,3044,3384
2192,3032,3409
2224,3022,3408
2244,3032,3409
2243,3045,3419
2218,3062,3450
2172,3069,3472
2140,3093,3491
2126,3122,3494
2114,3153,3491
2076,3157,3466
2036,3153,3450
2016,3147,3442
2036,3153,3450
2070,3151,3435
2114,3153,3409
2153,3159,3362
2192,3184,3327
2217,3200,3293
2244,3214,3286
2282,3219,3281
2349,3244,3286
2426,3274,3276
2505,3305,3286
2579,3317,3308
2662,3335,3368
2725,3360,3435
2740,3396,3532
2692,3414,3650
2636,3426,3820
2607,3434,4013
2610,3457,4230
2608,3473,4444
2610,3487,4682
2619,3485,4925
2636,3487,5175
2630,3484,5400
2610,3487,5627
2588,3483,5837
2584,3487,6037
2576,3486,6192
2558,3487,6325
2518,3472,6420
2479,3457,6489
2445,3436,6512
2427,3426,6530
2404,3411,6534
2375,3396,6530
2332,3365,6487
2297,3335,6448
2265,3299,6416
2244,3275,6407
2225,3252,6382
2218,3244,6366
2208,3230,6354
2192,3214,6366
2161,3190,6364
2140,3184,6366
2132,3174,6357
2140,3153,6366
2140,3112,6363
2140,3093,6366
2136,3091,6345
2140,3093,6325
2139,3062,6293
2140,3032,6284
2137,3020,6265
2140,3032,6243
2138,3033,6192
2140,3032,6161
2138,3028,6135
2140,3032,6119
2138,3018,6074
2140,3002,6037
2138,2990,6007
2140,3002,5996
2145,3007,5959
2166,3002,5914
2186,2979,5861
2192,2971,5832
2168,2970,5793
2140,2971,5750
2119,2954,5683
2114,2941,5627
2110,2935,5562
2114,2941,5503
2116,2930,5420
2114,2911,5339
2097,2886,5249
2088,2881,5175
2085,2878,5089
2088,2881,5011
2081,2874,4922
2088,2881,4846
2103,2892,4760
2114,2911,4682
2100,2912,4592
2088,2911,4518
2093,2905,4444
2114,2911,4395
2119,2911,4346
2114,2911,4312
2108,2895,4278
2114,2881,4271
2107,2860,4268
2088,2850,4271
2062,2843,4249
2062,2850,4230
2075,2860,4216
2088,2881,4230
2084,2896,4235
2088,2911,4230
2100,2911,4202
2114,2911,4189
2110,2905,4182
2114,2911,4189
2134,2919,4183
2166,2941,4189
2182,2958,4190
2192,2971,4189
2203,2969,4164
2218,2971,4148
2219,2971,4139
2218,2971,4148
2216,2956,4144
2218,2941,4148
2214,2923,4147
2218,2911,4148
2229,2890,4125
2244,2881,4107
2245,2875,4096
2244,2881,4107
2243,2878,4107
2244,2881,4107
2231,2878,4099
2218,2881,4107
2204,2874,4107
2192,2881,4107
2166,2892,4098
2140,2911,4107
2119,2912,4111
2114,2911,4107
2110,2906,4078
2114,2911,4066
2113,2908,4064
2114,2911,4066
2106,2907,4041
2114,2911,4025
2126,2915,4019
2140,2941,4025
2138,2963,4004
2140,2971,3984
2127,2959,3973
2088,2971,3984
2017,2997,3971
1957,3002,3943
1900,2942,3906
1827,2850,3902
1755,2746,3903
1801,2638,3902
2023,2520,3875
2375,2456,3861
2748,2492,3855
3106,2638,3861
3417,2835,3841
3654,3062,3820
3801,3296,3805
3915,3517,3820
3988,3652,3825
3941,3669,3820
3711,3578,3792
3393,3457,3778
3101,3341,3772
2871,3244,3778
2651,3143,3763
2453,3062,3737
2306,3012,3704
2218,3002,3696
2153,2998,3695
2114,3002,3696
2103,3000,3674
2114,3002,3655
2114,2995,3643
2114,3002,3655
2119,3015,3660
2140,3032,3655
2152,3031,3629
2166,3032,3614
2176,3030,3606
2192,3032,3614
2193,3024,3613
2192,3032,3614
2186,3047,3609
2192,3062,3614
2193,3049,3612
2192,3032,3614
2185,3021,3608
2192,3032,3614
2204,3035,3613
2218,3032,3614
2218,3022,3606
2218,3032,3614
2216,3047,3618
2218,3062,3614
2214,3060,3587
2218,3062,3573
2227,3061,3570
2244,3062,3573
2254,3054,3551
2270,3062,3532
2291,3077,3522
2323,3093,3532
2341,3087,3530
2349,3093,3532
2350,3115,3529
2375,3153,3532
2412,3171,3511
2453,3184,3491
2478,3193,3474
2505,3214,3491
2530,3226,3508
2558,3244,3532
2576,3258,3541
2610,3275,3573
2657,3281,3617
2714,3305,3696
2755,3342,3783
2792,3396,3902
2821,3432,4041
2845,3457,4230
2852,3468,4441
2871,3487,4682
2897,3500,4921
2923,3517,5175
2924,3528,5419
2923,3548,5668
2931,3562,5896
2949,3578,6119
2945,3578,6301
2923,3578,6448
2890,3565,6550
2871,3548,6653
2855,3514,6743
2845,3487,6818
2822,3463,6842
2792,3457,6859
2756,3451,6872
2740,3457,6900
2730,3449,6901
2714,3426,6900
2674,3377,6891
2636,3335,6900
2599,3300,6896
2558,3275,6900
2497,3229,6893
2453,3184,6900
2432,3151,6893
2427,3153,6900
2402,3158,6897
2375,3153,6900
