I,II,ABP,RESP
3770,1779,6693,414
3769,1769,6525,436
3770,1779,6322,453
3765,1804,6063,462
3770,1834,5764,473
3765,1850,5432,492
3770,1870,5132,512
3768,1895,4877,525
3770,1924,4685,532
3759,1940,4536,540
3770,1961,4462,552
3798,1994,4443,562
3849,2052,4462,572
3889,2113,4463,582
3928,2179,4462,591
3962,2231,4447,594
4008,2269,4425,591
4035,2287,4358,589
4047,2306,4276,591
4031,2330,4179,593
4008,2360,4090,591
3959,2370,3988,589
3889,2360,3904,591
3774,2326,3835,594
3651,2288,3793,591
3541,2245,3747,580
3492,2215,3719,572
3480,2200,3702,570
3492,2215,3719,572
3499,2245,3747,564
3532,2288,3793,552
3583,2323,3824,546
3651,2360,3830,552
3695,2389,3786,557
3730,2415,3719,552
3750,2435,3629,538
3770,2469,3533,532
3768,2502,3406,533
3770,2524,3272,532
3767,2520,3141,521
3770,2524,3049,512
3749,2544,2981,511
3730,2578,2938,512
3725,2592,2902,504
3770,2596,2900,493
3831,2599,2925,488
3889,2614,2975,493
3912,2620,3014,494
3928,2614,3049,493
3932,2594,3078,491
3928,2578,3124,493
3903,2558,3163,493
3889,2542,3198,493
3873,2529,3224,492
3849,2542,3272,493
3799,2563,3330,492
3770,2578,3384,493
3764,2563,3397,493
3770,2542,3384,493
3756,2525,3338,492
3770,2524,3272,493
3820,2520,3174,494
3889,2524,3086,493
3919,2524,3025,490
3928,2524,3012,493
3918,2514,3029,496
3889,2524,3086,493
3810,2547,3161,481
3730,2578,3235,473
3673,2588,3263,473
3651,2596,3235,473
3614,2604,3135,463
3571,2614,2975,453
3535,2604,2763,451
3532,2596,2566,453
3520,2596,2450,446
3492,2614,2491,434
3452,2618,2698,422
3452,2614,3049,414
3465,2609,3456,404
3452,2633,3830,394
3395,2666,4068,385
3373,2705,4128,374
3404,2733,4002,362
3452,2778,3756,355
3452,2823,3460,354
3452,2869,3198,355
3479,2900,2994,347
3532,2959,2863,335
3548,3047,2792,324
3571,3159,2789,315
3618,3257,2822,305
3690,3359,2863,296
3715,3474,2873,286
3690,3613,2863,276
3601,3718,2833,264
3452,3776,2789,256
3224,3806,2716,254
2976,3867,2640,256
2764,3923,2572,257
2659,3940,2529,256
2693,3953,2498,255
2936,4103,2491,256
3407,4382,2491,256
4087,4630,2491,256
4893,4686,2472,256
5754,4630,2454,256
6555,4595,2435,255
7182,4630,2417,256
7508,4644,2379,262
7500,4630,2343,276
7172,4614,2314,288
6627,4630,2305,296
5974,4633,2288,301
5357,4630,2268,315
4839,4621,2252,337
4444,4630,2268,355
4131,4628,2293,363
3889,4630,2305,374
3690,4624,2286,394
3532,4630,2268,414
3393,4626,2263,424
3293,4630,2268,434
3233,4625,2253,451
3214,4630,2231,473
3196,4625,2218,491
3174,4630,2231,512
3153,4625,2249,541
3174,4630,2268,572
3203,4625,2281,592
3214,4630,2305,611
3170,4625,2336,637
3135,4630,2380,670
3121,4625,2419,700
3135,4630,2454,729
3130,4625,2474,758
3135,4630,2491,788
3148,4625,2496,815
3174,4630,2491,848
3175,4625,2469,886
3174,4630,2454,926
3183,4625,2448,956
3214,4630,2454,986
3223,4625,2453,1021
3214,4630,2454,1064
3197,4625,2462,1099
3214,4630,2491,1123
3249,4625,2517,1141
3293,4630,2529,1163
3326,4625,2512,1189
3373,4630,2491,1222
3416,4625,2470,1253
3452,4630,2454,1281
3462,4625,2431,1301
3492,4630,2417,1321
3557,4625,2410,1338
3651,4630,2417,1360
3710,4625,2416,1380
3730,4630,2417,1399
3732,4625,2412,1417
3770,4630,2417,1439
3817,4625,2405,1460
3849,4630,2380,1478
3844,4625,2334,1488
3849,4630,2305,1498
3868,4625,2293,1507
3889,4630,2305,1518
3881,4625,2316,1519
3889,4630,2343,1518
3932,4625,2371,1514
4008,4630,2417,1518
4058,4625,2469,1519
4087,4630,2566,1518
4092,4625,2695,1508
4087,4630,2863,1498
4050,4625,3045,1486
4008,4630,3272,1478
3961,4625,3536,1468
3928,4630,3830,1459
3895,4625,4110,1442
3889,4630,4388,1419
3892,4625,4653,1387
3889,4630,4908,1360
3838,4625,5132,1337
3770,4630,5355,1321
3708,4625,5576,1300
3690,4630,5801,1281
3686,4625,5995,1262
3690,4630,6173,1242
3683,4625,6320,1213
3690,4630,6433,1183
3691,4625,6478,1151
3690,4630,6470,1123
3676,4625,6412,1094
3690,4630,6322,1064
3727,4625,6194,1034
3770,4630,6061,1005
3755,4625,5915,969
3690,4630,5764,926
3596,4625,5600,882
3532,4630,5466,848
3496,4625,5352,819
3492,4630,5243,788
3485,4625,5107,748
3492,4630,4983,710
3512,4625,4870,678
3571,4630,4760,650
3636,4625,4610,615
3690,4630,4462,572
3699,4625,4333,529
3690,4630,4239,493
3686,4625,4139,457
3730,4630,4053,414
3811,4625,3980,363
3928,4630,3942,315
4040,4625,3901,274
4127,4630,3867,237
4132,4625,3824,192
4047,4630,3793,138
3892,4625,3752,84
3770,4630,3719,39
3750,4625,3677,2
3849,4630,3644,-39
3965,4625,3593,-89
4008,4630,3533,-138
3922,4625,3453,-179
3770,4630,3384,-217
3617,4625,3311,-257
3532,4630,3235,-296
3485,4625,3136,-327
3452,4630,3049,-355
3404,4625,2981,-389
3373,4630,2938,-434
3349,4625,2884,-478
3333,4630,2826,-512
3312,4625,2762,-539
3333,4630,2715,-572
3387,4625,2670,-611
3452,4630,2640,-650
3487,4625,2613,-681
3532,4630,2603,-710
3590,4626,2595,-739
3651,4630,2603,-769
3672,4625,2614,-790
3690,4630,2640,-808
3711,4627,2660,-827
3730,4630,2677,-848
3709,4624,2686,-866
3690,4630,2715,-887
3696,4629,2749,-909
3730,4630,2789,-926
3748,4623,2817,-935
3770,4630,2863,-946
3800,4602,2919,-958
3849,4503,2975,-966
3886,4309,3008,-963
3928,4103,3049,-966
3969,3938,3103,-977
4008,3831,3161,-986
4016,3723,3186,-977
4008,3613,3198,-966
3956,3499,3211,-962
3849,3413,3235,-966
3692,3343,3240,-960
3571,3304,3235,-946
3515,3276,3227,-933
3492,3250,3235,-926
3435,3191,3239,-918
3373,3123,3235,-907
3333,3058,3214,-894
3333,3032,3198,-887
3341,3025,3179,-878
3373,3032,3161,-867
3413,3028,3124,-854
3452,3032,3086,-848
3475,3046,3045,-840
3532,3086,3012,-828
3621,3116,2973,-806
3690,3105,2938,-788
3644,3019,2898,-777
3492,2887,2863,-769
3279,2736,2822,-756
3095,2614,2789,-749
2964,2517,2751,-749
2936,2451,2715,-749
2988,2396,2670,-738
3095,2360,2640,-729
3171,2314,2618,-727
3214,2251,2603,-729
3238,2163,2568,-727
3293,2088,2529,-729
3341,2035,2495,-738
3333,1997,2491,-749
3211,1917,2494,-749
3016,1779,2491,-749
2830,1591,2469,-755
2778,1416,2454,-769
2914,1300,2449,-777
3293,1289,2454,-788
3931,1393,2450,-805
4801,1616,2454,-828
5712,1917,2467,-841
6468,2251,2491,-848
7017,2554,2499,-852
7460,2796,2491,-867
7706,2960,2469,-887
7500,3050,2454,-907
6740,3045,2435,-918
5754,2941,2417,-926
4924,2753,2392,-933
4365,2542,2380,-946
3949,2341,2375,-958
3651,2160,2380,-966
3496,1987,2377,-965
3452,1834,2380,-966
3399,1700,2390,-971
3333,1580,2417,-986
3293,1460,2439,-998
3293,1362,2454,-1005
3288,1296,2453,-1005
3293,1253,2454,-1005
3302,1202,2453,-1004
3293,1144,2454,-1005
3218,1084,2439,-1004
3135,1035,2417,-1005
3086,985,2389,-1006
3095,944,2380,-1005
3096,908,2387,-997
3095,890,2417,-986
3095,879,2452,-974
3135,890,2491,-966
3180,907,2516,-956
3214,926,2529,-946
3214,932,2516,-934
3214,944,2491,-926
3212,965,2454,-918
3214,999,2417,-907
3203,1035,2376,-888
3214,1089,2343,-867
3245,1162,2306,-846
3293,1253,2268,-828
3318,1352,2215,-807
3333,1471,2157,-788
3344,1610,2083,-769
3373,1761,2008,-749
3406,1899,1945,-727
3452,2015,1934,-710
3481,2113,1972,-698
3492,2197,2045,-690
3489,2253,2127,-673
3532,2269,2231,-650
3611,2241,2338,-627
3690,2179,2417,-611
3713,2093,2423,-594
3730,1997,2380,-572
3796,1887,2309,-541
3928,1761,2231,-512
4023,1616,2132,-490
4008,1452,2045,-473
3876,1258,1994,-453
3730,1035,2008,-434
3624,812,2054,-414
3571,635,2120,-394
3545,495,2175,-373
3571,345,2231,-355
3632,171,2270,-338
3690,36,2305,-315
3696,-13,2331,-285
3690,0,2380,-256
3699,9,2451,-235
3730,0,2566,-217
3744,-8,2710,-190
3770,0,2900,-158
3807,3,3113,-126
3849,0,3347,-99
3852,-4,3578,-70
3849,0,3830,-39
3848,1,4087,-9
3849,0,4351,20
3813,-2,4603,49
3770,0,4871,79
3736,0,5139,109
3730,0,5392,138
3724,-1,5592,167
3730,0,5764,197
3731,0,5907,227
3730,0,6024,256
3726,0,6082,284
3770,0,6098,315
3841,0,6075,346
3889,0,6024,374
3850,0,5934,400
3770,0,5838,434
3694,0,5741,474
3651,0,5652,512
3594,0,5542,542
3532,0,5429,572
3473,0,5311,609
3452,0,5206,650
3444,0,5092,683
3452,0,4983,710
3471,0,4856,736
3532,0,4723,769
3610,0,4577,800
3690,0,4462,828
3740,0,4365,854
3770,0,4276,887
3744,0,4160,925
3651,0,4053,966
3496,0,3964,998
3373,0,3904,1025
3322,0,3831,1050
3333,0,3756,1084
3335,0,3673,1123
3333,0,3607,1163
3330,0,3531,1193
3333,0,3458,1222
3313,0,3376,1250
3293,0,3310,1281
3283,0,3245,1309
3293,0,3198,1340
3293,0,3143,1370
3293,0,3086,1399
3289,0,3009,1420
3293,0,2938,1439
3298,0,2870,1457
3333,0,2826,1478
3389,0,2784,1496
3452,0,2752,1518
3471,0,2711,1538
3452,0,2677,1557
3396,0,2637,1567
3333,0,2603,1577
3261,0,2560,1586
3214,0,2529,1597
3193,0,2509,1603
3214,0,2529,1616
3249,0,2563,1629
3293,0,2603,1636
3309,0,2621,1632
3293,0,2640,1636
3246,0,2656,1647
3214,0,2677,1656
3202,0,2687,1647
3214,0,2715,1636
3235,0,2760,1632
3293,0,2826,1636
3373,0,2882,1629
3452,0,2938,1616
3494,0,2989,1604
3532,0,3049,1597
3582,5,3101,1580
3651,18,3161,1557
3688,39,3217,1527
3690,54,3272,1498
3649,54,3310,1466
3571,36,3347,1439
3421,14,3371,1410
3214,0,3384,1380
2996,-3,3367,1341
2857,0,3347,1301
2808,1,3324,1260
2817,0,3310,1222
2827,-1,3286,1181
2857,0,3272,1143
2920,0,3267,1105
3016,0,3272,1064
3080,0,3260,1015
3095,0,3235,966
3058,0,3196,922
3016,0,3161,887
2990,0,3120,850
3016,0,3086,808
3071,0,3049,758
3135,0,3012,710
3174,0,2958,660
3214,0,2900,611
3250,0,2837,559
3293,0,2789,512
3321,-1,2745,471
3373,0,2715,434
3444,0,2677,393
3532,0,2640,355
3564,-3,2596,317
3532,0,2566,276
3437,3,2542,231
3333,0,2529,197
3219,-6,2508,176
3095,0,2491,158
2947,8,2470,130
2817,0,2454,99
2732,-13,2432,75
2738,0,2417,59
2874,22,2397,41
3214,0,2380,20
3766,-48,2355,-2
4484,0,2343,-20
5255,238,2337,-33
5992,617,2343,-39
6576,1003,2341,-41
6904,1307,2343,-39
6894,1505,2339,-39
6587,1580,2343,-39
6071,1514,2340,-39
5476,1344,2343,-39
4899,1149,2341,-41
4444,999,2343,-39
4130,902,2339,-38
3928,835,2343,-39
3772,777,2342,-43
3651,726,2343,-39
3548,682,2336,-28
3452,635,2343,-20
3320,585,2358,-20
3174,545,2380,-20
3055,523,2383,-12
3016,508,2380,0
3038,489,2374,9
3095,472,2380,20
3128,469,2380,38
3135,472,2380,59
3090,457,2373,72
3016,418,2380,79
2907,357,2393,87
2817,290,2417,99
2755,231,2436,108
2738,200,2454,118
2730,188,2458,135
2738,182,2454,158
2759,172,2436,179
2817,182,2417,197
2882,216,2394,215
2936,254,2380,237
2957,269,2370,257
2976,272,2380,276
2994,283,2397,293
3016,309,2417,315
3015,334,2430,343
3016,363,2454,374
3036,402,2479,404
3095,454,2491,434
3147,508,2474,463
3174,563,2454,493
3178,616,2436,521
3214,672,2417,552
3275,724,2377,582
3333,781,2343,611
3343,838,2318,639
3333,890,2305,670
3315,924,2279,702
3293,944,2268,729
3246,962,2275,748
3214,999,2305,769
3238,1061,2323,796
3333,1144,2343,828
3425,1217,2358,857
3452,1253,2380,887
3389,1244,2380,917
3293,1216,2380,946
3209,1191,2372,967
3174,1180,2380,986
3176,1181,2384,1004
3214,1198,2417,1025
3256,1226,2490,1043
3293,1253,2640,1064
3307,1259,2841,1085
3333,1253,3086,1104
3381,1245,3346,1114
3452,1253,3644,1123
3482,1258,3966,1134
3452,1253,4314,1143
3380,1232,4649,1144
3333,1216,4983,1143
3313,1206,5292,1143
3293,1198,5578,1143
3246,1187,5814,1136
3214,1198,6024,1123
3210,1231,6203,1105
3214,1271,6359,1084
3169,1290,6466,1062
3095,1307,6545,1045
3032,1343,6591,1028
3016,1416,6619,1005
3011,1499,6610,974
3016,1580,6582,946
3046,1649,6521,925
3135,1725,6433,907
3209,1795,6304,879
3174,1852,6173,848
2992,1873,6040,817
2778,1870,5912,788
2642,1862,5762,751
2619,1888,5615,710
2624,1947,5473,668
2619,2033,5355,631
2601,2121,5235,592
2619,2215,5132,552
2676,2315,5020,511
2778,2433,4908,473
2885,2552,4782,435
2976,2669,4685,394
3013,2762,4605,352
3016,2832,4537,315
3005,2879,4440,284
3016,2923,4351,256
3024,2962,4268,226
3016,2996,4202,197
2973,3009,4121,169
2936,3014,4053,138
2920,3011,3992,104
2936,3014,3942,79
2964,3022,3866,61
3016,3050,3793,39
3078,3084,3727,8
3135,3105,3681,-20
3140,3073,3624,-33
3095,2996,3570,-39
3013,2889,3509,-50
2936,2796,3458,-59
2878,2721,3398,-61
2857,2669,3347,-59
2852,2620,3290,-62
2857,2578,3235,-59
2853,2521,3169,-49
2857,2451,3124,-39
2857,2367,3085,-41
2857,2306,3049,-39
2837,2268,2988,-24
2817,2251,2938,0
2805,2226,2906,13
2817,2215,2900,20
2822,2224,2883,32
2817,2269,2863,59
2814,2331,2837,90
2857,2415,2826,118
2915,2499,2817,145
2936,2578,2826,177
2883,2628,2839,216
2817,2669,2863,256
2778,2707,2877,289
2778,2760,2900,315
2795,2811,2929,341
2857,2869,2975,374
2939,2929,3013,413
2976,2996,3049,453
2913,3031,3078,486
2817,3014,3124,512
2764,2943,3176,538
2778,2869,3235,572
2800,2820,3275,611
2817,2796,3310,650
2811,2755,3338,682
2778,2687,3384,710
2698,2603,3426,737
2619,2542,3458,769
2576,2516,3462,799
2579,2524,3458,828
2583,2527,3452,856
2579,2505,3458,887
2579,2448,3460,918
2619,2378,3458,946
2680,2288,3440,967
2738,2160,3421,986
2764,1966,3396,1003
2778,1725,3384,1025
2781,1458,3375,1046
2778,1198,3384,1064
2768,957,3396,1075
2778,763,3421,1084
2792,626,3442,1092
2778,563,3458,1104
2705,554,3441,1114
2659,617,3384,1123
2629,724,3270,1125
2579,853,3124,1123
2480,955,2952,1120
2460,1035,2789,1123
2520,1065,2638,1126
2579,1053,2529,1123
2579,1039,2462,1112
2619,1107,2454,1104
2587,1213,2480,1103
2301,1271,2529,1104
1801,1273,2568,1096
1389,1307,2603,1084
958,1273,2613,1073
198,1017,2603,1064
-544,702,2564,1049
0,890,2529,1025
2518,1862,2501,995
6071,3214,2491,966
8878,4226,2482,936
10118,4630,2491,907
10255,4660,2517,876
10118,4630,2566,848
10074,4625,2608,813
10118,4630,2640,769
10147,4630,2647,717
10118,4630,2640,670
10082,4625,2608,631
10118,4630,2566,591
10168,4637,2518,543
10118,4630,2491,493
10036,4615,2481,444
10118,4630,2491,394
10279,4651,2504,342
10118,4630,2529,296
9416,4592,2557,257
8452,4630,2603,217
7621,4710,2644,168
6944,4630,2677,118
6153,4216,2683,77
5119,3540,2677,39
3935,2815,2658,-7
2778,2179,2640,-59
1707,1587,2618,-110
833,999,2603,-158
249,468,2583,-208
0,127,2566,-256
-40,-2,2551,-298
0,0,2566,-335
8,9,2600,-373
0,0,2640,-414
-13,-10,2660,-454
0,0,2677,-493
0,3,2695,-526
0,0,2715,-552
-9,-6,2716,-577
0,0,2715,-611
-2,0,2712,-654
0,0,2715,-690
-7,-4,2710,-712
0,0,2715,-729
-1,-1,2719,-751
0,0,2715,-769
-5,-1,2681,-773
0,0,2640,-769
3,0,2589,-764
0,0,2529,-749
-7,0,2446,-721
0,0,2380,-690
9,0,2345,-665
0,0,2343,-631
-23,0,2330,-583
0,0,2305,-532
106,-1,2276,-488
278,0,2268,-434
459,0,2255,-365
635,0,2231,-296
822,-2,2185,-235
1032,0,2157,-158
1221,1,2135,-54
1349,0,2120,59
1422,-5,2087,155
1508,0,2082,256
1656,5,2106,382
1865,0,2157,532
2093,-15,2189,674
2301,0,2231,808
2437,69,2298,947
2460,182,2417,1104
2387,300,2554,1262
2301,418,2715,1419
2245,539,2893,1572
2182,672,3124,1735
2069,806,3395,1895
1944,944,3719,2050
1871,1089,4061,2194
1865,1253,4425,2346
1893,1424,4780,2496
1944,1598,5132,2641
2000,1753,5446,2774
2024,1888,5727,2917
1979,2000,5960,3062
1905,2106,6173,3193
1857,2207,6345,3298
1865,2306,6470,3410
1890,2387,6526,3527
1905,2451,6545,3627
1880,2483,6533,3675
1825,2469,6507,3706
1753,2388,6443,3743
1706,2269,6359,3784
1682,2189,6260,3793
1667,2251,6173,3784
1648,2466,6079,3777
1667,2760,5987,3784
1711,2989,5887,3784
1746,3086,5801,3784
1741,3049,5709,3783
1746,2941,5615,3784
1780,2790,5500,3779
1825,2633,5392,3784
1861,2494,5277,3788
1944,2433,5169,3784
2096,2444,5048,3772
2262,2505,4946,3784
2354,2562,4847,3799
2381,2633,4760,3765
2383,2737,4657,3648
2381,2923,4574,3508
2346,3188,4496,3387
2301,3540,4425,3272
2278,3927,4328,3121
2301,4285,4239,2957
2342,4521,4156,2805
2381,4630,4090,2661
2394,4639,4010,2490
2381,4630,3942,2306
2339,4621,3878,2132
2301,4630,3830,1971
2283,4628,3770,1794
2301,4630,3719,1597
2335,4624,3663,1393
2381,4630,3607,1202
2430,4627,3527,1009
2500,4630,3458,808
2576,4625,3397,604
2659,4630,3347,414
2736,4626,3272,224
2817,4630,3198,20
2855,4625,3129,-198
2817,4630,3086,-394
2718,4626,3044,-580
2659,4630,3012,-788
2676,4625,2973,-1017
2738,4630,2938,-1183
2789,4625,2891,-1237
2857,4630,2863,-1222
2945,4625,2852,-1220
3016,4630,2863,-1242
3021,4625,2863,-1252
3016,4630,2863,-1242
3041,4625,2857,-1236
3095,4630,2863,-1242
3144,4625,2862,-1246
3214,4630,2863,-1242
3287,4625,2856,-1239
3293,4630,2863,-1242
3176,4625,2874,-1243
3016,4630,2900,-1242
2901,4625,2929,-1240
2857,4630,2975,-1242
2837,4625,3025,-1241
2857,4630,3086,-1242
2922,4625,3140,-1241
3016,4630,3198,-1242
3093,4625,3241,-1241
3174,4630,3272,-1242
3251,4625,3286,-1240
3293,4630,3310,-1242
3263,4625,3331,-1240
3214,4630,3347,-1242
3173,4625,3340,-1240
3135,4630,3347,-1242
3067,4625,3365,-1240
3016,4630,3384,-1242
3002,4625,3370,-1240
3016,4630,3347,-1242
3009,4625,3323,-1240
3016,4630,3310,-1242
3048,4625,3277,-1240
3095,4630,3235,-1242
3103,4625,3190,-1240
3095,4630,3161,-1242
3098,4625,3124,-1240
3135,4630,3086,-1242
3172,4625,3052,-1240
3214,4630,3049,-1242
3250,4625,3054,-1240
3293,4630,3049,-1242
3302,4625,3012,-1240
3293,4630,2975,-1242
3283,4625,2948,-1240
3333,4630,2938,-1242
3402,4625,2907,-1240
3452,4630,2863,-1242
3447,4625,2814,-1240
3452,4630,2789,-1242
3466,4625,2769,-1240
3452,4630,2752,-1242
3349,4625,2725,-1240
3214,4630,2715,-1242
3111,4625,2711,-1240
3095,4630,2715,-1242
3179,4632,2698,-1240
3452,4630,2677,-1242
3981,4619,2653,-1240
4762,4630,2640,-1242
5638,4642,2622,-1240
6468,4630,2603,-1242
7160,4602,2578,-1240
7698,4630,2566,-1242
7979,4666,2560,-1240
7896,4630,2566,-1242
7425,4567,2566,-1240
6746,4630,2566,-1242
6058,4721,2549,-1240
5476,4630,2529,-1242
4977,4470,2502,-1240
4563,4630,2491,-1242
4237,4950,2488,-1240
4008,4630,2491,-1242
3826,3232,2487,-1240
3690,1452,2491,-1242
3600,301,2493,-1240
3571,0,2491,-1242
3556,23,2470,-1240
3532,0,2454,-1242
3480,-36,2448,-1240
3452,0,2454,-1242
3454,22,2442,-1240
3492,0,2417,-1242
3514,-18,2388,-1240
3532,0,2380,-1242
3527,7,2380,-1240
3532,0,2380,-1242
3523,-7,2361,-1240
3532,0,2343,-1242
3531,-1,2332,-1240
3532,0,2343,-1242
3518,-2,2348,-1240
3532,0,2343,-1242
3554,-3,2320,-1240
3571,0,2305,-1242
3558,0,2301,-1240
3571,0,2305,-1242
3630,0,2293,-1240
3730,0,2268,-1242
3803,0,2239,-1240
3849,0,2231,-1242
3878,0,2232,-1240
3928,0,2231,-1242
3974,0,2211,-1240
4008,0,2194,-1242
4007,0,2185,-1240
4008,0,2194,-1242
4024,0,2196,-1240
4087,0,2194,-1242
4155,0,2186,-1240
4206,0,2194,-1242
4218,0,2198,-1240
4246,0,2194,-1242
4295,0,2170,-1240
4365,0,2157,-1242
4418,0,2151,-1240
4484,0,2157,-1242
4561,0,2150,-1240
4643,0,2157,-1242
4691,0,2169,-1240
4722,0,2194,-1242
4730,0,2205,-1240
4722,0,2231,-1242
4700,0,2270,-1240
4722,0,2343,-1242
4780,0,2422,-1240
4841,0,2529,-1242
4871,0,2655,-1240
4920,0,2826,-1242
4972,0,3025,-1240
4960,0,3272,-1242
4826,0,3551,-1240
4643,0,3867,-1242
4444,0,4192,-1240
4206,0,4537,-1242
3883,0,4877,-1240
3571,0,5206,-1242
3337,0,5486,-1240
3174,0,5727,-1242
3002,0,5923,-1240
2857,0,6098,-1242
2779,0,6239,-1240
2778,0,6359,-1242
2776,0,6444,-1240
2778,0,6507,-1242
2789,0,6536,-1240
2817,0,6545,-1242
2799,0,6510,-1240
2738,0,6433,-1242
2660,0,6308,-1240
2659,0,6173,-1242
2789,-1,6027,-1240
3095,0,5875,-1242
3484,-2,5701,-1240
3849,0,5541,-1242
4105,-4,5398,-1240
4285,0,5280,-1242
4377,2,5148,-1240
4365,0,5020,-1242
4274,-11,4895,-1240
4246,0,4797,-1242
4308,12,4689,-1240
4365,0,4574,-1242
4303,-21,4435,-1240
4206,36,4314,-1242
4172,154,4205,-1240
4206,254,4128,-1242
4215,340,4049,-1240
4206,508,3979,-1242
4213,681,3898,-1240
4246,763,3830,-1242
4252,1017,3763,-1240
4246,1943,3719,-1242
4241,3429,3677,-1240
4246,4630,3644,-1242
4224,4911,3590,-1240
4206,4630,3533,-1242
4206,4488,3467,-1240
4246,4630,3421,-1242
4305,4711,3379,-1240
4405,4630,3347,-1242
4509,4574,3294,-1240
4563,4630,3235,-1242
4504,4662,3168,-1240
4365,4630,3124,-1242
4206,4605,3084,-1240
4087,4630,3049,-1242
4018,4640,3003,-1240
4008,4630,2975,-1242
4028,4620,2953,-1240
4047,4630,2938,-1242
4032,4630,2899,-1240
4008,4630,2863,-1242
3996,4625,2834,-1240
4008,4630,2826,-1242
4017,4625,2809,-1240
4008,4630,2789,-1242
3929,4625,2762,-1240
3730,4630,2752,-1242
3367,4625,2745,-1240
2857,4630,2752,-1242
2219,4625,2760,-1240
1508,4630,2789,-1242
822,4625,2822,-1240
317,4630,2863,-1242
61,4625,2895,-1240
0,4630,2938,-1242
0,4625,2986,-1240
0,4630,3049,-1242
-6,4625,3105,-1240
0,4630,3161,-1242
1,4625,3201,-1240
0,4630,3235,-1242
-4,4625,3252,-1240
0,4630,3272,-1242
-1,4625,3289,-1240
0,4630,3310,-1242
-3,4625,3323,-1240
0,4630,3347,-1242
-2,4625,3369,-1240
0,4630,3384,-1242
-2,4625,3369,-1240
0,4630,3347,-1242
-1,4625,3322,-1240
0,4630,3310,-1242
0,4625,3280,-1240
0,4630,3235,-1242
0,4625,3173,-1240
0,4630,3124,-1242
0,4625,3081,-1240
0,4630,3049,-1242
0,4625,3009,-1240
0,4630,2975,-1242
0,4625,2946,-1240
0,4630,2938,-1242
0,4626,2933,-1240
0,4630,2938,-1242
0,4624,2935,-1240
0,4630,2938,-1242
0,4630,2934,-1240
0,4630,2938,-1242
0,4578,2937,-1240
0,4466,2938,-1242
0,4289,2922,-1241
0,4121,2900,-1242
0,3998,2863,-1240
0,3940,2826,-1242
0,3890,2784,-1242
0,3831,2752,-1242
0,3750,2715,-1240
0,3686,2677,-1242
0,3627,2632,-1243
0,3577,2603,-1242
0,3529,2583,-1238
0,3540,2566,-1242
0,3625,2529,-1247
0,3776,2491,-1242
0,3936,2462,-1233
0,4085,2454,-1242
0,4182,2441,-1259
0,4212,2417,-1242
0,4154,2375,-1185
0,4049,2343,-1123
0,3913,2318,-1074
0,3758,2305,-986
0,3559,2286,-826
0,3341,2268,-631
0,3124,2246,-457
0,2941,2231,-296
-1,2785,2211,-111
0,2669,2194,99
0,2579,2171,294
0,2505,2157,473
-2,2415,2149,657
0,2306,2157,867
2,2179,2161,1081
0,2052,2157,1281
-5,1912,2135,1471
0,1761,2120,1675
5,1591,2113,1889
0,1434,2120,2089
-13,1303,2119,2260
0,1216,2120,2424
49,1152,2117,2594
119,1107,2120,2759
188,1065,2117,2902
278,1035,2120,3035
404,999,2118,3167
556,962,2120,3292
687,907,2114,3398
794,853,2120,3508
887,808,2132,3619
992,799,2157,3706
1093,810,2174,3736
1190,835,2194,3745
1281,849,2210,3758
1389,871,2231,3784
1517,902,2247,3790
1667,962,2268,3784
1807,1048,2286,3777
1944,1180,2305,3784
2094,1336,2309,3784
2301,1507,2305,3784
2528,1675,2297,3780
2738,1870,2305,3784
2904,2092,2321,3782
3095,2342,2343,3784
3315,2596,2346,3781
3532,2869,2343,3784
3672,3145,2333,3780
3770,3413,2343,3784
3847,3649,2358,3783
3928,3885,2380,3784
3982,4132,2382,3779
4047,4375,2380,3784
4122,4547,2370,3785
4206,4630,2380,3784
4278,4638,2392,3775
4444,4630,2417,3784
4817,4623,2440,3794
5476,4630,2491,3784
6316,4629,2565,3729
7182,4630,2677,3666
7887,4625,2807,3607
8373,4630,2975,3548
8635,4627,3174,3450
8769,4630,3421,3331
