II,aVF,PLETH,RESP
3570,4032,3256,2270
3587,4072,3222,2226
3620,4106,3190,2190
3656,4105,3161,2155
3670,4106,3157,2125
3663,4138,3156,2086
3670,4179,3157,2045
3695,4185,3141,1999
3719,4179,3124,1964
3717,4192,3103,1931
3719,4216,3092,1900
3737,4215,3072,1860
3769,4216,3059,1820
3774,4240,3049,1777
3769,4289,3059,1739
3775,4315,3063,1698
3818,4326,3059,1659
3855,4322,3035,1616
3868,4326,3026,1578
3853,4328,3025,1536
3868,4362,3026,1497
3910,4404,3006,1460
3967,4436,2993,1433
3993,4427,2989,1404
4017,4436,2993,1369
4037,4465,2977,1324
4066,4509,2960,1288
4081,4521,2941,1262
4116,4546,2927,1240
4162,4590,2903,1208
4215,4656,2894,1175
4236,4691,2893,1147
4265,4729,2894,1127
4305,4773,2874,1103
4364,4839,2861,1079
4406,4888,2858,1054
4463,4949,2861,1031
4531,5015,2843,1003
4612,5096,2828,982
4663,5160,2824,965
4711,5242,2828,950
4768,5330,2812,926
4860,5425,2796,902
4942,5494,2787,882
5008,5572,2796,870
5051,5659,2786,854
5108,5755,2763,837
5162,5818,2734,819
5207,5865,2730,805
5225,5899,2731,789
5256,5939,2730,773
5288,5959,2710,756
5306,5975,2697,741
5281,5979,2691,724
5256,5975,2697,708
5236,5933,2686,692
5207,5865,2664,676
5134,5784,2636,659
5058,5719,2631,644
4988,5632,2632,628
4909,5499,2631,612
4773,5301,2611,594
4612,5096,2598,580
4454,4895,2592,564
4314,4692,2598,547
4149,4444,2595,529
3967,4179,2598,515
3781,3924,2599,507
3620,3703,2598,499
3451,3471,2580,485
3273,3226,2565,467
3082,2969,2558,449
2926,2749,2565,435
2806,2566,2564,419
2727,2419,2565,403
2651,2280,2562,385
2579,2163,2565,370
2498,2059,2561,354
2430,1980,2565,338
2367,1900,2566,321
2331,1833,2565,306
2301,1768,2547,290
2281,1723,2532,274
2250,1690,2525,256
2231,1686,2532,242
2223,1688,2533,227
2231,1686,2532,209
2231,1662,2527,185
2231,1650,2532,161
2227,1659,2533,143
2231,1686,2532,129
2230,1694,2526,109
2231,1686,2532,81
2228,1675,2536,51
2231,1686,2532,32
2230,1705,2511,23
2231,1723,2500,16
2227,1724,2496,7
2231,1723,2500,0
2232,1720,2482,-2
2231,1723,2467,0
2225,1722,2457,1
2231,1723,2467,0
2236,1721,2466,-1
2231,1723,2467,0
2204,1722,2459,0
2182,1723,2467,0
2174,1721,2482,0
2182,1723,2532,0
2181,1721,2594,0
2182,1723,2664,0
2182,1721,2718,0
2182,1723,2796,0
2159,1721,2894,0
2132,1723,3026,0
2118,1721,3159,0
2132,1723,3322,0
2143,1721,3504,0
2132,1723,3716,0
2098,1721,3931,0
2083,1723,4177,0
2097,1721,4434,0
2132,1723,4703,0
2145,1721,4946,0
2132,1723,5196,0
2101,1721,5452,0
2083,1723,5723,0
2076,1721,5962,0
2083,1723,6183,0
2083,1721,6379,0
2083,1723,6578,0
2077,1721,6748,0
2083,1723,6907,0
2085,1722,7038,0
2083,1723,7170,0
2072,1720,7276,0
2083,1723,7367,0
2108,1722,7419,0
2132,1723,7466,0
2132,1719,7496,0
2132,1723,7531,0
2134,1736,7545,0
2132,1760,7564,0
2120,1769,7575,0
2132,1760,7597,0
2163,1745,7598,0
2182,1760,7597,0
2156,1788,7575,0
2132,1796,7564,0
2143,1771,7541,0
2182,1760,7531,0
2194,1777,7510,0
2182,1796,7499,0
2170,1779,7464,0
2182,1760,7433,0
2190,1767,7388,0
2182,1796,7367,0
2154,1804,7335,0
2132,1796,7301,0
2121,1790,7240,0
2132,1796,7203,0
2153,1794,7167,0
2182,1796,7137,0
2192,1810,7067,0
2182,1833,7005,0
2165,1839,6946,0
2182,1833,6907,0
2216,1825,6840,0
2231,1833,6775,0
2203,1848,6701,0
2182,1870,6643,0
2196,1876,6570,0
2231,1870,6512,0
2239,1857,6444,0
2231,1870,6380,0
2225,1894,6290,0
2231,1906,6216,0
2229,1886,6142,0
2231,1870,6084,0
2235,1879,6008,0
2231,1906,5953,0
2189,1903,5899,0
2132,1870,5854,0
2087,1831,5780,0
2083,1833,5723,0
2103,1869,5678,0
2132,1906,5657,0
2161,1917,5608,0
2231,1943,5558,0
2333,2003,5508,0
2430,2090,5492,0
2512,2187,5475,0
2628,2309,5460,0
2717,2379,5422,0
2678,2309,5394,0
2584,2198,5365,0
2628,2236,5361,0
2709,2332,5350,0
2579,2236,5328,0
2408,2076,5241,0
2628,2236,5098,0
2973,2513,4913,0
2579,2163,4769,0
1419,1160,4669,0
744,587,4604,0
1402,1184,4529,0
2579,2236,4473,0
2978,2590,4432,0
2529,2163,4407,0
2070,1693,4357,0
1934,1503,4308,0
1793,1319,4265,0
1488,990,4243,0
1219,676,4207,0
1041,440,4177,0
792,152,4141,0
446,-220,4111,0
122,-577,4059,0
-149,-880,4012,0
-431,-1185,3970,0
-694,-1503,3947,0
-895,-1804,3912,0
-1041,-2053,3881,0
-1173,-2232,3843,0
-1289,-2309,3815,0
-1501,-2318,3778,0
-1934,-2309,3749,0
-2543,-2317,3714,0
-3075,-2309,3684,0
-3432,-2302,3643,0
-3719,-2309,3618,0
-3978,-2330,3597,0
-3967,-2309,3585,0
-3521,-2279,3553,0
-2777,-2309,3519,0
-1983,-2387,3478,0
-1141,-2309,3453,0
-188,-1904,3430,0
744,-1210,3420,0
1393,-450,3405,0
1736,257,3388,0
1997,981,3352,0
2380,1833,3322,0
2844,2720,3296,0
3223,3409,3289,0
3415,3765,3275,0
3471,3886,3256,0
3488,3941,3220,0
3521,3996,3190,0
3554,4012,3165,0
3570,3996,3157,0
3574,3996,3144,0
3570,4032,3124,0
3564,4063,3087,0
3570,4069,3059,0
3595,4065,3035,0
3620,4069,3026,0
3623,4070,3008,0
3620,4069,2993,0
3617,4075,2972,0
3620,4106,2960,0
3625,4145,2942,0
3670,4179,2927,0
3730,4183,2906,0
3769,4179,2894,0
3760,4181,2877,0
3769,4216,2861,0
3799,4243,2838,0
3818,4252,2828,0
3784,4225,2825,0
3769,4216,2828,0
3806,4234,2814,0
3868,4289,2796,0
3875,4321,2772,0
3868,4326,2763,0
3892,4307,2747,0
3967,4326,2730,0
4026,4372,2704,0
4066,4436,2697,0
4088,4472,2696,0
4116,4509,2697,0
4132,4540,2680,0
4165,4582,2664,0
4208,4609,2646,0
4265,4656,2631,0
4306,4716,2608,-1
4364,4802,2598,0
4433,4874,2596,1
4513,4949,2598,0
4564,5015,2581,-3
4612,5096,2565,0
4655,5165,2558,13
4711,5242,2565,32
4756,5312,2555,49
4810,5389,2532,64
4858,5456,2504,80
4909,5535,2500,97
4950,5610,2501,111
5008,5682,2500,129
5066,5723,2479,151
5108,5755,2467,177
5108,5773,2463,197
5108,5792,2467,209
5109,5794,2452,221
5108,5792,2434,242
5066,5768,2423,267
5008,5719,2434,290
4939,5622,2440,306
4860,5499,2434,322
4741,5354,2411,340
4612,5206,2401,354
4483,5032,2397,361
4364,4839,2401,370
4221,4620,2396,387
4066,4399,2401,403
3894,4164,2404,410
3719,3922,2401,419
3520,3662,2380,434
3322,3409,2368,451
3131,3160,2366,459
2975,2933,2368,467
2838,2715,2350,482
2727,2529,2335,499
2620,2357,2330,508
2529,2200,2335,515
2442,2037,2321,524
2380,1906,2302,531
2325,1811,2291,531
2281,1760,2302,531
2225,1706,2308,539
2182,1650,2302,547
2161,1594,2281,548
2182,1576,2269,547
2196,1575,2263,553
2182,1576,2269,564
2138,1564,2269,567
2132,1576,2269,564
2174,1611,2265,560
2231,1650,2269,564
2245,1654,2269,566
2231,1650,2269,564
2220,1657,2263,555
2231,1686,2269,547
2235,1697,2273,544
2231,1686,2269,547
2224,1671,2247,549
2231,1686,2236,547
2234,1712,2234,544
2231,1723,2236,547
2221,1712,2218,556
2231,1723,2204,564
2256,1761,2196,564
2281,1796,2204,564
2271,1788,2201,563
2231,1760,2204,564
2187,1735,2210,561
2182,1723,2236,564
2205,1712,2261,570
2231,1723,2302,580
2219,1747,2354,582
2182,1760,2434,580
2143,1738,2513,577
2132,1723,2598,580
2133,1737,2681,586
2132,1760,2796,596
2122,1747,2931,604
2132,1723,3092,612
2158,1724,3247,613
2182,1760,3420,612
2168,1779,3604,614
2132,1760,3815,628
2095,1713,4025,646
2083,1686,4243,660
2080,1692,4444,666
2083,1723,4637,676
2078,1736,4811,692
2083,1723,4999,708
2112,1714,5184,716
2182,1760,5361,725
2240,1822,5497,738
2231,1833,5624,757
2149,1771,5739,773
2083,1723,5854,789
2083,1732,5939,805
2132,1760,6019,821
2167,1745,6085,834
2182,1723,6150,853
2171,1732,6186,878
2132,1760,6216,902
2077,1760,6230,917
2083,1760,6249,934
2156,1787,6247,957
2231,1833,6249,982
2241,1845,6243,999
2231,1833,6249,1014
2235,1824,6243,1035
2231,1833,6249,1063
2193,1835,6247,1087
2182,1833,6249,1111
2215,1831,6229,1134
2231,1833,6216,1159
2178,1818,6195,1182
2132,1796,6183,1208
2148,1782,6158,1232
2182,1796,6150,1256
2159,1817,6134,1276
2132,1833,6117,1304
2163,1841,6075,1337
2231,1870,6051,1369
2252,1900,6033,1390
2231,1906,6019,1417
2216,1878,5968,1449
2231,1870,5920,1481
2237,1890,5877,1503
2231,1906,5854,1530
2224,1884,5807,1566
2231,1870,5756,1610
2232,1885,5695,1643
2231,1906,5657,1675
2227,1889,5607,1710
2231,1870,5558,1755
2231,1878,5488,1795
2231,1906,5427,1836
2228,1920,5355,1874
2231,1943,5295,1916
2217,1973,5224,1949
2182,1980,5164,1981
2137,1938,5093,2008
2132,1906,5032,2045
2173,1927,4960,2082
2231,1980,4900,2125
2261,2003,4830,2165
2281,2016,4769,2206
2328,2064,4695,2238
2430,2163,4637,2270
2547,2249,4579,2302
2628,2273,4539,2351
2639,2252,4486,2401
2628,2273,4440,2448
2625,2320,4393,2477
2628,2309,4374,2512
2635,2242,4357,2549
2678,2236,4341,2592
2685,2269,4303,2623
2579,2200,4276,2657
2462,2076,4251,2693
2529,2126,4243,2737
2648,2264,4222,2769
2529,2163,4210,2802
2322,1941,4191,2835
2479,2090,4177,2882
2789,2434,4141,2923
2430,2090,4111,2963
1357,942,4084,2991
744,220,4078,3027
1370,845,4063,3063
2430,2053,4045,3108
2713,2514,4010,3145
2231,2090,3980,3188
1830,1600,3942,3225
1785,1430,3914,3269
1722,1294,3878,3301
1488,1026,3848,3333
1283,782,3810,3358
1141,587,3782,3398
890,278,3747,3437
545,-147,3716,3478
230,-541,3677,3501
-50,-843,3651,3526
-353,-1140,3619,3552
-595,-1466,3585,3591
-750,-1792,3531,3621
-942,-2053,3486,3655
-1272,-2230,3446,3682
-1636,-2309,3420,3720
-1993,-2325,3385,3749
-2430,-2309,3355,3784
-2934,-2305,3319,3811
-3223,-2309,3289,3848
-3114,-2317,3249,3879
-2727,-2309,3223,3913
-2270,-2327,3203,3933
-1686,-2309,3190,3961
-868,-2012,3159,3987
99,-1136,3124,4026
1005,249,3085,4052
1785,1650,3059,4074
2420,2531,3035,4079
2827,2823,3026,4090
2946,2848,3012,4095
2926,2933,2993,4106
2944,3121,2955,4104
3025,3299,2927,4106
3085,3395,2907,4101
3124,3446,2894,4106
3177,3499,2862,4103
3223,3556,2828,4106
3225,3587,2801,4102
3223,3593,2796,4106
3265,3600,2784,4102
3322,3629,2763,4106
3338,3658,2725,4102
3322,3666,2697,4106
3330,3660,2675,4102
3372,3666,2664,4106
3392,3673,2646,4102
3372,3666,2631,4106
3346,3649,2612,4102
3372,3666,2598,4106
3415,3696,2579,4102
3422,3703,2565,4106
3378,3668,2547,4102
3372,3666,2532,4106
3420,3705,2510,4102
3471,3739,2500,4106
3454,3703,2495,4102
3422,3666,2500,4106
3427,3680,2487,4102
3471,3739,2467,4106
3482,3755,2441,4102
3471,3739,2434,4106
3474,3731,2432,4102
3521,3776,2434,4106
3557,3822,2419,4102
3570,3849,2401,4106
3560,3845,2379,4102
3570,3849,2368,4106
3590,3859,2352,4102
3620,3886,2335,4106
3639,3901,2312,4102
3670,3922,2302,4106
3696,3945,2298,4102
3719,3996,2302,4106
3729,4049,2290,4102
3769,4106,2269,4106
3823,4141,2243,4102
3868,4179,2236,4106
3866,4209,2237,4102
3868,4252,2236,4106
3901,4296,2218,4102
3967,4362,2204,4106
4020,4434,2198,4102
4066,4509,2204,4106
4096,4543,2193,4102
4116,4546,2171,4106
4122,4550,2144,4102
4165,4619,2138,4106
4229,4713,2139,4102
4265,4766,2138,4106
4224,4735,2119,4102
4165,4692,2105,4106
4131,4673,2098,4102
4116,4656,2105,4106
4069,4586,2105,4102
4017,4509,2105,4106
3982,4461,2101,4102
3967,4436,2105,4106
3911,4364,2104,4102
3818,4252,2105,4106
3709,4122,2102,4102
3620,3996,2105,4106
3527,3842,2104,4102
3422,3666,2105,4106
3292,3463,2102,4102
3174,3263,2105,4106
3080,3084,2104,4102
3025,2969,2105,4106
2963,2875,2100,4102
2876,2749,2105,4106
2762,2569,2107,4102
2678,2419,2105,4106
2622,2332,2086,4102
2579,2273,2072,4106
2517,2177,2065,4102
2479,2090,2072,4106
2471,2049,2072,4102
2479,2053,2072,4106
2458,2038,2068,4102
2430,2016,2072,4106
2414,2004,2071,4102
2430,2016,2072,4106
2448,2027,2069,4102
2479,2053,2072,4106
2507,2080,2071,4102
2529,2090,2072,4106
2525,2063,2069,4102
2529,2053,2072,4106
2548,2080,2071,4102
2579,2126,2072,4106
2583,2146,2067,4102
2579,2163,2072,4106
2586,2195,2074,4102
2628,2236,2072,4106
2667,2246,2053,4102
2678,2236,2039,4106
2651,2227,2032,4102
2628,2236,2039,4106
2620,2239,2038,4102
2628,2236,2039,4106
2627,2230,2033,4102
2628,2236,2039,4106
2626,2239,2045,4102
2628,2236,2072,4106
2623,2228,2110,4102
2628,2236,2171,4106
2633,2243,2230,4102
2628,2236,2302,4106
2599,2209,2382,4102
2579,2200,2500,4106
2574,2203,2637,4102
2579,2200,2796,4106
2557,2172,2942,4102
2529,2163,3092,4106
2514,2182,3241,4102
2529,2200,3420,4106
2538,2169,3609,4102
2529,2126,3815,4106
2499,2110,4018,4102
2479,2126,4243,4106
2472,2132,4470,4102
2479,2126,4703,4106
2479,2119,4907,4102
2479,2126,5098,4106
2475,2127,5273,4102
2479,2126,5460,4106
2478,2122,5630,4102
2479,2126,5788,4106
2476,2125,5909,4102
2479,2126,6019,4106
2477,2123,6114,4102
2479,2126,6216,4106
2477,2125,6292,4102
2479,2126,6347,4106
2477,2123,6374,4102
2479,2126,6413,4106
2477,2125,6449,4102
2479,2126,6479,4106
2477,2122,6475,4102
2479,2126,6479,4106
2477,2127,6488,4102
2479,2126,6512,4106
2477,2119,6511,4102
2479,2126,6512,4106
2477,2143,6504,4102
2479,2163,6512,4106
2477,2165,6505,4102
2479,2163,6512,4106
2477,2159,6510,4102
2479,2163,6512,4106
2477,2160,6489,4102
2479,2163,6479,4106
2477,2163,6471,4102
2479,2163,6479,4106
2477,2155,6462,4102
2479,2163,6446,4106
2477,2180,6420,4102
2479,2200,6413,4106
2476,2200,6394,4102
2479,2200,6380,4106
2478,2199,6346,4102
2479,2200,6315,4106
2475,2181,6262,4102
2479,2163,6216,4106
2481,2154,6160,4102
2479,2163,6117,4106
2457,2164,6062,4102
2430,2163,6019,4106
2397,2157,5964,4102
2380,2163,5920,4106
2386,2174,5855,4102
2430,2200,5788,4106
2470,2220,5700,4102
2479,2236,5624,4106
2473,2253,5547,4102
2529,2309,5492,4106
2653,2398,5427,4102
2777,2493,5361,4106
2825,2548,5272,4102
2827,2566,5196,4106
2824,2543,5122,4102
2827,2493,5065,4106
2802,2433,4995,4102
2777,2419,4933,4106
2770,2444,4861,4102
2777,2456,4802,4106
2760,2412,4740,4102
2727,2346,4703,4106
2706,2313,4667,4102
2727,2346,4637,4106
2736,2378,4585,4102
2678,2346,4539,4106
2587,2277,4495,4102
2579,2273,4473,4106
2603,2286,4440,4102
2529,2200,4407,4106
2405,2081,4363,4102
2430,2126,4341,4106
2498,2213,4321,4102
2331,2053,4308,4106
2097,1826,4274,4102
2281,2016,4243,4106
2642,2382,4204,4102
2281,2016,4177,4106
1125,868,4140,4101
446,220,4111,4106
1107,917,4075,4103
2281,2090,4045,4106
2656,2417,4007,4101
2231,1943,3980,4106
1891,1582,3947,4104
1934,1613,3914,4106
1918,1557,3861,4099
1636,1210,3815,4106
1309,813,3773,4108
1041,477,3749,4106
700,40,3715,4075
298,-513,3684,4042
3,-1022,3645,4004
-99,-1393,3618,3977
-53,-1661,3583,3941
149,-1796,3552,3913
499,-1733,3513,3884
942,-1430,3486,3865
1399,-896,3453,3831
1835,-110,3420,3800
2109,870,3377,3763
2033,1796,3355,3736
1571,2236,3338,3700
942,1906,3322,3671
358,984,3284,3636
-99,73,3256,3607
-413,-353,3236,3565
-496,-293,3223,3526
-360,-86,3189,3482
-149,73,3157,3446
44,251,3133,3402
347,587,3124,3365
854,1046,3106,3322
1438,1503,3092,3285
1885,1887,3074,3241
2182,2236,3059,3204
2435,2566,3024,3162
2678,2823,2993,3124
2842,2954,2968,3078
2926,3006,2960,3043
2975,3054,2943,3008
3025,3116,2927,2979
3052,3147,2906,2937
3075,3153,2894,2898
3098,3158,2876,2859
3124,3189,2861,2834
3128,3215,2842,2803
3124,3226,2828,2770
3123,3224,2809,2724
3124,3226,2796,2689
3118,3225,2777,2655
3124,3226,2763,2625
3146,3222,2742,2582
3174,3226,2730,2544
3178,3226,2712,2508
3174,3226,2697,2480
3168,3218,2674,2444
3174,3226,2664,2415
3172,3241,2660,2388
3174,3263,2664,2367
3170,3265,2650,2335
3174,3263,2631,2303
3169,3256,2607,2266
3174,3263,2598,2238
3173,3262,2584,2205
3174,3263,2565,2174
3165,3255,2539,2139
3174,3263,2532,2109
3194,3275,2534,2076
3223,3299,2532,2045
3229,3316,2511,2010
3223,3336,2500,1981
3214,3340,2497,1948
3223,3336,2500,1916
3227,3323,2482,1875
3223,3336,2467,1836
3210,3367,2461,1797
3223,3409,2467,1771
3249,3429,2453,1746
3273,3446,2434,1723
3269,3461,2422,1691
3273,3483,2434,1659
3292,3484,2440,1623
3322,3483,2434,1594
3326,3487,2411,1567
3322,3519,2401,1546
3318,3546,2399,1521
3322,3556,2401,1497
3304,3535,2384,1466
3273,3519,2368,1433
3236,3513,2359,1396
3223,3519,2368,1369
3218,3507,2372,1344
3223,3483,2368,1320
3221,3442,2349,1287
3223,3409,2335,1256
3220,3371,2327,1228
3223,3336,2335,1208
3222,3295,2338,1183
3223,3263,2335,1159
3205,3216,2316,1134
3174,3153,2302,1111
3134,3070,2296,1085
3124,3006,2302,1063
3128,2963,2302,1040
3124,2933,2302,1014
3078,2882,2298,980
3025,2823,2302,950
2986,2749,2302,925
2975,2676,2302,902
2954,2603,2297,869
2926,2566,2302,837
2892,2550,2305,810
2876,2529,2302,789
2854,2472,2282,760
2827,2419,2269,725
2790,2390,2266,688
2777,2383,2269,660
2776,2361,2255,635
2777,2346,2236,612
2752,2342,2225,587
2727,2346,2236,564
2715,2327,2243,540
2727,2309,2236,515
2731,2302,2213,489
2727,2309,2204,467
2717,2306,2203,445
2727,2309,2204,419
2748,2323,2184,385
2777,2346,2171,354
2784,2350,2166,330
2777,2346,2171,306
2764,2340,2155,273
2777,2346,2138,242
2788,2346,2127,216
2777,2346,2138,193
2738,2343,2139,167
2727,2346,2138,145
2751,2344,2128,129
2777,2346,2138,113
2758,2344,2158,89
2727,2346,2204,64
2714,2343,2258,46
2727,2346,2335,32
2729,2345,2421,15
2727,2346,2532,0
2724,2341,2652,-4
2727,2346,2796,0
2722,2349,2946,2
2727,2346,3124,0
2732,2325,3312,-1
2727,2309,3519,0
2696,2304,3724,1
2678,2309,3947,0
2677,2298,4162,-1
2678,2273,4374,0
2651,2244,4557,0
2628,2236,4736,0
2623,2236,4901,0
2628,2236,5065,0
2605,2229,5208,0
2579,2236,5361,0
2566,2243,5509,0
2579,2236,5657,0
2581,2208,5774,0
2579,2200,5887,0
2573,2216,5986,0
2579,2236,6084,0
2577,2222,6153,0
2579,2200,6216,0
2577,2190,6264,0
2579,2200,6315,0
2573,2189,6344,0
2579,2163,6380,0
2581,2144,6410,0
2579,2163,6446,0
2568,2190,6460,0
2579,2200,6479,0
2590,2178,6490,0
2579,2163,6512,0
2538,2171,6511,0
2529,2200,6512,0
2557,2209,6503,0
2579,2200,6512,0
2551,2186,6509,0
2529,2200,6512,0
2546,2223,6501,0
2579,2236,6512,0
2565,2220,6521,0
2529,2200,6545,0
2512,2188,6545,0
2529,2200,6545,0
2535,2216,6533,0
2529,2236,6545,0
2521,2242,6546,0
2529,2236,6545,0
2530,2212,6518,0
2529,2200,6512,0
2523,2207,6509,0
2529,2236,6512,0
2530,2249,6479,0
2529,2236,6446,0
2508,2207,6407,0
2479,2200,6380,0
2445,2203,6329,0
2430,2200,6282,0
2425,2172,6227,0
2430,2163,6183,0
2426,2189,6116,0
2430,2236,6051,0
2442,2249,5978,0
2479,2236,5920,0
2537,2239,5839,0
2628,2309,5756,0
2731,2422,5660,0
2827,2529,5591,0
2873,2575,5523,0
2876,2566,5460,0
2847,2525,5372,0
2827,2493,5295,0
2818,2469,5220,0
2827,2456,5164,0
2829,2448,5092,0
2827,2456,5032,0
2805,2452,4972,0
2777,2419,4933,0
2744,2367,4882,0
2727,2346,4835,0
2709,2353,4776,0
2678,2346,4736,0
2626,2295,4696,0
2579,2236,4670,0
2542,2201,4633,0
2529,2200,4604,0
2501,2172,4566,0
2430,2090,4539,0
2347,2007,4501,0
2331,2016,4473,0
2324,2049,4435,0
2231,1980,4407,0
2136,1889,4370,0
2231,1980,4341,0
2361,2110,4304,0
2231,1980,4276,0
2021,1769,4238,0
2231,1980,4210,0
2604,2353,4173,0
2231,1980,4144,0
1076,829,4106,0
446,220,4078,0
1159,964,4043,0
2281,2090,4012,0
2489,2233,3963,0
1884,1503,3914,0
1429,930,3866,0
1388,806,3848,0
1330,614,3834,0
1190,183,3815,0
1332,-77,3765,0
1835,73,3716,0
2424,422,3674,0
2926,733,3651,0
3241,961,3617,0
3174,1173,3585,0
2666,1462,3546,0
2033,1870,3519,0
1554,2160,3485,0
1190,2016,3453,0
830,1487,3415,0
595,1026,3388,0
513,844,3354,0
347,660,3322,0
-84,198,3281,0
-595,-367,3256,0
-985,-772,3236,0
-1289,-1026,3223,0
-1570,-1214,3191,0
-1636,-1173,3157,0
-1379,-795,3120,0
-992,-293,3092,0
-671,91,3055,0
-248,477,3026,0
473,1058,3001,0
1339,1723,2993,0
1985,2188,2979,0
2331,2419,2960,0
2535,2569,2924,0
2727,2713,2894,0
2864,2790,2869,0
2926,2823,2861,0
2948,2868,2848,0
2975,2933,2828,0
2999,2951,2792,0
3025,2933,2763,0
3051,2929,2739,0
3075,2969,2730,0
3079,3007,2713,0
3075,3006,2697,0
3071,2977,2676,0
3075,2969,2664,0
3076,2990,2646,0
3075,3006,2631,0
3071,2988,2610,0
3075,2969,2598,0
3076,2976,2582,0
3075,3006,2565,0
3066,3013,2542,0
3075,3006,2532,0
3081,2997,2530,0
3075,3006,2532,0
3041,3006,2518,0
3025,3006,2500,0
3039,3001,2477,0
3075,3006,2467,0
3083,3004,2450,0
3075,3006,2434,0
3063,3003,2412,0
3075,3006,2401,0
3081,3002,2386,1
3075,3006,2368,0
3045,3005,2342,-1
3025,3006,2335,0
3016,2999,2336,1
3025,3006,2335,0
3026,3019,2314,-3
3025,3043,2302,0
3018,3048,2301,14
3025,3043,2302,32
3028,3032,2283,44
3025,3043,2269,48
2999,3050,2267,52
2975,3043,2269,64
2962,3014,2251,82
2975,3006,2236,97
2983,3011,2233,105
2975,3006,2236,113
2943,2965,2220,122
2926,2933,2204,129
2935,2926,2198,134
2975,2933,2204,145
3008,2914,2190,163
3025,2896,2171,177
3020,2891,2159,179
3025,2896,2171,177
3041,2867,2177,183
3075,2823,2171,193
3101,2788,2148,202
3124,2786,2138,209
3127,2777,2136,219
3124,2749,2138,225
3115,2703,2122,225
3124,2676,2105,225
3130,2659,2096,233
3124,2639,2105,242
3094,2598,2109,243
3075,2566,2105,242
3056,2545,2085,241
3025,2529,2072,242
2964,2492,2065,239
2926,2456,2072,242
2921,2430,2074,250
2926,2419,2072,258
2886,2389,2055,258
2827,2346,2039,258
2782,2308,2030,264
2777,2309,2039,274
2776,2329,2045,276
2777,2346,2039,274
2772,2343,2017,272
2777,2346,2006,274
2775,2348,2005,274
2777,2346,2006,274
2773,2333,1988,273
2777,2346,1973,274
2775,2373,1968,274
2777,2383,1973,274
2774,2355,1960,273
2777,2346,1940,274
2774,2379,1917,274
2777,2419,1908,274
2774,2400,1899,273
2777,2346,1908,274
2775,2316,1921,274
2777,2346,1940,274
2773,2392,1949,273
2777,2419,1973,274
2775,2407,2011,274
2777,2383,2072,274
2772,2366,2138,272
2777,2383,2236,274
2778,2410,2356,276
2777,2419,2500,274
2753,2387,2637,265
2727,2346,2796,258
2711,2328,2976,257
2727,2346,3190,258
2740,2359,3402,251
2727,2346,3618,242
2689,2314,3824,237
2678,2309,4045,242
2700,2329,4259,245
2727,2346,4473,242
2711,2329,4670,232
2678,2309,4868,225
2660,2304,5042,224
2678,2309,5196,225
2689,2295,5314,226
2678,2273,5427,225
2645,2250,5535,224
2628,2236,5657,225
2624,2223,5760,226
2628,2236,5854,225
2624,2273,5922,224
2628,2309,5986,225
2631,2304,6032,226
2628,2273,6084,225
2601,2242,6129,224
2579,2236,6183,225
2569,2234,6217,232
2579,2236,6249,242
2580,2233,6261,245
2579,2236,6282,242
2574,2235,6293,237
2579,2236,6315,242
2577,2233,6324,251
2579,2236,6347,258
2575,2234,6360,256
2579,2236,6380,258
2576,2233,6378,265
2579,2236,6380,274
2577,2235,6372,274
2579,2236,6380,274
2561,2232,6377,279
2529,2236,6380,290
2488,2238,6371,298
2479,2236,6380,306
2498,2228,6380,314
2529,2236,6380,322
2534,2244,6357,323
2529,2236,6347,322
2522,2205,6340,326
2529,2200,6347,338
2529,2219,6332,348
2529,2236,6315,354
2524,2215,6278,359
2529,2200,6249,370
2530,2212,6207,387
2529,2236,6183,403
2494,2214,6151,411
2430,2163,6117,419
2354,2122,6051,431
2331,2126,5986,451
2366,2145,5913,470
2430,2163,5854,483
2463,2172,5782,490
2479,2200,5723,499
2521,2254,5655,513
2628,2346,5591,531
2750,2446,5503,548
2827,2529,5427,564
2833,2566,5352,578
2827,2566,5295,596
2827,2534,5215,613
2827,2493,5131,628
2812,2458,5036,640
2827,2456,4966,660
2865,2466,4896,685
2876,2456,4835,708
2811,2403,4760,724
2727,2346,4703,741
2681,2312,4647,763
2678,2309,4604,789
2660,2311,4549,811
2628,2309,4506,837
2598,2286,4464,868
2579,2236,4440,902
2537,2156,4404,928
2479,2090,4374,950
